ID,LOAN,MORTDUE,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,BAD
1215,10100,66393,85605,6,1,1,203.69956292,3,29,37.669305127,0
1216,10100,nan,25300,nan,1,0,122.3,1,5,nan,1
1217,10100,68240,84067,8,0,0,131.40418009,0,35,28.443810481,0
1218,10100,81263,98536,1,0,0,73.160447708,1,23,38.331255722,0
1219,10100,137299,200339,0,0,0,66.357590464,2,23,35.2377013,0
1220,10100,47426,68820,16,0,4,220.7609123,0,36,24.01951269,0
1221,10100,57881,69554,29,0,3,189.92452243,1,24,34.61045543,0
1222,10100,60200,74000,4,nan,4,128.86666667,5,24,nan,1
1223,10100,68820,78830,2,nan,nan,170.7224523,nan,34,29.206752832,0
1224,10100,73174,91101,14,0,0,77.117090664,0,8,25.042596687,0
1225,10100,54873,73085,5,0,1,252.25289259,1,16,38.727417297,0
1226,10100,49683,55728,0,0,0,91.095794879,0,20,37.133107539,0
1227,10100,72136,89437,5,0,0,205.73712524,0,15,30.798763531,0
1228,10100,55559,89231,16,1,0,175.55557129,0,29,26.900320998,0
1229,10100,126358,180305,8,0,0,199.35052965,1,20,32.033628789,0
1230,10100,58446,71145,4,0,1,244.62436764,1,15,38.117306388,0
1231,10100,63283,82912,0,0,0,99.816258251,1,7,38.370539706,0
1232,10100,55738,73266,5,0,0,85.635235028,1,14,24.534325065,0
1233,10100,93085,110069,13,0,0,206.799179,3,16,40.569897059,0
1234,10100,154005,175684,4,0,0,189.36630726,0,56,33.971221884,0
1235,10100,nan,69451,nan,nan,nan,nan,nan,nan,22.519685436,0
1236,10200,44000,57000,0,1,0,191.73333333,2,13,nan,0
1237,10200,9078,35261,nan,nan,nan,nan,nan,nan,33.666454504,0
1238,10200,102281,114277,15,0,0,263.2869775,0,16,36.827785946,0
1239,10200,70882,98154,16,nan,nan,153.11813626,3,15,25.119955899,0
1240,10200,69116,105228,12,0,8,122.84395119,0,36,36.122885906,1
1241,10200,82630,99250,1,0,0,107.52855981,1,32,40.280974865,0
1242,10200,55539,65357,5,0,0,190.94593081,1,17,28.640823727,0
1243,10200,51108,68673,6,nan,nan,116.67936716,nan,23,42.775643911,0
1244,10200,59907,71580,14,0,0,237.94813719,2,32,36.400946661,0
1245,10200,84196,91642,1,0,0,104.83507193,1,32,38.376112633,0
1246,10200,52310,74117,13,0,3,118.69578554,2,23,nan,1
1247,10200,77571,102732,6,0,0,100.62966346,0,34,37.361513569,0
1248,10200,60180,72370,5,nan,nan,125.29486665,nan,23,42.504613543,0
1249,10200,71111,80385,4,1,2,170.28188255,2,29,38.62337208,0
1250,10200,54900,79000,14,0,0,113.63333333,0,24,nan,0
1251,10200,8907,59814,7,2,0,364.43094738,1,22,16.064245381,0
1252,10200,46140,56206,8,1,0,115.78062817,1,25,22.313705147,0
1253,10200,48670,90444,nan,1,1,89.355474878,nan,7,39.15104729,1
1254,10200,73157,83858,3,0,0,193.5089634,0,16,29.087994721,0
1255,10200,78628,92090,10,1,0,164.31789635,6,21,38.721321606,0
1256,10200,38223,60728,nan,nan,nan,nan,nan,nan,35.347853825,0
1257,10200,61179,69591,18,0,0,148.70447764,1,11,34.472204606,0
1258,10200,34522,43076,9,0,0,92.907548338,0,3,36.845356693,0
1259,10200,29581,39992,3,0,0,149.87462567,2,26,43.197242061,1
1260,10200,16322,86505,8,0,0,259.16381964,0,14,21.253498139,0
1261,10200,57142,72664,19,0,0,158.18580391,1,12,32.49748842,0
1262,10200,80969,100937,9,0,0,168.74982105,4,21,39.698429807,0
1263,10200,86400,113698,11,0,1,181.54292704,0,27,35.031650879,0
1264,10200,65803,85155,15,0,0,218.48175459,0,36,36.182192009,0
1265,10200,79257,105912,3,0,0,95.35537249,0,33,39.391365195,0
1266,10200,nan,64377,nan,0,0,347.24501311,0,6,37.774681559,0
1267,10300,61000,75000,12,0,0,251.53333333,4,37,nan,0
1268,10300,70147,122124,1,0,0,58.895685895,0,7,57.995018623,1
1269,10300,54925,84078,2,0,1,189.69527288,0,13,29.133697408,0
1270,10300,51787,86200,17,0,0,203.73276258,0,16,34.435246045,0
1271,10300,79243,89840,16,0,0,87.825346176,0,9,24.479373218,0
1272,10300,nan,69085,nan,0,0,380.27804051,0,7,36.739820219,0
1273,10300,46609,63812,1,0,0,184.78841632,2,13,29.140031372,0
1274,10300,58572,75946,5,0,0,85.010052857,2,14,27.769438937,0
1275,10300,nan,50548,5,nan,nan,165.55319924,nan,9,23.886330813,0
1276,10300,50714,56088,1,0,0,163.08914819,1,21,37.973055369,0
1277,10300,65382,73817,1,0,0,190.64814501,1,17,34.192891589,0
1278,10300,74624,96697,7,0,0,217.23532123,3,28,41.511300788,0
1279,10300,75483,99345,3,0,0,133.79051006,0,25,34.887236085,0
1280,10300,45275,62724,11,0,1,109.32463871,3,34,37.291824994,0
1281,10300,57676,71027,19,0,0,157.51963708,1,11,33.992366066,0
1282,10300,59340,84708,13,0,0,222.36488939,1,36,34.925984254,0
1283,10300,82889,97189,2,0,0,82.507446213,2,24,39.53698719,0
1284,10300,56127,72294,28,1,3,184.34575081,0,24,34.634235614,0
1285,10300,65876,80064,3,0,0,220.82597888,0,15,30.633131002,0
1286,10300,57902,74355,4,0,0,243.6309162,1,16,36.574441888,0
1287,10300,39893,55000,1.5,0,1,99.433333333,2,32,nan,1
1288,10300,nan,51053,10,1,0,306.99220543,2,12,34.483878415,0
1289,10300,44941,60694,2,0,0,85.681205116,0,20,39.53639781,0
1290,10400,63505,75811,3,0,0,182.0920717,2,17,33.690785641,0
1291,10400,66044,83531,12,0,0,241.51415322,0,31,45.569842652,0
1292,10400,62442,73197,8,0,0,47.610677633,1,24,38.88482776,0
1293,10400,63626,79477,12,0,0,260.79726222,0,27,27.942866028,0
1294,10400,56610,86831,19,0,0,190.08482952,0,28,24.602658554,0
1295,10400,21235,40116,3,nan,nan,nan,nan,nan,36.905414314,0
1296,10400,64904,76767,11,0,0,245.01801188,4,37,41.423844135,0
1297,10400,64336,77564,4,2,3,188.78007609,2,30,39.699980465,0
1298,10400,37233,52320,15,0,0,88.677328625,0,11,31.056436786,0
1299,10400,57816,82047,3,0,1,176.65689456,0,12,30.674205288,0
1300,10400,51200,76125,12,0,0,132.36666667,0,16,nan,1
1301,10400,39821,54040,21,1,0,231.60541135,1,18,36.439736731,0
1302,10400,78320,100017,10,0,0,167.42253971,4,21,41.974878281,0
1303,10400,42714,72322,12,0,0,105.07480159,6,15,41.262353472,1
1304,10400,45710,55299,0,0,0,166.37415023,0,20,34.536411741,0
1305,10400,11426,69294,20,0,1,396.92626454,1,11,20.291988939,0
1306,10500,nan,53907,10,0,0,308.21326219,2,13,34.408948419,0
1307,10500,60145,63268,4,0,0,122.49607792,0,34,36.736870753,0
1308,10500,64295,73594,19,0,0,157.24655028,0,11,33.556312248,0
1309,10500,154434,179486,5,0,0,182.35389999,1,55,34.983459334,0
1310,10500,64331,65040,4,0,0,66.541057817,1,20,42.332124341,0
1311,10500,nan,73388,nan,0,0,367.23086382,0,7,36.842174626,0
1312,10500,13694,87580,8,0,0,258.55492784,0,14,20.260198049,0
1313,10500,26000,39000,9,nan,1,152.23333333,7,29,nan,0
1314,10500,88829,114962,13,0,0,206.21222804,3,15,37.864946214,0
1315,10500,53537,66674,4,0,0,83.503094799,2,11,37.098413449,0
1316,10500,41467,58329,2,0,0,187.71348615,0,22,27.86112392,0
1317,10500,57880,66802,2,0,0,94.598425262,8,21,45.464765837,1
1318,10500,63130,71387,3,0,2,305.55692802,0,10,32.177916696,0
1319,10500,57372,67960,1.5,0,0,158.26666667,2,35,nan,0
1320,10500,nan,18600,24,nan,nan,nan,nan,nan,nan,1
1321,10500,74000,89000,6,0,0,138.03333333,2,27,nan,0
1322,10500,41500,56247,8,0,1,70.033333333,2,24,nan,1
1323,10500,30922,57682,30,0,0,241.46041263,0,19,23.237035018,0
1324,10500,69656,88198,15,0,0,97.319406172,0,8,27.322396546,0
1325,10500,89000,268000,nan,4,nan,120.8,2,15,nan,1
1326,10500,42003,53754,16,0,0,84.551104187,0,12,32.342959321,0
1327,10500,76729,102287,5,0,0,89.062698773,1,33,38.447658863,0
1328,10500,74814,98132,8,0,0,164.3308981,0,34,32.375149102,0
1329,10500,55267,65160,1,0,0,108.27542318,8,22,47.079285365,1
1330,10500,47483,53877,9,0,0,117.05239472,0,26,21.446281709,0
1331,10500,34044,55784,10,0,0,245.1308598,1,32,36.350329432,0
1332,10500,12630,32220,nan,nan,nan,nan,nan,nan,34.345859886,0
1333,10500,27180,86978,22,0,0,230.72115441,0,10,25.753010226,0
1334,10600,47701,66500,10,0,0,103.01428965,0,23,37.310006097,0
1335,10600,37742,64334,nan,nan,nan,nan,nan,nan,37.541257884,0
1336,10600,80386,106526,1,0,0,64.066735538,1,19,34.104697064,0
1337,10600,31216,44716,8,nan,1,149.19464754,6,29,37.88226039,0
1338,10600,82894,124359,7,nan,nan,nan,nan,nan,40.325885318,0
1339,10600,54344,92742,19,0,0,171.20507901,0,28,24.553206166,0
1340,10600,39061,50225,15,0,0,77.114285108,0,12,32.587465652,0
1341,10600,61294,82646,5,0,4,87.859169291,2,13,36.395148149,1
1342,10600,46589,64559,8,0,0,85.230876487,2,33,40.451392536,0
1343,10600,28264,86546,20,0,0,244.14050903,0,11,24.20235008,0
1344,10600,44696,57686,0,0,0,170.34097406,0,20,37.792555026,0
1345,10600,61513,73143,2,0,0,164.56765548,2,34,43.204953133,0
1346,10600,82365,100272,3,1,0,122.48359427,0,26,33.651646949,0
1347,10600,81151,200459,14,0,0,9.5341427099,nan,7,21.223213992,0
1348,10600,62909,81411,15,0,0,238.31447075,1,35,34.680381648,0
1349,10600,53200,71000,2,0,0,224.23333333,5,39,nan,1
1350,10600,22000,35200,13,0,0,90.333333333,5,14,nan,1
1351,10600,56814,66692,10,0,0,107.37405519,1,18,32.625687041,0
1352,10600,136820,201820,2,0,0,68.353056056,1,22,38.0722099,0
1353,10600,50662,62491,0,0,0,197.70926699,1,13,26.251888349,0
1354,10600,43676,61576,6,0,0,84.839126053,1,10,30.868137501,0
1355,10600,66590,77465,1,1,0,110.77162319,0,6,39.735785258,0
1356,10600,46972,80147,12,3,0,244.23353012,2,29,32.656531297,0
1357,10600,63245,82041,3,1,3,184.5725782,3,29,38.219034312,0
1358,10600,73844,107640,3,0,0,92.979490511,0,34,37.319289307,0
1359,10600,120137,137090,17,nan,1,173.6904615,0,33,30.958905738,0
1360,10600,80397,203341,14,0,0,11.963733283,nan,7,18.732089739,0
1361,10600,83217,101359,1,0,0,54.746622005,2,24,40.76038718,0
1362,10600,27666,56218,3,0,0,249.85118993,0,10,39.528326336,0
1363,10600,64546,84576,0,nan,nan,173.62528427,nan,35,28.971803768,0
1364,10600,48018,68963,2,0,0,186.7575926,1,16,30.655744344,0
1365,10600,56352,75277,5,0,0,98.377278192,2,15,26.242394307,0
1366,10600,72022,82238,5,1,2,181.76894044,3,30,39.594148271,0
1367,10600,58701,67967,10,0,0,116.53228926,1,19,31.540218257,0
1368,10700,85198,107044,0,0,0,66.758325469,0,19,36.846466819,0
1369,10700,56197,79272,18,0,0,218.98166217,1,16,34.015359605,0
1370,10700,126751,184554,8,0,0,225.87035215,0,19,34.13705457,0
1371,10700,48322,64383,0,1,0,185.25673471,2,12,28.030801551,0
1372,10700,83650,203720,11,0,0,13.588693962,nan,8,19.587710546,0
1373,10700,124330,176350,8,0,0,222.63433925,1,19,33.964777335,0
1374,10700,55341,78062,3,0,1,192.59685455,0,12,28.828649308,0
1375,10700,55043,68609,2,0,0,46.272175955,1,17,25.448844532,1
1376,10700,73996,92766,15,0,1,102.14742858,0,9,25.3840627,0
1377,10700,59588,69166,6,0,0,133.90650517,0,17,36.180857581,0
1378,10700,49573,68125,2,0,0,223.2,0,10,nan,0
1379,10700,122000,148000,0.7,0,0,165.33333333,7,29,nan,1
1380,10700,34000,49756,0.9,1,0,230.3,8,8,nan,1
1381,10700,67523,85560,5,0,0,126.84293494,0,35,26.001665333,0
1382,10700,41144,59375,2,0,0,73.6,1,18,nan,1
1383,10700,50210,64838,9,0,0,95.039168276,2,34,40.396233444,0
1384,10700,54091,67661,27,0,2,188.53398908,0,24,38.589372345,0
1385,10700,147477,181050,6,0,0,190.02108492,1,55,34.698162391,0
1386,10700,115118,124198,6,1,0,174.34182326,0,19,31.75799058,0
1387,10700,110789,126781,6,0,1,178.6374675,0,19,31.888936384,0
1388,10700,51224,70399,5,nan,nan,110.67744165,nan,23,42.939294407,0
1389,10700,67065,96171,9,0,0,205.00760033,3,28,41.587201191,0
1390,10700,29569,47842,12,nan,1,144.81717461,7,28,36.784582009,0
1391,10800,199000,226000,11,0,0,236.36666667,0,22,nan,0
1392,10800,64305,107374,9,0,0,97.861325762,0,36,36.996385659,1
1393,10800,98568,121994,15,0,0,270.26516526,0,16,33.658292221,0
1394,10800,32870,61572,nan,nan,nan,nan,nan,nan,38.490246959,0
1395,10800,35602,73077,nan,0,1,179.89655998,1,20,53.584883008,1
1396,10800,11950,46780,24,0,0,268.9,0,20,nan,0
1397,10800,70214,83882,4,1,2,172.79930087,3,30,38.588823585,0
1398,10800,49254,80527,2,0,2,202.53743039,0,13,29.551583139,0
1399,10800,44355,57742,20,0,1,129.73199214,0,22,38.042767861,0
1400,10800,125732,184667,7,0,0,212.22346879,0,19,33.920789966,0
1401,10800,31149,67239,nan,nan,nan,nan,nan,nan,35.265437376,0
1402,10800,80203,98731,4,0,0,113.42514573,2,31,41.474073805,0
1403,10800,64181,70996,4,0,0,171.75957905,2,17,33.227793593,0
1404,10800,57892,78900,15,0,3,329.16666667,1,14,nan,1
1405,10800,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
1406,10800,75000,87400,7,1,0,101.46666667,2,19,nan,1
1407,10800,52600,66700,2,0,0,110.56666667,5,26,nan,1
1408,10800,75378,86060,6,0,0,102.66507078,0,23,30.09500969,0
1409,10800,67740,108135,11,0,0,163.27383179,1,12,38.383498378,0
1410,10800,194485,228670,1,0,0,75.458150356,nan,4,28.370130884,1
1411,10800,56477,94980,17,0,0,179.91736263,0,28,25.210739655,0
1412,10800,78898,86567,9,0,0,179.83082878,0,12,40.291951983,0
1413,10800,59469,69834,3,0,0,308.75917568,0,9,34.095785093,0
1414,10800,61791,78361,5,0,0,94.518067782,2,15,28.088524645,0
1415,10800,24182,39750,2,0,0,176.83333333,0,36,nan,1
1416,10800,nan,49495,5,nan,nan,141.16529822,nan,8,21.079998939,0
1417,10800,83441,92148,5,0,0,119.14584404,1,26,40.978635322,0
1418,10800,49953,75322,0,0,0,58.892731331,8,21,23.875946186,0
1419,10800,67171,82138,2,0,0,89.124526305,0,6,38.8031464,0
1420,10800,13365,66979,9,2,1,346.9796514,1,22,16.48162968,0
1421,10800,89139,122571,8,nan,nan,nan,nan,nan,40.780527152,0
1422,10800,42191,57224,15,0,0,68.810826166,0,11,30.518229752,0
1423,10800,61767,72668,15,0,0,228.98545319,3,32,37.91433471,0
1424,10900,86754,110000,13,0,2,103.43333333,0,19,nan,1
1425,10900,57494,66704,6,nan,nan,115.31274905,nan,24,39.510985743,0
1426,10900,nan,76207,nan,nan,nan,nan,nan,nan,22.392611597,0
1427,10900,49406,83074,1,0,1,191.81512308,0,13,30.124555686,0
1428,10900,22513,52355,1,0,0,248.58340866,0,10,39.204625006,0
1429,10900,nan,16365,nan,0,0,59.548702675,1,2,24.195903631,1
1430,10900,nan,66691,nan,0,0,349.75236213,0,7,34.34334852,0
1431,10900,17282,70783,19,0,1,404.9043933,0,11,23.610124369,0
1432,10900,56793,68825,3,0,0,225.88904146,0,9,34.727875189,0
1433,10900,25061,35792,3,nan,nan,nan,nan,nan,37.10471224,0
1434,10900,51990,76918,0,0,1,180.81810233,0,12,29.555406533,0
1435,10900,59029,76120,2,0,0,231.73414438,0,10,36.025683828,0
1436,10900,116030,125179,6,0,0,177.08584488,0,19,33.849092539,0
1437,10900,45028,61014,10,0,0,72.494660925,0,23,35.667645974,0
1438,10900,49352,56529,7,0,1,78.833617625,2,23,36.174955236,1
1439,11000,14046,34777,5,0,0,256.63415201,0,11,22.447943315,0
1440,11000,88252,112567,11,0,0,224.71557646,2,15,39.526852362,0
1441,11000,52602,61496,13,0,0,107.34006616,0,22,37.699108592,0
1442,11000,60513,110485,3,1,1,126.77192888,1,17,40.031393322,1
1443,11000,76958,88607,9,0,0,175.41182666,0,12,39.216775179,0
1444,11000,21738,86586,20,0,0,241.06079106,0,10,25.21859995,0
1445,11000,77929,102942,8,0,0,173.8298837,0,34,33.897772554,0
1446,11000,89275,108653,15,0,0,206.90348089,2,15,37.743047077,0
1447,11000,57554,68222,14,0,0,215.43179389,3,32,36.569347898,0
1448,11000,21780,85505,19,0,0,240.68258102,0,10,24.404335112,0
1449,11000,63314,69285,15,0,0,244.01777452,3,32,36.542570221,0
1450,11000,48538,63805,9,0,0,88.606023456,0,22,38.026151095,0
1451,11000,50716,61492,3,0,1,90.230329762,0,20,38.255862022,0
1452,11000,77517,86214,2,2,0,352.37913787,0,28,28.030214206,1
1453,11000,56795,70014,3,0,1,319.79577127,0,10,33.596170858,0
1454,11000,45000,63775,14,0,0,173.16666667,0,18,nan,1
1455,11000,49000,66922,11,0,2,91,3,32,nan,1
1456,11000,108095,137000,3,0,0,277,1,46,nan,0
1457,11000,15129,29375,6,0,1,102.43333333,0,17,nan,0
1458,11000,74596,98000,6,0,0,108.53333333,1,27,nan,0
1459,11000,85149,106820,10,0,0,240.43333333,0,25,nan,0
1460,11000,102000,120000,3,0,0,125.8,1,26,nan,0
1461,11000,63847,86500,26,0,0,170.43333333,2,14,nan,0
1462,11000,54100,70438,2,3,1,115.6,1,25,nan,1
1463,11000,66400,81500,9.5,0,0,215.06666667,0,65,nan,1
1464,11000,63975,235000,4,5,0,123.76666667,1,17,nan,1
1465,11000,53700,68000,6,0,0,101.5,0,13,nan,1
1466,11000,62227,81250,9,0,5,123.76666667,3,34,nan,1
1467,11000,41000,63450,2.9,nan,nan,nan,nan,nan,nan,1
1468,11000,122751,140000,5,0,0,116.7,2,30,nan,1
1469,11000,85474,118125,2.5,2,0,132.93333333,1,9,nan,1
1470,11000,131949,165096,5,0,0,440.42125368,0,42,26.904766453,0
1471,11000,116361,143318,15,nan,1,181.07079325,1,32,30.032845485,0
1472,11000,54641,65705,5,0,0,323.19292763,0,10,33.299628394,0
1473,11000,85758,108661,11,0,0,255.28741537,0,24,29.434867143,0
1474,11000,60123,74887,3,0,1,242.24976115,2,16,37.680169764,0
1475,11000,43614,60831,3,0,2,84.444746145,0,20,36.673648152,0
1476,11000,83639,98081,10,0,0,155.37122034,4,22,42.539685706,0
1477,11000,50178,64427,5,0,0,67.636289053,1,11,28.689928357,0
1478,11000,77723,107245,5,0,0,115.55852962,0,26,26.91192966,0
1479,11000,46093,60563,4,0,0,190.48216428,1,21,29.578148133,0
1480,11000,85008,73223,7,0,2,197.12004536,0,23,41.441052018,1
1481,11000,106762,123138,2,0,0,131.01191573,0,25,32.80374334,0
1482,11000,92521,110704,13,0,0,208.89848526,2,16,39.250433285,0
1483,11000,49000,68000,2,2,3,9.1,3,15,nan,1
1484,11000,nan,56851,10,0,0,308.43564919,2,13,31.075616581,0
1485,11000,48893,113223,7,0,1,237.09808129,0,9,22.003376409,0
1486,11100,47689,52910,21,1,1,224.48075013,1,18,34.947076581,0
1487,11100,59232,71157,5,nan,nan,108.21716051,nan,24,40.091831822,0
1488,11100,nan,50262,5,nan,nan,175.75688747,nan,8,22.956863758,0
1489,11100,52028,77316,nan,0,2,194.48489733,1,12,30.797674365,1
1490,11100,79226,88112,10,0,1,179.64827359,1,12,40.670904725,0
1491,11100,72402,86584,8,0,0,102.97207872,0,22,29.655713203,0
1492,11100,17430,68499,20,0,2,403.96540093,1,12,21.758642612,0
1493,11100,nan,26400,8,0,0,nan,2,0,nan,1
1494,11100,82849,113913,10,0,1,167.36102992,0,27,35.763333479,0
1495,11100,27861,47737,8,0,0,89.492116658,0,4,34.050949362,0
1496,11100,82329,100139,5,0,0,108.53256364,0,26,26.099258701,0
1497,11100,80922,95105,3,0,0,90.881292261,2,31,38.120810575,0
1498,11100,nan,67005,nan,0,0,364.37597582,0,7,36.674734318,0
1499,11100,68784,85464,2,0,0,117.9983043,0,14,36.044251755,1
1500,11100,52029,71376,4,0,1,250.25216481,2,16,38.483648445,0
1501,11100,61856,77275,4,0,1,243.71377409,1,16,36.564119563,0
1502,11100,105226,122901,3,0,0,113.68878037,1,26,33.896642978,0
1503,11100,53232,86703,16,0,0,183.20620747,0,29,26.87488997,0
1504,11100,52900,91741,nan,1,1,93.110352698,nan,8,40.761453071,1
1505,11100,75392,89976,9,0,0,163.70355537,1,12,39.271884779,0
1506,11100,31999,61406,31,0,0,239.05055657,0,19,20.961272939,0
1507,11100,nan,nan,nan,nan,nan,nan,nan,nan,26.232459223,0
1508,11100,54496,71895,6,0,0,125.76577489,0,16,35.506774068,0
1509,11100,56999,67427,8,0,0,139.51391501,0,16,35.892436102,0
1510,11100,67366,102936,9,0,0,213.28149573,0,20,19.078651168,0
1511,11100,35782,45550,8,0,0,109.28434579,0,3,36.159805919,0
1512,11100,148235,182053,4,0,0,198.80971711,0,55,33.538726152,0
1513,11100,48031,107561,5,0,1,226.78110513,0,9,24.190326625,0
1514,11100,43167,60209,3,0,1,80.368196976,0,20,37.490798825,0
1515,11100,50350,58837,6,0,0,80.843216818,0,10,28.793166271,0
1516,11200,32562,47220,8,nan,1,151.28586742,7,29,38.019135045,0
1517,11200,66868,107794,10,0,0,152.92982848,1,12,39.640828981,0
1518,11200,93649,113833,13,0,0,205.11724572,3,16,39.126130259,0
1519,11200,29348,87351,20,0,0,224.39489458,0,11,26.129627304,0
1520,11200,44966,55114,1,0,0,173.96189741,1,21,37.456622102,0
1521,11200,23181,80140,21,0,0,221.4180934,0,10,25.462641527,0
1522,11200,68890,84059,12,0,0,254.01968935,3,36,41.433943797,0
1523,11200,17411,86102,10,0,0,267.97010945,0,13,22.089199918,0
1524,11200,114000,139200,5,0,0,213.56666667,1,36,nan,1
1525,11200,56842,66710,6,0,0,144.79522043,0,17,33.8858765,0
1526,11200,56877,65125,6,2,0,12.176928574,0,1,33.241218883,1
1527,11200,62752,73003,13,0,0,226.56590487,3,31,38.339798053,0
1528,11200,65508,103523,12,0,0,154.42736766,0,12,37.575436102,0
1529,11200,153103,181849,6,0,0,186.249507,0,55,33.995565356,0
1530,11200,68990,81922,12,0,1,120.88581123,2,23,43.159875329,1
1531,11200,nan,48150,3,nan,nan,165.76801721,nan,9,22.302234366,0
1532,11200,19496,73140,20,0,1,399.24269191,1,12,23.374504567,0
1533,11300,57377,75038,4,0,0,91.219961165,1,15,25.140279716,0
1534,11300,124205,196124,0,0,1,332.72338954,0,15,40.120168319,0
1535,11300,64437,79857,5,0,0,88.789155967,2,14,27.899267889,0
1536,11300,61810,79817,6,0,0,98.224144195,1,14,25.52507894,0
1537,11300,nan,66345,nan,0,0,357.14381933,0,6,34.601973808,0
1538,11300,62168,80681,6,0,0,117.3762292,0,34,27.694521271,0
1539,11300,56651,71353,29,1,2,176.91298776,1,24,38.544441857,0
1540,11300,46120,52911,19,0,0,229.44157776,1,17,36.334814357,0
1541,11300,77926,89216,6,0,0,146.81015408,2,26,39.466964223,0
1542,11300,129489,195105,0,0,1,356.31348584,0,16,41.634017956,0
1543,11300,54984,63958,4,0,0,190.92092996,1,16,28.086854837,0
1544,11300,40752,53683,22,0,1,129.75806208,0,23,38.425881111,0
1545,11300,nan,28600,20,0,0,190.03121757,0,15,39.008673024,0
1546,11300,29000,59900,3,1,0,91.633333333,4,11,nan,1
1547,11300,56602,71500,11,2,1,52.8,12,20,nan,1
1548,11300,66814,82021,4,2,3,173.71183851,3,29,38.556929453,0
1549,11300,16115,69113,22,0,2,403.51499966,0,12,22.168244524,0
1550,11300,77846,101984,5,0,0,112.38484554,1,27,28.298733642,0
1551,11300,114392,214523,2,0,0,132.09765987,1,15,26.251830338,0
1552,11300,62568,79009,4,0,3,295.33466966,0,19,28.600252229,1
1553,11300,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
1554,11300,78902,100332,4,0,0,116.99879949,0,26,34.683071467,0
1555,11300,nan,73121,nan,nan,nan,nan,nan,nan,22.577246193,0
1556,11300,74783,100909,5,0,0,85.664833722,0,34,35.947854706,0
1557,11400,nan,29374,20,0,0,207.93025578,1,15,38.955124742,0
1558,11400,nan,38246,nan,nan,0,88.886975341,0,10,37.658388771,0
1559,11400,75705,90727,5,0,0,143.10103259,2,27,42.169926729,0
1560,11400,66491,89553,4,0,0,212.78328271,0,16,31.120132652,0
1561,11400,55965,78051,6,0,0,96.292020222,2,14,27.173232225,0
1562,11400,59813,72873,13,0,0,234.33024049,4,31,39.351470851,0
1563,11400,125486,195284,0,0,0,354.29028718,0,15,38.143068786,0
1564,11400,43530,56600,21,0,0,114.98297904,0,23,39.481662901,0
1565,11400,56789,74016,7,0,0,127.62547457,0,16,33.027143557,0
1566,11400,51203,60716,2,0,0,99.104082616,0,20,38.235312929,0
1567,11400,nan,44849,6,nan,nan,163.27459468,nan,9,23.481116639,0
1568,11400,nan,27439,27,0,0,208.17711251,0,5,23.830110576,0
1569,11400,28043,87684,20,1,1,229.17795924,0,10,25.489994512,0
1570,11400,84380,202186,13,0,0,34.914371682,nan,7,18.84034872,0
1571,11400,112930,144830,2,0,0,271.23803732,1,46,33.251079314,0
1572,11400,84278,200480,14,0,0,4.4127700608,nan,8,19.112485067,0
1573,11400,64934,74875,3,0,0,192.31448267,2,16,34.343755724,0
1574,11400,50166,61395,1,0,0,188.88668235,1,12,26.950451284,0
1575,11400,52068,80643,2,0,2,199.08772113,0,13,29.462134076,0
1576,11500,56720,82738,17,0,0,200.41695429,0,16,34.019837692,0
1577,11500,104790,122169,16,1,0,266.12105655,0,16,34.082178462,0
1578,11500,53651,87547,18,0,0,191.39688748,0,16,34.368650887,0
1579,11500,116430,215014,3,0,0,132.09363428,0,14,26.864568467,0
1580,11500,43945,63337,2,0,1,193.74248539,0,21,27.623493964,0
1581,11500,53151,71645,7,0,0,135.80047603,0,16,35.851614414,0
1582,11500,70409,89099,9,0,0,169.40165199,0,11,40.174430056,0
1583,11500,61264,75647,11,0,0,262.89018789,3,36,39.547882702,0
1584,11500,44097,58336,0,0,0,173.31832075,0,20,38.191626025,0
1585,11500,77143,86862,8,0,1,164.59640287,1,12,39.449692717,0
1586,11500,21096,38952,13,0,0,129.7,0,5,nan,1
1587,11500,47597.57,75937.5,13.5,0,0,89.4,0,7,nan,1
1588,11500,67000,83000,4,nan,nan,nan,nan,nan,nan,1
1589,11500,62000,83000,0,5,1,177.56666667,2,34,nan,1
1590,11500,64371,73636,2,0,0,162.11625392,1,35,39.791198955,0
1591,11500,63136,81099,3,nan,nan,149.06474483,nan,35,28.975940118,0
1592,11500,29281,37717,15,0,0,61.915444655,0,9,30.702428546,0
1593,11500,104610,118861,18,0,1,203.70020243,1,16,37.596951452,0
1594,11500,nan,64037,nan,0,0,354.17458076,0,7,34.355739238,0
1595,11500,59781,69864,4,0,1,312.54739604,0,9,31.181801354,0
1596,11500,22758,36922,7,0,1,103.04811711,0,16,19.020168304,0
1597,11600,82326,94599,0,4,0,nan,0,3,29.893621477,0
1598,11600,64143,78851,6,0,3,201.36992202,3,29,35.795804943,0
1599,11600,92613,108515,11,0,0,206.8225881,3,16,39.111039466,0
1600,11600,44623,nan,13,6,2,178.09322168,0,29,21.334651908,1
1601,11600,57939,69774,5,0,0,91.99164592,0,12,72.264093333,1
1602,11600,50433,107092,5,0,1,225.18169134,0,9,24.95259473,0
1603,11600,89205,128462,10,0,0,128.12359751,0,21,37.523324709,0
