ID,date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,target
27326,0.42507,2,1.0,0.080341,0.381137,0.003467,0.422915,0.414912,1.0
27327,0.880315,6,0.042553,0.050438,0.357483,0.003361,0.372346,0.425439,1.0
27328,0.022123,1,0.12766,0.040351,0.070812,0.003467,0.422915,0.414912,0.0
27329,0.880359,7,0.319149,0.044434,0.334127,0.002929,0.221129,0.528947,0.0
27330,0.008672,3,0.361702,0.075417,0.663493,0.003467,0.422915,0.414912,1.0
27331,0.442724,3,0.191489,0.045605,0.194734,0.002769,0.216468,0.765789,0.0
27332,0.875979,5,0.446809,0.047736,0.636566,0.003349,0.535992,0.284649,1.0
27333,0.880934,6,0.425532,0.027741,0.514579,0.001857,0.513723,0.605702,1.0
27334,0.452192,1,0.170213,0.028552,0.137905,0.001944,0.157949,0.639035,0.0
27335,0.027078,2,0.87234,0.074817,0.346921,0.003467,0.422915,0.414912,0.0
27336,0.447901,2,1.0,0.042062,0.588218,0.00286,0.493786,0.551754,1.0
27337,0.451529,7,0.340426,0.038639,0.555638,0.001867,0.387882,0.802632,0.0
27338,0.47343,1,0.234043,0.023088,0.14579,0.001566,0.110047,0.610088,0.0
27339,0.899075,5,0.191489,0.031554,0.235644,0.002021,0.314345,0.657456,0.0
27340,0.438919,7,0.170213,0.045304,0.054597,0.003467,0.422915,0.414912,0.0
27341,0.442503,5,0.93617,0.0662,0.475602,0.00451,0.414034,0.500526,0.0
27342,0.429185,5,0.680851,0.098925,0.625707,0.003467,0.422915,0.414912,1.0
27343,0.433476,2,0.212766,0.076828,0.299316,0.003467,0.422915,0.414912,1.0
27344,0.89412,4,0.808511,0.076498,0.822821,0.005162,0.722424,0.458772,0.0
27345,0.03137,1,0.085106,0.040351,0.114252,0.003467,0.422915,0.414912,0.0
27346,0.451573,1,0.106383,0.037709,0.237578,0.001786,0.355515,0.706579,0.0
27347,0.442547,6,0.297872,0.058124,0.469354,0.003997,0.468151,0.500526,0.0
27348,0.867705,1,0.765957,0.032965,0.418179,0.002077,0.260487,0.836842,0.0
27349,0.424893,5,0.723404,0.082293,0.363731,0.003467,0.422915,0.414912,1.0
27350,0.44706,4,0.574468,0.063889,0.579887,0.00446,0.625842,0.287281,1.0
27351,0.459935,3,0.638298,0.077519,0.521273,0.005316,0.504661,0.270175,0.0
27352,0.433521,3,0.744681,0.072475,0.438857,0.003467,0.422915,0.414912,1.0
27353,0.867395,1,0.191489,0.018914,0.082713,0.000841,0.127395,0.902632,0.0
27354,0.898102,4,0.361702,0.075958,0.635525,0.005056,0.680994,0.445614,1.0
27355,0.013893,3,0.723404,0.058544,0.614252,0.003467,0.422915,0.414912,0.0
27356,0.898146,5,0.297872,0.05278,0.577209,0.003486,0.607716,0.432456,0.0
27357,0.030707,7,0.87234,0.077489,0.285778,0.003467,0.422915,0.414912,1.0
27358,0.008628,2,0.255319,0.089798,0.379054,0.003467,0.422915,0.414912,1.0
27359,0.894252,7,0.255319,0.033776,0.247397,0.002183,0.32755,0.758333,0.0
27360,0.446839,6,0.0,0.040201,0.521422,0.001273,0.415329,0.736404,0.0
27361,0.013362,5,0.468085,0.104179,0.635823,0.003467,0.422915,0.414912,1.0
27362,1.0,2,0.93617,0.07842,0.475156,0.005206,0.423874,0.59693,1.0
27363,0.02668,7,0.680851,0.048487,0.239512,0.003467,0.422915,0.414912,0.0
27364,0.428963,7,0.510638,0.068242,0.334871,0.003467,0.422915,0.414912,0.0
27365,0.438742,3,0.702128,0.064579,0.514133,0.003467,0.422915,0.414912,1.0
27366,0.009469,7,0.468085,0.041732,0.48795,0.003467,0.422915,0.414912,0.0
27367,0.446971,2,0.340426,0.043653,0.411931,0.001602,0.202745,0.765789,1.0
27368,0.008716,4,0.978723,0.095052,0.593871,0.003467,0.422915,0.414912,1.0
27369,0.00969,5,0.978723,0.076798,0.560994,0.003467,0.422915,0.414912,1.0
27370,0.447237,1,0.893617,0.03978,0.598334,0.002634,0.387882,0.708772,0.0
27371,0.425158,4,0.574468,0.062838,0.522761,0.003467,0.422915,0.414912,0.0
27372,0.032034,2,0.87234,0.056923,0.174502,0.003467,0.422915,0.414912,0.0
27373,0.026769,2,0.340426,0.074517,0.500744,0.003467,0.422915,0.414912,1.0
27374,0.43414,3,0.340426,0.10508,0.566052,0.003467,0.422915,0.414912,1.0
27375,0.000708,4,0.212766,0.044104,0.207081,0.003467,0.422915,0.414912,0.0
27376,0.876731,1,0.0,0.028191,0.242636,0.001799,0.271103,0.755263,0.0
27377,0.022831,3,0.702128,0.060796,0.445998,0.003467,0.422915,0.414912,0.0
27378,0.456175,1,0.617021,0.024589,0.267629,0.000976,0.243915,0.704386,0.0
27379,0.026724,1,0.659574,0.05221,0.441386,0.003467,0.422915,0.414912,0.0
27380,0.465422,1,0.680851,0.028221,0.299167,0.001897,0.278094,0.592544,1.0
27381,0.473652,6,0.319149,0.027321,0.514579,0.001799,0.588814,0.534649,0.0
27382,0.8935,4,0.06383,0.086976,0.509372,0.005658,0.514241,0.723684,1.0
27383,0.907482,7,0.510638,0.090068,0.387533,0.005939,0.360953,0.607018,1.0
27384,0.026282,5,0.191489,0.072745,0.205594,0.003467,0.422915,0.414912,1.0
27385,0.442414,3,0.191489,0.042122,0.147724,0.002879,0.163387,0.500526,0.0
27386,0.903367,5,0.659574,0.043443,0.475602,0.002896,0.501813,0.492544,0.0
27387,0.871643,7,0.893617,0.035397,0.435882,0.002094,0.27913,0.883772,1.0
27388,0.460776,1,1.0,0.033025,0.348259,0.002266,0.312791,0.279386,1.0
27389,0.455555,1,0.297872,0.030533,0.269711,0.000976,0.149663,0.87807,0.0
27390,0.004248,1,0.617021,0.048517,0.466082,0.003467,0.422915,0.414912,0.0
27391,0.474094,2,0.212766,0.028612,0.262719,0.001745,0.23304,0.810965,0.0
27392,0.871908,6,0.617021,0.033085,0.646534,0.002146,0.540653,0.541667,0.0
27393,0.031813,4,0.042553,0.055242,0.071556,0.003467,0.422915,0.414912,0.0
27394,0.018274,5,0.744681,0.099045,0.498512,0.003467,0.422915,0.414912,1.0
27395,0.889253,6,0.829787,0.027891,0.557572,0.001913,0.501036,0.450439,0.0
27396,0.875979,5,0.808511,0.031494,0.513686,0.001284,0.442258,0.703509,0.0
27397,0.903323,4,0.191489,0.031734,0.162005,0.002079,0.199896,0.707895,0.0
27398,0.446927,1,0.723404,0.043623,0.50848,0.002952,0.370016,0.511404,1.0
27399,0.013097,6,0.191489,0.05317,0.159625,0.003467,0.422915,0.414912,1.0
27400,0.022919,5,0.659574,0.088958,0.470693,0.003467,0.422915,0.414912,1.0
27401,0.004203,7,0.446809,0.044134,0.421452,0.003467,0.422915,0.414912,0.0
27402,0.907924,3,0.574468,0.048877,0.476049,0.003373,0.625324,0.195614,0.0
27403,0.867705,1,0.12766,0.020626,0.099078,0.001307,0.1797,0.902632,0.0
27404,0.902526,7,0.87234,0.06551,0.49152,0.004308,0.385552,0.546053,1.0
27405,0.465245,4,0.446809,0.057494,0.499107,0.004005,0.505179,0.191228,1.0
27406,0.912261,4,0.276596,0.123964,0.484231,0.008585,0.619627,0.282018,1.0
27407,0.000442,5,0.595745,0.045214,0.469057,0.003467,0.422915,0.414912,0.0
27408,0.434627,7,0.234043,0.048097,0.077953,0.003467,0.422915,0.414912,1.0
27409,0.00031,2,0.765957,0.194548,0.665873,0.003467,0.422915,0.414912,1.0
27410,0.438786,4,1.0,0.053321,0.417287,0.003467,0.422915,0.414912,0.0
27411,0.438919,7,0.319149,0.047046,0.176287,0.003467,0.422915,0.414912,0.0
27412,0.465289,5,0.021277,0.045334,0.42889,0.003087,0.35448,0.323684,0.0
27413,0.867218,4,0.765957,0.028071,0.367004,0.001899,0.282237,0.590789,0.0
27414,0.469625,6,0.06383,0.044224,0.213181,0.002983,0.321077,0.413596,0.0
27415,0.881421,3,0.468085,0.029422,0.506992,0.002077,0.578457,0.287719,0.0
27416,0.86797,7,0.170213,0.029062,0.165873,0.000868,0.192646,0.902193,0.0
27417,0.000973,3,0.680851,0.043983,0.467272,0.003467,0.422915,0.414912,0.0
27418,0.434361,1,0.489362,0.046685,0.475602,0.003467,0.422915,0.414912,0.0
27419,0.031459,3,0.680851,0.06611,0.469652,0.003467,0.422915,0.414912,0.0
27420,0.425689,2,0.340426,0.102768,0.540762,0.003467,0.422915,0.414912,1.0
27421,0.460511,2,0.042553,0.023838,0.249926,0.001591,0.3884,0.623246,0.0
27422,0.438388,2,0.148936,0.061187,0.165724,0.003467,0.422915,0.414912,0.0
27423,0.031813,4,0.468085,0.058394,0.243677,0.003467,0.422915,0.414912,0.0
27424,0.434229,5,0.106383,0.048727,0.167212,0.003467,0.422915,0.414912,0.0
27425,0.899075,5,0.212766,0.049628,0.259447,0.003241,0.335318,0.680702,0.0
27426,0.022698,7,0.595745,0.075718,0.243826,0.003467,0.422915,0.414912,0.0
27427,0.43883,5,0.765957,0.053321,0.43737,0.003467,0.422915,0.414912,0.0
27428,0.442237,5,0.93617,0.055632,0.406724,0.003467,0.422915,0.414912,0.0
27429,0.872528,6,0.808511,0.028972,0.506992,0.00114,0.383739,0.769298,0.0
27430,0.425379,2,0.595745,0.119731,0.640732,0.003467,0.422915,0.414912,1.0
27431,0.468873,3,0.12766,0.025039,0.138054,0.001678,0.14811,0.49693,0.0
27432,0.442193,4,0.425532,0.109884,0.54939,0.003467,0.422915,0.414912,1.0
27433,0.867395,1,0.957447,0.036057,0.305415,0.001593,0.26463,0.82807,1.0
27434,0.867351,7,0.425532,0.032725,0.406575,0.0021,0.352926,0.814912,0.0
27435,0.452369,5,0.12766,0.034136,0.327879,0.002293,0.343086,0.666667,0.0
27436,0.89912,6,0.404255,0.09169,0.628831,0.006182,0.634386,0.458333,1.0
27437,0.42976,4,0.170213,0.066741,0.179708,0.003467,0.422915,0.414912,0.0
27438,0.425822,5,0.87234,0.090068,0.36745,0.003467,0.422915,0.414912,1.0
27439,0.911331,4,0.382979,0.057584,0.532877,0.003814,0.589591,0.480263,1.0
27440,0.442458,4,0.765957,0.142578,0.581672,0.009709,0.648628,0.500526,1.0
27441,0.468829,2,0.382979,0.054461,0.522464,0.003627,0.338167,0.477193,1.0
27442,0.009513,1,0.978723,0.041762,0.595805,0.003467,0.422915,0.414912,0.0
27443,0.911862,2,0.297872,0.045304,0.486611,0.003049,0.557742,0.409649,1.0
27444,0.429848,6,0.06383,0.049838,0.182832,0.003467,0.422915,0.414912,0.0
27445,0.482412,3,0.340426,0.041401,0.46742,0.002871,0.467633,0.272368,1.0
27446,0.008849,7,0.042553,0.041582,0.321482,0.003467,0.422915,0.414912,0.0
27447,0.433742,1,0.446809,0.07866,0.533175,0.003467,0.422915,0.414912,1.0
27448,0.026371,7,0.191489,0.068242,0.05906,0.003467,0.422915,0.414912,0.0
27449,0.442503,5,0.978723,0.066561,0.499851,0.004612,0.480839,0.500526,0.0
27450,0.031813,4,0.957447,0.074817,0.236686,0.003467,0.422915,0.414912,1.0
27451,0.456263,3,0.276596,0.034046,0.555043,0.002304,0.492491,0.579825,0.0
27452,0.867793,3,0.0,0.028161,0.353913,0.001049,0.347488,0.727193,1.0
27453,0.884695,7,0.12766,0.028942,0.175692,0.00177,0.328327,0.660526,0.0
27454,0.434538,5,0.617021,0.045605,0.278042,0.003467,0.422915,0.414912,0.0
27455,0.456573,3,0.106383,0.030954,0.366855,0.001919,0.420508,0.636404,0.0
27456,0.000664,3,0.191489,0.081122,0.190866,0.003467,0.422915,0.414912,0.0
27457,0.875935,4,0.851064,0.032905,0.524249,0.000995,0.423356,0.672807,0.0
27458,0.013451,7,0.93617,0.071905,0.443618,0.003467,0.422915,0.414912,1.0
27459,0.898766,5,0.489362,0.075297,0.549539,0.004923,0.60668,0.589474,1.0
27460,0.880492,3,0.297872,0.036418,0.416691,0.002432,0.421025,0.386842,0.0
27461,0.907305,3,0.93617,0.059835,0.416245,0.004067,0.457017,0.501316,0.0
27462,0.912216,3,0.319149,0.054912,0.501041,0.003776,0.562144,0.275,0.0
27463,0.881156,4,0.148936,0.028251,0.163344,0.001795,0.269291,0.725,0.0
27464,0.021857,2,0.659574,0.074517,0.438857,0.003467,0.422915,0.414912,1.0
27465,0.456794,1,0.361702,0.030323,0.366111,0.001047,0.219316,0.769298,1.0
27466,0.460688,6,0.319149,0.088627,0.542398,0.006009,0.49508,0.360965,1.0
27467,0.004203,7,0.234043,0.043833,0.08911,0.003467,0.422915,0.414912,0.0
27468,0.446662,2,0.765957,0.175273,0.785629,0.011498,0.73796,0.632895,1.0
27469,0.442547,6,0.680851,0.053951,0.509967,0.003691,0.478509,0.500526,0.0
27470,0.429848,6,0.148936,0.059475,0.123326,0.003467,0.422915,0.414912,0.0
27471,0.899031,4,0.255319,0.062117,0.420411,0.004096,0.460383,0.598246,0.0
27472,0.018406,1,0.574468,0.089648,0.454924,0.003467,0.422915,0.414912,1.0
27473,0.018097,1,0.808511,0.074517,0.499256,0.003467,0.422915,0.414912,0.0
27474,0.434184,4,0.340426,0.070524,0.559952,0.003467,0.422915,0.414912,0.0
27475,0.009159,7,0.0,0.041642,0.441982,0.003467,0.422915,0.414912,0.0
27476,0.424627,6,0.191489,0.070854,0.072002,0.003467,0.422915,0.414912,0.0
27477,0.915667,4,0.680851,0.112766,0.53377,0.007696,0.709995,0.231579,1.0
27478,0.451883,1,0.340426,0.033475,0.456263,0.002179,0.198343,0.832018,0.0
27479,0.456484,1,0.276596,0.021166,0.186849,0.001421,0.199896,0.683772,0.0
27480,0.446662,2,0.489362,0.085775,0.601458,0.006292,0.618332,0.304386,1.0
27481,0.005265,3,0.829787,0.083794,0.695924,0.003467,0.422915,0.414912,0.0
27482,0.013982,5,0.12766,0.059865,0.302142,0.003467,0.422915,0.414912,0.0
27483,0.46467,5,0.829787,0.033626,0.46504,0.002356,0.449508,0.224561,0.0
27484,0.429937,1,0.617021,0.111084,0.663642,0.003467,0.422915,0.414912,1.0
27485,0.031901,6,0.319149,0.058394,0.24814,0.003467,0.422915,0.414912,0.0
27486,0.903146,7,0.702128,0.053921,0.314787,0.003238,0.298291,0.623684,0.0
27487,0.004248,1,0.042553,0.043923,0.282356,0.003467,0.422915,0.414912,0.0
27488,0.894783,5,0.553191,0.085895,0.645195,0.005872,0.697307,0.290351,0.0
27489,0.473563,4,0.404255,0.02669,0.522464,0.001778,0.538063,0.374561,0.0
27490,0.906907,1,0.851064,0.041221,0.311812,0.002987,0.412998,0.357018,1.0
27491,0.902703,4,0.851064,0.047376,0.539869,0.003184,0.551787,0.475,0.0
27492,0.889385,2,0.553191,0.034676,0.41327,0.002052,0.323666,0.703509,0.0
27493,0.889297,7,0.191489,0.016843,0.156799,0.001088,0.223459,0.786404,0.0
27494,0.022079,7,0.744681,0.086406,0.34335,0.003467,0.422915,0.414912,1.0
27495,0.00469,4,0.531915,0.120001,0.584499,0.003467,0.422915,0.414912,0.0
27496,0.868147,4,0.297872,0.028612,0.499256,0.001876,0.495857,0.55307,0.0
27497,0.429715,3,0.170213,0.057944,0.193246,0.003467,0.422915,0.414912,0.0
27498,0.473696,7,0.340426,0.043143,0.454478,0.00285,0.405748,0.680702,1.0
27499,0.026503,3,0.446809,0.106221,0.481553,0.003467,0.422915,0.414912,1.0
27500,0.871864,5,0.234043,0.058635,0.396311,0.001703,0.425168,0.674561,1.0
27501,0.013672,5,0.957447,0.041431,0.487652,0.003467,0.422915,0.414912,0.0
27502,0.911553,2,0.531915,0.059175,0.506397,0.003891,0.559555,0.480263,1.0
27503,0.018716,1,0.93617,0.075718,0.422196,0.003467,0.422915,0.414912,1.0
27504,0.867749,2,0.148936,0.021526,0.141327,0.000835,0.184878,0.799561,0.0
27505,0.894562,7,0.595745,0.06524,0.471883,0.00408,0.458312,0.821053,1.0
27506,0.885978,1,0.021277,0.067671,0.331449,0.004416,0.325738,0.679825,1.0
27507,0.451396,4,0.042553,0.043263,0.475602,0.002869,0.510098,0.621053,1.0
27508,0.433476,2,0.340426,0.080251,0.562184,0.003467,0.422915,0.414912,1.0
27509,0.876864,4,0.276596,0.034826,0.517554,0.002378,0.591662,0.29693,1.0
27510,0.017477,1,0.510638,0.088657,0.508331,0.003467,0.422915,0.414912,1.0
27511,0.447193,7,0.765957,0.059385,0.714668,0.004209,0.53884,0.401754,1.0
27512,0.868192,5,0.340426,0.027741,0.590896,0.001714,0.51217,0.753509,0.0
27513,0.898633,2,0.06383,0.089168,0.305564,0.005976,0.428017,0.414912,1.0
27514,0.455599,2,0.510638,0.03897,0.627194,0.002703,0.632056,0.401754,0.0
27515,0.876598,5,0.170213,0.028552,0.180006,0.00085,0.267996,0.839912,0.0
27516,0.876598,5,0.425532,0.033175,0.569771,0.002162,0.56059,0.550439,1.0
27517,0.434229,5,0.829787,0.049538,0.404641,0.003467,0.422915,0.414912,0.0
27518,0.004557,1,0.87234,0.095803,0.54701,0.003467,0.422915,0.414912,1.0
27519,0.906774,5,0.595745,0.173202,0.622583,0.011741,0.530036,0.452193,1.0
27520,0.867572,5,0.765957,0.028462,0.514579,0.001726,0.39332,0.847368,0.0
27521,0.469448,2,0.957447,0.029002,0.420708,0.001911,0.242361,0.716228,0.0
27522,0.013849,2,0.276596,0.096523,0.59878,0.003467,0.422915,0.414912,0.0
27523,0.452104,6,0.276596,0.034887,0.562035,0.002447,0.466857,0.370175,0.0
27524,0.912172,2,0.446809,0.111835,0.543142,0.007752,0.552563,0.266228,1.0
27525,0.451794,6,0.851064,0.041131,0.7108,0.002742,0.542206,0.594298,0.0
27526,0.44737,4,0.148936,0.014561,0.270902,0.000931,0.292853,0.682456,0.0
27527,0.867086,1,0.085106,0.024889,0.074531,0.00168,0.148369,0.635526,0.0
27528,0.469669,7,0.829787,0.045815,0.365516,0.003068,0.383221,0.486404,1.0
27529,0.455732,5,0.87234,0.055602,0.648914,0.003826,0.542983,0.437719,1.0
27530,0.867351,7,0.553191,0.028342,0.346177,0.001867,0.364837,0.79386,0.0
27531,0.464404,6,0.617021,0.057884,0.461916,0.003974,0.460124,0.359649,1.0
27532,0.876997,7,0.021277,0.036057,0.30958,0.002418,0.263853,0.446491,1.0
27533,0.912261,4,0.510638,0.104419,0.534067,0.007312,0.605904,0.25614,1.0
27534,0.442945,1,0.382979,0.046025,0.406129,0.00302,0.201968,0.708772,0.0
27535,0.469404,1,0.595745,0.033235,0.305713,0.002173,0.180735,0.745614,1.0
27536,0.911597,3,0.680851,0.045635,0.504017,0.003062,0.582341,0.376316,0.0
27537,0.009778,7,0.106383,0.041281,0.18551,0.003467,0.422915,0.414912,0.0
27538,0.018141,2,0.87234,0.054912,0.423088,0.003467,0.422915,0.414912,0.0
27539,0.876598,5,0.659574,0.029813,0.592978,0.001965,0.608493,0.536404,1.0
27540,0.876421,1,0.021277,0.028221,0.212288,0.000835,0.242103,0.753947,0.0
27541,0.437768,2,0.340426,0.047466,0.396757,0.003467,0.422915,0.414912,0.0
27542,0.898633,2,0.319149,0.10463,0.634037,0.007017,0.601502,0.307456,1.0
27543,0.013982,5,0.361702,0.072625,0.652187,0.003467,0.422915,0.414912,0.0
27544,0.872528,6,0.042553,0.034917,0.286968,0.002227,0.413516,0.781579,0.0
27545,0.425822,5,0.297872,0.090068,0.452098,0.003467,0.422915,0.414912,1.0
27546,0.000487,6,0.446809,0.117029,0.435733,0.003467,0.422915,0.414912,1.0
27547,0.469006,6,0.702128,0.045755,0.477239,0.003062,0.442517,0.373684,1.0
27548,0.000664,3,0.319149,0.125706,0.590003,0.003467,0.422915,0.414912,1.0
27549,0.465245,4,0.978723,0.050408,0.451354,0.003523,0.426463,0.200877,1.0
27550,0.438697,2,1.0,0.050588,0.445254,0.003467,0.422915,0.414912,0.0
27551,0.894341,2,0.638298,0.093431,0.702172,0.006009,0.694459,0.504386,1.0
27552,0.894075,3,0.468085,0.0786,0.676882,0.00533,0.714915,0.374123,0.0
27553,0.880404,1,0.808511,0.03903,0.447635,0.002528,0.381409,0.614474,1.0
27554,0.871377,1,0.297872,0.027771,0.241892,0.001653,0.169083,0.744298,0.0
27555,0.446794,5,0.787234,0.073346,0.690866,0.004882,0.571466,0.547368,1.0
27556,0.018008,6,0.702128,0.069653,0.30839,0.003467,0.422915,0.414912,0.0
27557,0.447768,6,0.978723,0.043203,0.593127,0.002784,0.493268,0.535526,1.0
27558,0.433742,1,0.957447,0.068302,0.39884,0.003467,0.422915,0.414912,1.0
27559,0.894075,3,0.851064,0.085445,0.789051,0.005793,0.676592,0.444298,1.0
27560,0.438609,7,0.12766,0.051099,0.102648,0.003467,0.422915,0.414912,0.0
27561,0.465112,1,0.510638,0.027531,0.312109,0.001861,0.220352,0.615789,0.0
27562,0.005442,7,0.531915,0.074817,0.368492,0.003467,0.422915,0.414912,1.0
27563,0.473784,2,0.765957,0.027411,0.495388,0.001791,0.393061,0.731579,0.0
27564,0.871377,1,0.957447,0.028221,0.349003,0.001361,0.325997,0.835965,0.0
27565,0.017787,1,0.765957,0.107632,0.620054,0.003467,0.422915,0.414912,1.0
27566,0.468785,1,0.021277,0.027201,0.184023,0.001786,0.227861,0.616667,0.0
27567,0.42507,2,0.234043,0.067341,0.295448,0.003467,0.422915,0.414912,0.0
27568,0.03199,1,0.446809,0.074817,0.34335,0.003467,0.422915,0.414912,1.0
27569,0.433698,7,0.042553,0.040801,0.149807,0.003467,0.422915,0.414912,0.0
27570,0.451529,7,0.829787,0.042272,0.666171,0.002788,0.469187,0.729825,1.0
27571,0.469537,4,0.382979,0.046385,0.532728,0.003081,0.440704,0.491228,1.0
27572,0.907172,7,0.042553,0.081302,0.397054,0.005436,0.508545,0.469298,0.0
27573,0.425247,6,0.659574,0.073256,0.307051,0.003467,0.422915,0.414912,0.0
27574,0.009557,2,1.0,0.041642,0.52886,0.003467,0.422915,0.414912,0.0
27575,0.903411,6,0.106383,0.043623,0.263314,0.002879,0.389436,0.61886,0.0
27576,0.429008,1,0.829787,0.077489,0.432907,0.003467,0.422915,0.414912,1.0
27577,0.907349,4,0.12766,0.047676,0.191015,0.003182,0.329881,0.553947,0.0
27578,0.021902,3,0.595745,0.048487,0.448527,0.003467,0.422915,0.414912,0.0
27579,0.877041,1,0.659574,0.029422,0.321482,0.001942,0.191093,0.544298,0.0
27580,0.464316,4,0.723404,0.028582,0.418328,0.001957,0.448213,0.448684,0.0
27581,0.429229,6,0.042553,0.055242,0.239512,0.003467,0.422915,0.414912,0.0
27582,0.023096,2,0.744681,0.087637,0.433651,0.003467,0.422915,0.414912,1.0
27583,0.451352,3,0.765957,0.040141,0.756323,0.002653,0.697566,0.548246,0.0
27584,0.430025,3,0.12766,0.041431,0.161113,0.003467,0.422915,0.414912,0.0
27585,0.911287,3,0.382979,0.043083,0.541357,0.002765,0.267737,0.708333,0.0
27586,0.017477,1,0.893617,0.10535,0.530348,0.003467,0.422915,0.414912,1.0
27587,0.446662,2,0.446809,0.09241,0.654716,0.006442,0.629984,0.335088,1.0
27588,0.026946,6,0.361702,0.085505,0.422493,0.003467,0.422915,0.414912,0.0
27589,0.912305,5,0.808511,0.057914,0.461619,0.003965,0.492491,0.278509,0.0
27590,0.031945,7,0.553191,0.058394,0.221511,0.003467,0.422915,0.414912,0.0
27591,0.022034,6,0.468085,0.057644,0.347664,0.003467,0.422915,0.414912,1.0
27592,0.438653,1,0.191489,0.046776,0.125558,0.003467,0.422915,0.414912,0.0
27593,0.495686,6,0.361702,0.051279,0.456709,0.00355,0.506991,0.246491,1.0
27594,0.442768,4,0.723404,0.077099,0.611871,0.005332,0.578457,0.39693,1.0
27595,0.428963,7,0.702128,0.058034,0.313895,0.003467,0.422915,0.414912,0.0
27596,0.446617,1,0.702128,0.044434,0.496132,0.002921,0.298032,0.677193,0.0
27597,0.902571,1,0.042553,0.086826,0.268075,0.005999,0.441222,0.309649,1.0
27598,0.026503,3,1.0,0.082232,0.427551,0.003467,0.422915,0.414912,1.0
27599,0.460776,1,0.191489,0.02681,0.084796,0.001843,0.1116,0.440789,0.0
27600,0.473563,1,0.319149,0.024439,0.184915,0.001633,0.083118,0.74386,0.0
27601,0.915712,5,0.489362,0.09148,0.566498,0.006223,0.600207,0.27807,1.0
27602,0.027477,4,0.276596,0.069713,0.455817,0.003467,0.422915,0.414912,1.0
27603,0.433742,1,0.893617,0.041191,0.358673,0.003467,0.422915,0.414912,0.0
27604,0.903411,6,0.680851,0.043773,0.473073,0.002929,0.445106,0.486842,0.0
27605,0.027123,3,0.446809,0.07923,0.496281,0.003467,0.422915,0.414912,1.0
27606,0.867395,1,0.425532,0.034676,0.361946,0.00227,0.323666,0.861404,1.0
27607,0.469404,1,0.255319,0.024499,0.130913,0.001616,0.127654,0.687281,0.0
27608,0.014026,6,0.042553,0.041101,0.498066,0.003467,0.422915,0.414912,0.0
27609,0.474138,3,0.787234,0.027861,0.395418,0.001645,0.286639,0.79386,0.0
27610,0.456351,5,1.0,0.033355,0.561143,0.002358,0.496634,0.570175,0.0
27611,0.027123,3,0.808511,0.051489,0.408807,0.003467,0.422915,0.414912,0.0
27612,0.889208,5,0.042553,0.032815,0.447635,0.002137,0.44899,0.51886,1.0
27613,0.473829,3,0.106383,0.025339,0.159923,0.001705,0.267996,0.771053,0.0
27614,0.424494,3,0.595745,0.056923,0.150848,0.003467,0.422915,0.414912,0.0
27615,0.430114,5,0.340426,0.087967,0.548795,0.003467,0.422915,0.414912,1.0
27616,0.898766,5,0.595745,0.061817,0.493306,0.004013,0.580269,0.565789,0.0
27617,0.022079,7,0.148936,0.060106,0.054448,0.003467,0.422915,0.414912,1.0
27618,0.446662,2,0.382979,0.105981,0.700238,0.006963,0.660539,0.47193,1.0
27619,0.456042,5,0.489362,0.042032,0.56263,0.002929,0.581823,0.344737,0.0
27620,0.867528,4,0.553191,0.041882,0.65784,0.002769,0.837908,0.253509,1.0
27621,0.004336,3,0.87234,0.045244,0.531389,0.003467,0.422915,0.414912,0.0
27622,0.446971,2,0.042553,0.032124,0.310324,0.002029,0.387882,0.705263,0.0
27623,0.459935,3,0.021277,0.041341,0.47233,0.002794,0.377266,0.559211,0.0
27624,0.9035,1,0.148936,0.042332,0.101904,0.002356,0.128949,0.809649,0.0
27625,0.008938,2,0.191489,0.075958,0.23252,0.003467,0.422915,0.414912,0.0
27626,0.004911,2,0.787234,0.091119,0.710057,0.003467,0.422915,0.414912,1.0
27627,0.911862,2,0.893617,0.043713,0.399137,0.002867,0.3739,0.610526,0.0
27628,0.464581,3,0.276596,0.036448,0.360904,0.002501,0.394096,0.382018,0.0
27629,0.911287,3,1.0,0.060466,0.449717,0.003934,0.372605,0.695614,1.0
27630,0.425424,3,0.234043,0.077459,0.328771,0.003467,0.422915,0.414912,0.0
27631,0.447325,3,0.148936,0.017173,0.275364,0.000976,0.282496,0.701316,0.0
27632,0.447104,5,0.234043,0.023208,0.342458,0.000908,0.25738,0.765789,0.0
27633,0.452237,2,0.042553,0.041041,0.338887,0.002842,0.396686,0.326754,1.0
27634,0.898013,2,0.0,0.045124,0.445701,0.002966,0.421284,0.627193,0.0
27635,0.872528,6,0.06383,0.036087,0.25186,0.001905,0.386846,0.813158,0.0
27636,0.459935,3,0.553191,0.089618,0.555936,0.006136,0.540653,0.294737,1.0
27637,0.442591,7,0.425532,0.092951,0.562184,0.006284,0.379078,0.500526,1.0
27638,0.911862,2,0.723404,0.043263,0.485867,0.002889,0.481357,0.475439,0.0
27639,0.424937,6,0.191489,0.066801,0.087325,0.003467,0.422915,0.414912,0.0
27640,0.890093,4,0.446809,0.07923,0.736239,0.005538,0.756862,0.257456,0.0
27641,0.451883,1,0.680851,0.032905,0.391253,0.002131,0.261264,0.764474,0.0
27642,0.867086,1,0.765957,0.028972,0.298423,0.001967,0.164682,0.648684,1.0
