"","GoodStudent","Age","SocioEcon","RiskAversion","VehicleYear","ThisCarDam","RuggedAuto","Accident","MakeModel","DrivQuality","Mileage","Antilock","DrivingSkill","SeniorTrain","ThisCarCost","Theft","CarValue","HomeBase","AntiTheft","PropCost","OtherCarCost","OtherCar","MedCost","Cushioning","Airbag","ILiCost","DrivHist"
"771","False","Adult","Middle","Normal","Older","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","Suburb","False","TenThou","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"772","False","Adult","Prole","Normal","Older","Severe","EggShell","Severe","Economy","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","City","False","TenThou","Thousand","False","Thousand","Fair","False","Thousand","Many"
"773","False","Senior","Prole","Normal","Older","Severe","EggShell","Moderate","SportsCar","Poor","TwentyThou","False","SubStandard","False","HundredThou","False","TwentyThou","City","False","HundredThou","TenThou","True","Thousand","Poor","False","Thousand","Many"
"774","False","Adult","Prole","Adventurous","Current","Mild","EggShell","Mild","SportsCar","Normal","FiftyThou","True","Normal","False","Thousand","False","TwentyThou","Rural","False","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"775","False","Adult","Prole","Normal","Older","None","Tank","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","City","False","Thousand","Thousand","True","Thousand","Good","False","Thousand","Zero"
"776","False","Adult","Prole","Adventurous","Current","None","Football","None","FamilySedan","Excellent","FiftyThou","False","Normal","False","Thousand","False","TwentyThou","City","False","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"777","False","Adult","UpperMiddle","Adventurous","Current","None","Tank","None","Luxury","Excellent","FiftyThou","True","Normal","False","Thousand","False","FiftyThou","Suburb","False","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"778","False","Adult","Prole","Cautious","Older","Mild","Football","Mild","FamilySedan","Poor","TwentyThou","False","SubStandard","False","Thousand","False","FiveThou","City","True","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Many"
"779","False","Adolescent","UpperMiddle","Normal","Current","None","Football","None","Luxury","Normal","FiftyThou","True","Normal","False","Thousand","False","FiftyThou","Secure","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Many"
"780","False","Adult","UpperMiddle","Normal","Current","None","EggShell","None","SportsCar","Normal","Domino","True","Normal","False","Thousand","False","TwentyThou","Secure","True","TenThou","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"781","False","Adult","UpperMiddle","Normal","Current","None","Football","None","Luxury","Normal","TwentyThou","True","Normal","False","Thousand","False","FiftyThou","Suburb","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"782","False","Senior","Middle","Cautious","Older","None","EggShell","None","SportsCar","Normal","FiveThou","True","Normal","True","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"783","False","Adult","Prole","Adventurous","Older","None","Tank","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Rural","False","Thousand","Thousand","False","Thousand","Excellent","False","Thousand","Zero"
"784","False","Adult","Prole","Normal","Older","Mild","EggShell","Mild","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","TenThou","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"785","False","Adult","UpperMiddle","Cautious","Current","None","EggShell","None","SportsCar","Normal","FiftyThou","True","Normal","False","Thousand","False","FiftyThou","Secure","True","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"786","False","Adolescent","UpperMiddle","Adventurous","Current","Mild","EggShell","Mild","SportsCar","Poor","FiftyThou","True","SubStandard","False","Thousand","False","TwentyThou","City","False","TenThou","Thousand","True","Thousand","Poor","True","Thousand","Many"
"787","True","Adolescent","Middle","Adventurous","Current","None","Football","None","FamilySedan","Poor","TwentyThou","True","SubStandard","False","Thousand","False","TwentyThou","Suburb","False","TenThou","Thousand","True","Thousand","Good","True","Thousand","Many"
"788","False","Adolescent","UpperMiddle","Adventurous","Current","Moderate","Football","Moderate","SportsCar","Poor","FiftyThou","True","SubStandard","False","HundredThou","False","TwentyThou","Suburb","False","HundredThou","Thousand","True","Thousand","Good","True","Thousand","Many"
"789","True","Adolescent","UpperMiddle","Adventurous","Current","Severe","Football","Severe","Luxury","Poor","TwentyThou","True","SubStandard","False","HundredThou","False","FiftyThou","Suburb","False","HundredThou","HundredThou","True","TenThou","Good","True","Thousand","Many"
"790","False","Adult","Prole","Cautious","Current","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","TenThou","Suburb","True","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"791","False","Senior","Prole","Cautious","Older","None","Football","None","SportsCar","Normal","FiftyThou","False","Normal","True","Thousand","False","FiveThou","City","True","Thousand","Thousand","False","Thousand","Fair","False","Thousand","Zero"
"792","False","Adult","Middle","Normal","Older","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","True","TenThou","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"793","False","Adolescent","Middle","Adventurous","Older","Mild","Tank","Severe","FamilySedan","Poor","Domino","False","SubStandard","False","Thousand","False","FiveThou","Rural","False","TenThou","TenThou","True","Thousand","Good","False","HundredThou","Many"
"794","False","Adolescent","Middle","Normal","Older","None","Football","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","True","Thousand","Thousand","True","Thousand","Good","False","Thousand","Zero"
"795","False","Senior","Prole","Normal","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"796","False","Adult","Middle","Cautious","Older","None","Tank","None","SportsCar","Poor","TwentyThou","False","SubStandard","False","Thousand","False","TenThou","Secure","True","TenThou","Thousand","True","Thousand","Good","False","Thousand","One"
"797","False","Adult","Prole","Adventurous","Current","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","TenThou","City","False","Thousand","Thousand","True","Thousand","Poor","True","Thousand","One"
"798","False","Adult","UpperMiddle","Adventurous","Current","Mild","Football","Mild","Luxury","Poor","TwentyThou","True","Normal","False","Thousand","False","FiftyThou","City","False","Thousand","Thousand","True","Thousand","Good","True","Thousand","One"
"799","False","Adult","Prole","Cautious","Older","Severe","EggShell","Severe","Economy","Poor","TwentyThou","False","SubStandard","False","Thousand","False","FiveThou","City","True","TenThou","Thousand","False","HundredThou","Poor","False","Thousand","One"
"800","False","Adult","Middle","Adventurous","Older","None","Football","None","FamilySedan","Excellent","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","True","Thousand","Good","False","Thousand","One"
"801","False","Adolescent","Middle","Adventurous","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","False","TenThou","Thousand","False","Thousand","Poor","False","Thousand","One"
"802","False","Adult","Middle","Normal","Current","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","Suburb","False","Thousand","Thousand","True","Thousand","Good","True","Thousand","One"
"803","False","Senior","Wealthy","Cautious","Current","None","Tank","None","Luxury","Normal","FiftyThou","True","Normal","True","Thousand","False","FiftyThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"804","False","Adult","Middle","Cautious","Older","None","Tank","Mild","FamilySedan","Poor","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","True","Thousand","Good","False","Thousand","One"
"805","False","Adult","Middle","Normal","Current","Mild","EggShell","Mild","SportsCar","Poor","FiftyThou","True","SubStandard","False","Thousand","False","TwentyThou","Suburb","False","Thousand","Thousand","False","Thousand","Poor","True","Thousand","Many"
"806","False","Adult","Prole","Adventurous","Older","None","EggShell","None","Economy","Excellent","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","TenThou","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"807","False","Adult","Middle","Normal","Older","None","Tank","Mild","FamilySedan","Poor","TwentyThou","False","SubStandard","False","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","True","Thousand","Excellent","False","Thousand","Many"
"808","False","Adult","Middle","Normal","Older","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Secure","True","TenThou","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"809","False","Adult","UpperMiddle","Normal","Current","None","Tank","None","FamilySedan","Normal","Domino","False","Normal","False","Thousand","False","TwentyThou","Rural","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"810","False","Adolescent","Middle","Adventurous","Current","None","EggShell","None","Economy","Poor","TwentyThou","False","SubStandard","False","Thousand","False","TwentyThou","Suburb","False","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Many"
"811","False","Adult","Middle","Cautious","Older","Moderate","Football","Mild","FamilySedan","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","Rural","True","TenThou","Thousand","True","Thousand","Fair","False","Thousand","One"
"812","False","Adolescent","UpperMiddle","Adventurous","Current","None","Football","None","Luxury","Excellent","TwentyThou","True","Normal","False","Thousand","False","FiftyThou","Suburb","False","Thousand","Thousand","True","Thousand","Good","True","Thousand","One"
"813","False","Senior","UpperMiddle","Adventurous","Current","None","EggShell","None","SportsCar","Poor","Domino","False","SubStandard","False","Thousand","False","TwentyThou","City","True","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Many"
"814","False","Adult","Middle","Normal","Current","None","Football","None","FamilySedan","Normal","FiveThou","True","Normal","False","Thousand","False","TwentyThou","Suburb","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"815","False","Adult","UpperMiddle","Adventurous","Current","None","EggShell","None","Luxury","Normal","TwentyThou","True","Normal","False","Thousand","False","FiftyThou","Secure","False","TenThou","Thousand","True","Thousand","Good","True","Thousand","One"
"816","False","Senior","UpperMiddle","Normal","Current","None","Football","None","Luxury","Normal","FiftyThou","True","Normal","False","Thousand","False","FiftyThou","Secure","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"817","False","Adolescent","Prole","Adventurous","Older","Severe","EggShell","Severe","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","HundredThou","HundredThou","True","Thousand","Fair","False","TenThou","Many"
"818","False","Adolescent","Prole","Adventurous","Older","Moderate","EggShell","Moderate","Economy","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","City","False","TenThou","Thousand","True","HundredThou","Poor","False","Thousand","Many"
"819","False","Adult","Middle","Normal","Older","Severe","EggShell","Severe","Economy","Poor","TwentyThou","False","SubStandard","False","TenThou","False","TenThou","Secure","False","HundredThou","Thousand","True","Thousand","Poor","False","Thousand","Many"
"820","False","Adolescent","Middle","Normal","Current","None","Tank","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","TwentyThou","Suburb","True","TenThou","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"821","False","Senior","Middle","Cautious","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","True","Thousand","False","FiveThou","Suburb","True","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"822","False","Adult","Middle","Cautious","Current","None","EggShell","None","FamilySedan","Excellent","FiftyThou","True","Expert","False","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","False","Thousand","Poor","True","Thousand","Zero"
"823","False","Senior","Prole","Cautious","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","True","Thousand","False","FiveThou","City","True","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"824","False","Adult","Middle","Normal","Older","None","Tank","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","Rural","True","Thousand","Thousand","True","Thousand","Good","False","Thousand","Zero"
"825","False","Adolescent","Middle","Normal","Current","Severe","EggShell","Moderate","SportsCar","Poor","Domino","True","SubStandard","False","HundredThou","False","TwentyThou","Suburb","False","HundredThou","Thousand","True","Thousand","Fair","True","TenThou","Many"
"826","False","Adult","Middle","Cautious","Older","None","EggShell","None","Economy","Poor","TwentyThou","False","SubStandard","False","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Many"
"827","False","Adult","Middle","Adventurous","Current","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","Suburb","False","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"828","False","Adult","UpperMiddle","Adventurous","Current","Severe","EggShell","Moderate","SportsCar","Poor","FiftyThou","True","SubStandard","False","HundredThou","False","TwentyThou","Secure","False","HundredThou","Thousand","False","Thousand","Fair","True","TenThou","Many"
"829","True","Adolescent","UpperMiddle","Adventurous","Current","Mild","Football","Mild","FamilySedan","Poor","FiftyThou","False","SubStandard","False","Thousand","False","TwentyThou","Suburb","False","Thousand","Thousand","True","Thousand","Good","True","Thousand","Many"
"830","True","Adolescent","Middle","Normal","Older","Mild","EggShell","Mild","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Secure","False","TenThou","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"831","False","Adolescent","Prole","Normal","Current","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","TenThou","City","True","Thousand","Thousand","True","Thousand","Fair","True","Thousand","Many"
"832","False","Adult","Prole","Normal","Older","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","False","Thousand","Fair","False","Thousand","One"
"833","False","Adult","Prole","Adventurous","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Rural","False","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"834","False","Senior","Middle","Cautious","Older","None","Football","None","Economy","Normal","TwentyThou","False","Normal","True","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","True","Thousand","Good","False","Thousand","Zero"
"835","False","Adult","Prole","Cautious","Older","None","EggShell","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"836","False","Adult","Prole","Normal","Current","Moderate","Football","Moderate","Economy","Normal","FiftyThou","False","Normal","False","TenThou","False","TenThou","City","False","TenThou","Thousand","False","Thousand","Good","True","Million","Zero"
"837","False","Adult","Middle","Cautious","Older","None","EggShell","None","Economy","Normal","FiveThou","False","Normal","False","Thousand","False","TenThou","Secure","True","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"838","False","Adult","Prole","Cautious","Older","None","Football","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","True","TenThou","Thousand","False","Thousand","Fair","False","Thousand","Zero"
"839","False","Adult","UpperMiddle","Cautious","Current","None","Football","None","Luxury","Poor","TwentyThou","True","SubStandard","False","Thousand","False","FiftyThou","Secure","True","TenThou","Thousand","True","Thousand","Good","True","Thousand","Many"
"840","False","Adult","Middle","Normal","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"841","False","Adolescent","Prole","Normal","Older","Moderate","EggShell","Moderate","Economy","Poor","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Poor","False","TenThou","Many"
"842","False","Adult","Middle","Cautious","Older","Severe","Football","Severe","FamilySedan","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","Secure","True","HundredThou","TenThou","True","Thousand","Good","True","Thousand","Many"
"843","False","Adult","Prole","Adventurous","Older","Severe","Football","Severe","FamilySedan","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","City","False","HundredThou","TenThou","False","HundredThou","Fair","False","Thousand","Many"
"844","False","Adolescent","Middle","Adventurous","Current","None","EggShell","None","SportsCar","Poor","Domino","True","SubStandard","False","Thousand","False","TwentyThou","Rural","False","TenThou","Thousand","True","Thousand","Fair","True","Thousand","Many"
"845","False","Senior","UpperMiddle","Normal","Current","None","Football","None","Luxury","Normal","FiftyThou","True","Normal","False","Thousand","False","FiftyThou","Secure","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"846","False","Adult","Middle","Normal","Older","None","EggShell","None","Economy","Excellent","FiftyThou","False","Expert","False","Thousand","False","FiveThou","Suburb","False","TenThou","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"847","False","Adolescent","Middle","Adventurous","Older","None","Tank","None","FamilySedan","Poor","TwentyThou","False","SubStandard","False","Thousand","False","FiveThou","Suburb","False","TenThou","Thousand","False","Thousand","Good","False","Thousand","Many"
"848","False","Adult","UpperMiddle","Psychopath","Current","None","Football","Mild","FamilySedan","Poor","TwentyThou","True","SubStandard","False","Thousand","False","TwentyThou","Secure","False","Thousand","Thousand","True","Thousand","Fair","True","Thousand","Many"
"849","False","Adult","Middle","Normal","Older","None","Football","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","TwentyThou","Secure","False","TenThou","Thousand","True","Thousand","Good","False","Thousand","Zero"
"850","False","Adult","Prole","Adventurous","Current","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","TenThou","City","False","Thousand","Thousand","False","Thousand","Fair","True","Thousand","One"
"851","False","Senior","Prole","Normal","Older","None","EggShell","None","Economy","Poor","TwentyThou","False","SubStandard","False","Thousand","False","FiveThou","City","False","TenThou","Thousand","True","Thousand","Poor","False","Thousand","One"
"852","False","Adolescent","Prole","Adventurous","Older","None","Tank","None","FamilySedan","Poor","Domino","False","SubStandard","False","Thousand","False","FiveThou","Rural","False","Thousand","Thousand","False","Thousand","Good","False","Thousand","Many"
"853","False","Adult","Middle","Cautious","Current","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","Secure","True","TenThou","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"854","False","Adult","Middle","Cautious","Older","None","EggShell","None","SportsCar","Normal","Domino","True","Normal","False","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"855","False","Adolescent","Middle","Adventurous","Older","Severe","EggShell","Severe","SportsCar","Poor","FiftyThou","False","SubStandard","False","TenThou","False","TenThou","Suburb","False","TenThou","Thousand","True","Million","Poor","False","Thousand","Many"
"856","False","Adult","Middle","Normal","Older","Severe","Football","Severe","FamilySedan","Poor","TwentyThou","False","SubStandard","False","Thousand","False","FiveThou","Suburb","False","TenThou","TenThou","True","Thousand","Good","False","Thousand","Many"
"857","False","Senior","UpperMiddle","Normal","Current","None","Football","None","FamilySedan","Excellent","FiftyThou","True","Expert","True","Thousand","False","TwentyThou","Secure","False","Thousand","Thousand","False","Thousand","Good","True","Thousand","Zero"
"858","False","Adult","Prole","Adventurous","Older","Mild","EggShell","Mild","Economy","Poor","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Rural","False","TenThou","Thousand","False","Thousand","Poor","False","Thousand","One"
"859","False","Adolescent","Prole","Cautious","Older","Mild","EggShell","Mild","Economy","Poor","Domino","False","SubStandard","False","Thousand","False","FiveThou","City","True","Thousand","Thousand","True","Thousand","Poor","False","Thousand","One"
"860","False","Adult","Prole","Adventurous","Current","Severe","Football","Severe","Economy","Poor","Domino","False","SubStandard","False","HundredThou","False","TwentyThou","City","False","HundredThou","TenThou","False","HundredThou","Good","True","Thousand","Many"
"861","False","Adult","Middle","Normal","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"862","False","Senior","Prole","Cautious","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","True","Thousand","False","FiveThou","City","True","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"863","False","Adult","Middle","Adventurous","Older","None","EggShell","None","SportsCar","Normal","TwentyThou","True","Normal","False","Thousand","False","TwentyThou","Suburb","False","Thousand","Thousand","True","Thousand","Fair","True","Thousand","Zero"
"864","False","Adult","Middle","Normal","Older","None","Tank","None","FamilySedan","Poor","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","False","Thousand","Excellent","False","Thousand","Many"
"865","False","Adolescent","Prole","Adventurous","Older","Mild","Tank","Mild","FamilySedan","Poor","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","Rural","False","Thousand","Thousand","False","Thousand","Excellent","True","Thousand","Many"
"866","False","Adult","Prole","Adventurous","Older","None","EggShell","None","SportsCar","Excellent","TwentyThou","False","Normal","False","Thousand","False","TenThou","City","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","One"
"867","False","Adult","Middle","Adventurous","Current","None","Football","None","FamilySedan","Excellent","TwentyThou","True","Normal","False","Thousand","False","TwentyThou","Rural","False","TenThou","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"868","False","Adult","Prole","Cautious","Current","None","Football","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"869","False","Adult","Prole","Normal","Current","None","EggShell","None","Economy","Poor","FiveThou","False","SubStandard","False","Thousand","False","FiveThou","Suburb","False","TenThou","Thousand","False","Thousand","Fair","True","Thousand","Many"
"870","False","Senior","Prole","Normal","Current","None","Football","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","TenThou","Suburb","False","Thousand","Thousand","False","Thousand","Good","True","Thousand","Zero"
"871","False","Adult","Wealthy","Cautious","Current","None","EggShell","None","SuperLuxury","Normal","FiftyThou","True","Normal","False","Thousand","False","Million","Secure","True","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"872","False","Adult","Prole","Normal","Older","Moderate","EggShell","Moderate","Economy","Poor","TwentyThou","False","SubStandard","False","TenThou","False","FiveThou","Rural","True","TenThou","Thousand","True","HundredThou","Poor","False","Thousand","Many"
"873","False","Adult","Middle","Adventurous","Older","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","False","Thousand","Good","False","Thousand","Zero"
"874","False","Adult","UpperMiddle","Normal","Current","None","Football","None","Luxury","Normal","TwentyThou","True","Normal","False","Thousand","False","FiftyThou","Suburb","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"875","False","Adolescent","Prole","Adventurous","Older","None","EggShell","None","Economy","Excellent","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","TenThou","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"876","False","Adult","Middle","Normal","Older","Mild","EggShell","Mild","Economy","Poor","TwentyThou","False","SubStandard","False","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","One"
"877","False","Adult","Prole","Adventurous","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"878","False","Senior","Prole","Normal","Older","None","Football","None","FamilySedan","Poor","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Many"
"879","False","Senior","UpperMiddle","Cautious","Older","None","EggShell","None","SportsCar","Excellent","FiftyThou","False","Expert","True","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"880","False","Adult","Middle","Normal","Older","None","Tank","None","FamilySedan","Poor","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","True","Thousand","Good","False","Thousand","Many"
"881","False","Adolescent","Prole","Normal","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"882","False","Senior","Prole","Cautious","Older","None","Football","None","FamilySedan","Excellent","Domino","False","Normal","True","Thousand","False","FiveThou","City","True","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"883","False","Adult","Middle","Normal","Older","None","Tank","None","FamilySedan","Normal","FiveThou","False","Normal","False","Thousand","False","TenThou","Suburb","False","Thousand","Thousand","True","Thousand","Excellent","False","Thousand","Zero"
"884","False","Adolescent","Prole","Normal","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","False","Thousand","Fair","False","Thousand","Zero"
"885","False","Senior","Prole","Cautious","Older","None","EggShell","None","Economy","Excellent","Domino","False","Normal","True","Thousand","False","FiveThou","City","True","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"886","False","Adult","Middle","Adventurous","Older","Moderate","Football","Moderate","FamilySedan","Poor","TwentyThou","False","SubStandard","False","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","True","TenThou","Poor","False","Thousand","Many"
"887","False","Adolescent","Middle","Cautious","Current","None","EggShell","None","Economy","Normal","Domino","False","Normal","False","Thousand","False","TenThou","Secure","True","TenThou","Thousand","True","Thousand","Good","True","Thousand","Zero"
"888","False","Adult","Middle","Normal","Older","None","Football","None","FamilySedan","Poor","FiveThou","False","SubStandard","False","Thousand","False","TwentyThou","Suburb","False","Thousand","Thousand","True","Thousand","Good","False","Thousand","Many"
"889","False","Adult","Prole","Normal","Older","None","Tank","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Excellent","False","Thousand","Zero"
"890","False","Adult","UpperMiddle","Cautious","Current","None","EggShell","None","SportsCar","Poor","FiveThou","True","SubStandard","False","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"891","False","Senior","UpperMiddle","Cautious","Current","Mild","Football","Mild","Luxury","Poor","FiftyThou","True","SubStandard","False","Thousand","False","FiftyThou","Secure","True","Thousand","Thousand","True","Thousand","Fair","True","Thousand","One"
"892","False","Adult","Middle","Cautious","Older","None","Football","None","FamilySedan","Excellent","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","False","Thousand","Good","False","Thousand","Zero"
"893","False","Adult","UpperMiddle","Normal","Older","None","Tank","None","FamilySedan","Excellent","FiftyThou","False","Expert","False","Thousand","False","TenThou","Suburb","True","TenThou","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"894","False","Adolescent","UpperMiddle","Normal","Current","Mild","EggShell","Mild","SportsCar","Poor","TwentyThou","True","SubStandard","False","Thousand","False","TenThou","Suburb","True","Thousand","Thousand","True","TenThou","Fair","True","Thousand","Many"
"895","False","Adult","Middle","Normal","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"896","False","Adult","Middle","Cautious","Older","None","Football","None","FamilySedan","Excellent","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","True","Thousand","Good","False","Thousand","Zero"
"897","False","Senior","Prole","Cautious","Older","None","Tank","None","FamilySedan","Normal","TwentyThou","False","Normal","True","Thousand","False","TenThou","City","True","Thousand","Thousand","True","Thousand","Good","False","Thousand","Zero"
"898","False","Adult","Prole","Adventurous","Older","None","Football","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","TenThou","Thousand","True","Thousand","Fair","False","Thousand","One"
