,LVFAILURE,HISTORY,LVEDVOLUME,CVP,PCWP,HYPOVOLEMIA,STROKEVOLUME,ERRLOWOUTPUT,HRBP,HR,ERRCAUTER,HREKG,HRSAT,ANAPHYLAXIS,TPR,ARTCO2,EXPCO2,VENTLUNG,INTUBATION,MINVOL,FIO2,PVSAT,VENTALV,SAO2,SHUNT,PULMEMBOLUS,PAP,PRESS,KINKEDTUBE,VENTTUBE,MINVOLSET,VENTMACH,DISCONNECT,CATECHOL,INSUFFANESTH,CO,BP
537,1,1,2,1,2,0,1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,1,2,2,1,1,1,2,1,1,1,1,1
538,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,0,2,0
539,0,0,0,0,0,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,0,2,2
540,1,1,2,1,2,0,2,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,0,2,2
541,1,1,1,1,1,1,1,1,2,2,0,1,2,1,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,1,1,2,0
542,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,2,1,1,1,2,2
543,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,0
544,1,1,2,2,2,0,0,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,0,0
545,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
546,1,1,2,1,2,0,0,1,2,2,1,2,2,1,0,2,1,0,0,1,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,0,0
547,1,1,2,2,2,0,0,1,2,2,1,2,2,1,1,2,1,0,0,0,0,0,0,0,0,1,1,3,1,0,1,0,1,1,1,0,0
548,1,1,2,2,2,0,1,1,0,1,1,0,0,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,0,1,1,2
549,1,1,2,1,2,0,1,1,2,2,1,1,2,1,1,0,1,1,0,3,1,2,3,2,0,1,0,0,1,3,2,3,1,1,0,1,1
550,1,1,1,1,1,1,1,1,2,2,0,1,1,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
551,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,1,1,1,0,2,1
552,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,0,2,2,1,0,2,0,1,1,1,3,1,1,1,2,1,1,1,2,2
553,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
554,1,1,1,1,1,1,1,1,1,1,1,0,0,1,2,1,0,1,0,3,1,2,3,2,0,1,1,1,1,3,1,2,1,0,1,1,1
555,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,1
556,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,1,1
557,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
558,1,1,1,1,1,0,0,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,0,0
559,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,2,2
560,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
561,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,1
562,1,0,0,0,0,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,0,0,0,0,0,1,2,2,1,1,1,2,1,1,1,2,0
563,1,1,1,1,1,1,0,1,2,2,1,2,2,1,1,2,2,1,1,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,0,0,0
564,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
565,1,1,2,2,2,0,0,1,0,1,1,0,0,1,2,1,1,0,0,0,1,2,3,2,0,1,1,3,1,1,1,2,1,0,1,0,0
566,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
567,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
568,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,2,3,1,0,1,2,1,1,1,2,2
569,1,1,1,1,1,1,1,1,2,2,1,2,0,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
570,1,1,1,0,1,1,1,1,0,1,1,0,0,1,2,2,1,0,0,0,1,0,0,0,0,1,2,1,1,1,1,2,1,1,1,1,2
571,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,1,1,0,1,1,1
572,1,1,2,2,1,0,0,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,0,1
573,1,1,1,1,1,0,2,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
574,0,1,0,0,0,1,0,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,0,1,0
575,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,0,0,1,1
576,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
577,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,0
578,1,1,2,2,2,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
579,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,0,3,1,0,1,2,0,1,1,2,2
580,1,0,2,1,2,0,1,1,0,1,1,0,0,1,2,2,1,0,0,0,1,0,0,0,0,1,0,2,1,1,1,2,1,1,1,1,0
581,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,2,1,0,0,0,0,0,0,0,1,1,1,2,1,1,1,2,1,1,1,1,0
582,1,1,1,1,1,1,2,1,2,2,1,2,0,1,1,2,1,0,0,2,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
583,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,0,1,1,0,1,1,1
584,1,1,1,1,1,1,1,1,2,2,0,1,1,1,1,2,1,0,0,0,1,0,0,0,1,1,1,2,1,1,1,2,1,1,1,2,2
585,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,0
586,1,1,2,2,2,0,0,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,0,0
587,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,0
588,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,0,1,1,0,3,1,2,3,2,0,1,1,1,1,1,1,2,1,0,1,1,2
589,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,0,2,0
590,1,1,2,2,2,0,1,1,2,2,0,1,1,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,0,1,1,2,1,1,1,2,1
591,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,0,1,1,0,3,1,2,3,2,0,1,1,1,1,3,1,2,1,1,1,2,0
592,1,1,1,0,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
593,1,1,2,2,2,0,0,1,0,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1,1,2,1,1,1,2,1,1,1,0,0
594,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,0,0,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,0,1,1,1
595,1,1,2,2,2,0,1,1,0,1,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,1,0
596,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,0
597,1,1,1,1,1,1,2,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
598,1,1,2,1,2,0,0,1,0,1,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,0,0
599,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,0,0,0
600,1,1,0,1,0,1,1,1,2,2,1,2,1,1,1,2,0,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
601,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,1,2
602,0,0,0,0,0,1,0,1,2,2,1,2,2,1,1,2,1,2,2,0,1,0,0,0,1,1,1,3,1,1,1,2,1,1,1,1,1
603,1,1,2,1,2,0,0,1,0,1,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,0,1,0,0
604,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
605,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,0,1,1,0,3,1,2,3,2,0,1,1,1,1,3,2,3,1,1,1,2,0
606,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,0,1,1,2
607,1,1,1,1,1,1,1,1,2,2,0,1,0,1,1,0,1,1,0,3,1,2,3,2,0,1,0,1,1,3,2,3,1,1,1,2,2
608,1,1,1,1,1,1,1,1,0,2,1,2,2,1,1,2,1,0,0,0,0,0,0,0,0,1,1,3,1,1,1,2,1,1,1,1,1
609,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,0,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
610,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,1,1,1,3,1,1,1,2,1,1,1,2,2
611,1,1,1,0,1,1,2,1,2,2,1,2,2,1,0,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,1,1,2,0
612,1,1,1,1,1,1,1,0,1,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,0,2,0
613,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,2,1,2,0,1,0,1,0,1,1,1,3,1,1,1,2,1,1,1,2,2
614,1,1,2,1,2,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
615,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,3,3,0,1,1,0,1,0,1,1,1,3,1,2,2,3,0,1,1,2,2
616,1,1,1,0,1,1,0,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,0,0,0
617,1,1,2,1,2,0,1,1,2,2,1,2,2,1,0,1,1,0,0,0,1,0,0,0,0,1,1,3,1,0,1,2,0,1,1,2,0
618,1,1,2,1,2,0,0,1,2,2,1,2,2,1,1,2,3,3,0,1,0,2,1,2,0,1,1,3,1,2,2,3,0,1,1,0,0
619,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
620,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,0,2,2
621,1,1,1,1,0,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,0,2,2
622,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
623,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,0
624,1,1,1,1,1,1,1,0,1,2,0,1,1,1,1,2,1,0,0,0,1,0,0,0,0,1,2,2,1,1,1,2,1,1,1,2,2
625,1,1,2,1,0,0,0,1,0,1,1,0,0,1,2,2,1,0,0,0,1,0,0,0,0,1,0,3,1,1,1,2,1,1,1,0,2
626,1,1,1,1,0,1,0,1,2,2,1,2,2,1,1,1,0,1,0,3,1,2,3,2,0,1,1,2,1,1,1,2,1,1,1,0,0
627,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,3,1,2,3,2,0,1,1,1,1,3,2,3,1,1,1,1,1
628,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,0,2,2
629,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,1,2
630,1,1,2,1,2,0,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,0,2,1,1,1,2,1,1,1,2,2
631,1,1,2,1,2,0,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,0,3,1,1,1,2,1,1,1,2,1
632,1,1,1,1,1,1,1,1,0,1,1,2,0,1,2,1,1,0,2,2,1,0,2,0,1,1,1,3,1,1,1,2,1,0,1,1,2
633,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,0,2,2
634,0,0,0,0,0,1,0,1,2,2,1,0,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,0,0
635,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,1,1,1,1,2,0
636,1,1,1,1,0,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,2,1,1,1,2,1
637,1,1,1,1,1,1,1,1,2,2,0,1,1,0,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,1
638,1,1,1,1,0,1,0,1,2,2,0,1,1,1,0,2,1,0,0,0,1,0,1,0,0,1,0,3,1,1,1,2,1,1,1,0,1
639,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,0
640,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
641,1,1,2,2,2,0,1,1,2,2,1,2,2,1,1,2,3,3,2,3,1,0,1,0,1,1,2,3,1,3,1,3,1,1,1,2,2
642,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,1,1
643,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,0,2,2,0,0,2,0,1,1,1,3,1,1,1,2,1,1,1,2,0
644,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,0,1,1,1,2,2
645,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
646,1,1,1,1,1,1,2,1,2,2,1,2,2,1,1,2,1,0,1,1,1,0,1,0,0,1,1,3,1,1,1,2,1,1,1,2,2
647,1,1,0,0,0,1,1,1,2,2,0,1,1,1,1,2,3,0,0,0,1,0,0,0,1,1,1,1,1,1,1,2,1,1,0,2,2
648,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,0,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
649,1,1,1,1,1,0,1,1,2,2,1,0,2,1,1,0,0,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
650,1,1,2,2,2,0,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
651,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,2,2,1,1,1,2,1,1,1,2,1
652,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,0
653,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,1,2,2,0,1,1,0,2,0,0,1,1,1,1,1,1,2,1,0,1,1,1
654,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,3,0,0,0,1,0,0,0,1,1,1,2,1,1,1,2,1,1,1,2,1
655,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,0
656,1,1,2,2,2,0,1,1,0,1,1,0,0,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,0,1,0,1
657,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,0,0,0,0,0,1,0,2,0,0,1,1,2,1,1,1,2,1,1,1,2,2
658,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,0,1,1,0,3,1,2,3,2,0,1,2,3,1,0,0,1,1,1,1,2,0
659,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,2,1,0,0,0,0,0,0,0,0,1,1,3,1,1,1,2,1,1,1,1,1
660,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,0,1,1,1,1,2,0
661,1,1,2,1,2,0,0,1,1,0,1,1,0,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,0
662,1,1,1,1,2,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
663,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,0,1,1,2
664,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,2,3,1,1,1,2,1,0,1,2,2
665,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,0,1,0,0
666,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,0,2,1,3,1,2,1,1,1,2,2
667,1,1,2,2,2,0,1,1,1,1,1,0,1,1,2,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,0,1,1,2
668,1,1,1,1,1,1,2,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,1,1
669,1,1,1,1,2,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,1,2,0,1,1,2,0
670,1,1,1,1,0,1,1,1,2,2,1,2,0,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,1,0
671,1,1,0,1,0,1,1,1,2,2,1,2,2,1,0,0,1,1,0,3,1,2,3,2,0,1,1,1,1,3,2,3,1,1,1,2,0
672,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,1
673,1,1,1,0,1,1,0,1,2,2,1,2,2,1,0,1,1,0,0,0,1,1,2,1,0,1,1,3,1,1,1,2,1,1,1,0,0
674,1,1,2,2,2,0,1,1,0,1,0,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,1,1,1,3,2,3,1,0,1,1,1
675,1,1,2,2,2,0,1,1,2,2,1,2,2,1,0,2,2,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,1
676,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,0,2,1
677,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
678,1,1,1,1,1,1,1,1,2,2,0,1,1,1,0,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,0,1,1,1,2,0
679,1,1,2,2,2,0,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,1
680,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,0,2,2
681,1,1,0,1,0,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,0
682,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,3,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
683,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,0,1,1,0,1,1,2
684,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,2,1,2,0,0,0,1,0,1,1,1,3,1,1,1,2,1,1,1,2,2
685,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,0,1,1
686,1,1,2,2,2,0,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,0,2,0
687,1,1,0,0,0,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,0,3,2,3,1,1,1,2,0
688,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
689,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,2,0,0,1,1,3,1,1,1,2,1,1,1,2,2
690,1,1,1,1,1,1,1,1,2,2,0,1,1,1,1,2,1,0,1,1,1,0,1,0,0,1,1,3,1,1,1,2,1,1,0,1,1
691,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
692,1,1,2,2,2,1,1,1,0,1,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,0,1,0
693,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
694,1,1,1,1,1,1,1,1,2,1,1,0,0,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,1,2
695,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,2,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,0
696,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,0,2,1,1,1,2,1,1,1,2,2
697,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,0
698,1,1,2,2,2,0,0,1,0,1,1,0,0,1,2,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,0,1,0,1
699,1,1,2,2,2,0,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,0,1,1,1,1,2,0
700,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,1,1,2,1
701,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,3,3,2,3,1,0,1,0,1,1,2,3,1,3,2,3,1,1,0,2,1
702,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
703,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,0,0,1,1,1,2,2
704,1,1,0,0,0,0,0,1,2,2,0,1,1,1,0,0,2,1,0,3,1,2,3,2,0,1,2,3,1,0,1,0,1,1,1,0,0
705,1,1,2,2,2,0,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
706,1,1,1,1,2,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
707,1,1,0,0,0,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
708,1,1,2,1,2,0,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,0
709,0,0,0,0,0,0,0,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,1,2,1,1,1,2,1,1,1,0,0
710,1,1,1,0,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,2,1,1,1,2,0
711,1,1,1,1,1,1,2,1,2,2,1,2,2,1,1,2,1,0,0,0,0,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
712,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,0,1,1,0,1,0,0,0,0,1,2,3,1,1,1,2,1,1,1,2,1
713,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,2,1,1,1,1,2,1,1,1,2,2
714,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,1,1,0,2,2,1,0,2,0,1,1,1,1,1,0,1,2,0,1,1,2,0
715,1,1,0,0,0,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
716,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,2,1,2,0,1,0,1,0,1,1,1,3,1,1,1,2,1,1,1,2,2
