age	workclass	fnlwgt	education	education-num	marital-status	occupation	relationship	race	sex	capital-gain	capital-loss	hours-per-week	native-country	target
43.0	2	225978.0	15	10.0	2	3	0	2	1	0.0	0.0	40.0	39	0
18.0	4	407436.0	11	9.0	4	3	3	4	1	0.0	0.0	30.0	39	1
60.0	6	119471.0	7	12.0	2	4	0	1	1	0.0	0.0	40.0	24	1
33.0	4	249409.0	12	14.0	2	10	0	2	1	0.0	0.0	35.0	39	1
38.0	0	217409.0	15	10.0	2	0	5	4	0	0.0	0.0	40.0	39	1
48.0	4	148995.0	15	10.0	2	3	0	4	1	0.0	0.0	60.0	39	1
50.0	4	200046.0	12	14.0	2	4	0	4	1	0.0	0.0	50.0	39	0
37.0	4	215618.0	9	13.0	2	4	0	4	1	0.0	0.0	40.0	39	0
21.0	4	280081.0	15	10.0	4	12	3	4	0	0.0	0.0	40.0	39	1
46.0	5	340651.0	9	13.0	2	8	0	2	1	0.0	1977.0	60.0	39	0
39.0	4	111000.0	12	14.0	4	8	4	4	0	0.0	0.0	35.0	39	1
26.0	4	135521.0	8	11.0	4	6	2	4	1	0.0	0.0	28.0	39	1
24.0	6	194102.0	9	13.0	4	4	3	4	1	0.0	0.0	40.0	39	1
35.0	6	295127.0	15	10.0	0	5	4	4	1	0.0	0.0	50.0	39	1
60.0	0	102310.0	7	12.0	0	0	1	4	0	0.0	0.0	45.0	2	1
48.0	4	240175.0	1	7.0	5	8	4	2	1	0.0	0.0	22.0	39	1
41.0	4	145441.0	11	9.0	2	7	0	4	1	0.0	0.0	40.0	39	0
61.0	6	243019.0	13	1.0	2	3	0	4	1	0.0	0.0	40.0	39	1
33.0	4	215596.0	6	5.0	2	3	0	3	1	0.0	0.0	40.0	26	1
25.0	7	31350.0	15	10.0	4	8	1	4	1	0.0	0.0	40.0	39	1
23.0	4	246965.0	15	10.0	4	7	3	2	1	0.0	0.0	40.0	39	1
28.0	4	99838.0	9	13.0	4	4	1	4	1	0.0	0.0	38.0	0	1
40.0	4	340797.0	15	10.0	4	7	1	2	0	0.0	0.0	40.0	39	1
51.0	0	29937.0	11	9.0	6	0	1	0	0	0.0	0.0	20.0	39	1
38.0	2	30056.0	15	10.0	2	8	0	4	1	0.0	0.0	40.0	39	1
32.0	4	309903.0	0	6.0	4	8	4	4	0	0.0	0.0	25.0	39	1
55.0	7	256984.0	15	10.0	2	8	0	2	1	0.0	0.0	40.0	39	1
22.0	4	181723.0	15	10.0	2	5	0	4	1	0.0	0.0	30.0	11	1
37.0	4	101020.0	9	13.0	5	4	1	4	1	4787.0	0.0	55.0	39	0
44.0	6	106900.0	9	13.0	0	3	1	4	1	0.0	0.0	40.0	39	1
24.0	4	195770.0	15	10.0	4	4	3	4	1	0.0	0.0	40.0	39	1
49.0	4	102737.0	8	11.0	0	3	1	4	1	0.0	0.0	40.0	39	1
35.0	2	191779.0	15	10.0	2	3	0	4	1	0.0	0.0	40.0	39	0
56.0	6	99479.0	15	10.0	2	12	0	4	1	5013.0	0.0	46.0	39	1
62.0	4	196891.0	9	13.0	2	4	0	4	1	0.0	0.0	40.0	39	0
19.0	0	208066.0	15	10.0	4	0	3	4	0	0.0	0.0	40.0	39	1
31.0	4	54341.0	11	9.0	2	6	0	4	1	0.0	0.0	45.0	39	1
21.0	4	140001.0	15	10.0	4	6	3	4	1	0.0	0.0	30.0	39	1
26.0	4	248220.0	11	9.0	2	1	0	4	1	0.0	0.0	40.0	39	1
53.0	4	172962.0	14	15.0	2	10	0	4	1	0.0	0.0	40.0	39	0
37.0	4	88215.0	12	14.0	4	10	1	1	0	0.0	0.0	40.0	3	1
18.0	4	110142.0	1	7.0	4	12	3	4	0	0.0	0.0	15.0	39	1
41.0	6	136986.0	15	10.0	4	3	1	4	1	0.0	0.0	40.0	39	1
52.0	7	206775.0	11	9.0	2	14	0	4	1	0.0	0.0	40.0	39	1
50.0	4	53497.0	11	9.0	4	4	1	4	1	0.0	0.0	40.0	39	1
22.0	4	238534.0	15	10.0	2	12	5	4	0	0.0	0.0	20.0	33	1
38.0	4	143123.0	11	9.0	2	3	0	4	1	0.0	0.0	40.0	39	1
36.0	6	60269.0	9	13.0	2	12	0	4	1	0.0	0.0	40.0	39	0
33.0	4	82623.0	11	9.0	2	3	0	4	1	4386.0	0.0	48.0	39	0
40.0	2	99666.0	11	9.0	2	14	0	4	1	0.0	0.0	55.0	39	1
61.0	4	95680.0	15	10.0	2	7	0	1	1	0.0	0.0	40.0	39	0
44.0	7	208163.0	8	11.0	5	11	4	4	1	0.0	0.0	40.0	39	1
41.0	4	369781.0	11	9.0	2	4	0	4	1	0.0	0.0	55.0	39	1
17.0	4	311288.0	1	7.0	4	4	3	4	0	0.0	0.0	24.0	39	1
42.0	6	152889.0	15	10.0	2	3	0	4	1	0.0	0.0	52.0	39	1
38.0	4	160086.0	9	13.0	4	10	1	4	0	0.0	0.0	32.0	39	1
34.0	4	117963.0	12	14.0	2	10	0	4	1	0.0	0.0	43.0	39	0
33.0	4	186884.0	11	9.0	3	1	1	2	1	0.0	0.0	40.0	39	1
41.0	4	313830.0	11	9.0	4	10	1	4	0	0.0	0.0	40.0	39	1
31.0	0	212529.0	15	10.0	4	0	3	2	1	0.0	0.0	40.0	39	1
41.0	5	124330.0	15	10.0	2	12	5	4	0	0.0	0.0	30.0	39	1
53.0	4	104501.0	9	13.0	4	4	1	4	1	0.0	0.0	42.0	39	1
41.0	4	43501.0	15	10.0	2	13	0	4	1	0.0	0.0	40.0	39	0
24.0	4	83774.0	11	9.0	4	3	4	4	1	0.0	0.0	40.0	39	1
37.0	4	216845.0	13	1.0	2	5	0	4	1	0.0	0.0	40.0	26	1
45.0	2	168191.0	11	9.0	2	14	0	4	1	0.0	0.0	40.0	39	1
62.0	6	166894.0	11	9.0	2	3	0	4	1	0.0	0.0	60.0	39	1
31.0	4	110083.0	11	9.0	5	4	4	4	0	0.0	0.0	40.0	39	1
55.0	4	194371.0	11	9.0	2	12	5	4	0	0.0	0.0	40.0	2	0
36.0	1	125933.0	9	13.0	4	10	3	4	1	0.0	2258.0	40.0	39	1
22.0	4	444554.0	9	13.0	4	4	1	4	1	0.0	0.0	50.0	39	1
34.0	4	190228.0	15	10.0	4	1	3	4	1	0.0	0.0	40.0	39	0
27.0	4	604045.0	9	13.0	4	12	1	4	1	27828.0	0.0	40.0	39	0
36.0	4	241126.0	15	10.0	0	13	4	4	1	0.0	0.0	40.0	39	1
38.0	4	168355.0	11	9.0	2	3	0	4	1	0.0	0.0	48.0	39	1
48.0	7	158451.0	9	13.0	5	10	4	4	0	914.0	0.0	40.0	39	1
50.0	4	141608.0	11	9.0	5	8	4	4	0	0.0	0.0	45.0	39	1
36.0	4	33157.0	15	10.0	2	4	0	4	1	0.0	0.0	50.0	39	0
45.0	4	187563.0	11	9.0	2	3	0	4	1	5013.0	0.0	45.0	39	1
33.0	4	26252.0	7	12.0	4	8	4	0	0	0.0	0.0	40.0	39	1
32.0	2	318647.0	11	9.0	2	11	0	4	1	0.0	0.0	36.0	39	1
47.0	4	152572.0	11	9.0	4	8	4	4	0	0.0	0.0	40.0	33	1
30.0	4	77634.0	11	9.0	2	4	0	4	1	0.0	0.0	40.0	39	1
40.0	4	199513.0	12	14.0	0	4	1	4	1	0.0	1408.0	50.0	39	1
19.0	4	260327.0	15	10.0	4	8	3	4	0	0.0	0.0	18.0	39	1
23.0	4	437940.0	11	9.0	2	7	0	4	1	0.0	0.0	40.0	39	1
54.0	4	137069.0	14	15.0	2	4	0	1	1	0.0	0.0	40.0	19	1
34.0	2	32587.0	15	10.0	2	4	0	0	1	0.0	0.0	40.0	39	1
47.0	5	193960.0	15	10.0	2	12	0	4	1	7298.0	0.0	45.0	39	0
33.0	4	170651.0	9	13.0	2	4	5	4	0	0.0	1977.0	38.0	39	0
68.0	0	186163.0	3	2.0	6	0	4	2	0	0.0	0.0	40.0	39	1
39.0	4	114544.0	15	10.0	2	4	0	4	1	0.0	0.0	55.0	39	0
28.0	4	159724.0	9	13.0	3	12	1	4	0	0.0	0.0	50.0	39	1
63.0	4	697806.0	11	9.0	2	14	0	4	1	0.0	0.0	60.0	39	1
34.0	4	140011.0	11	9.0	4	3	3	4	1	0.0	0.0	45.0	39	1
53.0	1	411700.0	11	9.0	2	1	0	4	1	7298.0	0.0	40.0	39	0
26.0	7	179633.0	15	10.0	4	11	3	4	1	0.0	0.0	40.0	39	1
57.0	2	317690.0	12	14.0	2	4	0	4	1	7688.0	0.0	60.0	39	0
45.0	2	213334.0	12	14.0	4	10	1	4	0	0.0	0.0	45.0	39	1
41.0	4	165304.0	15	10.0	2	3	0	4	1	0.0	0.0	50.0	12	1
57.0	4	192325.0	11	9.0	6	8	4	4	0	0.0	0.0	42.0	39	1
53.0	6	385183.0	15	10.0	2	8	0	4	1	0.0	0.0	60.0	39	1
33.0	4	232650.0	9	13.0	2	12	0	4	1	0.0	0.0	40.0	39	0
47.0	6	182474.0	11	9.0	2	4	5	4	0	0.0	0.0	36.0	39	1
37.0	4	119992.0	0	6.0	2	5	0	4	1	0.0	0.0	40.0	39	1
26.0	4	376016.0	11	9.0	4	8	1	4	0	0.0	0.0	30.0	39	1
39.0	4	144638.0	12	14.0	0	10	1	4	0	0.0	0.0	45.0	39	0
48.0	1	113612.0	9	13.0	2	10	0	4	1	0.0	0.0	40.0	39	0
65.0	0	106161.0	7	12.0	2	0	0	4	1	0.0	0.0	40.0	39	1
36.0	6	48160.0	9	13.0	2	4	0	4	1	0.0	0.0	40.0	39	1
30.0	6	55176.0	11	9.0	2	3	0	4	1	0.0	0.0	30.0	39	1
21.0	4	291232.0	15	10.0	4	8	1	4	1	0.0	0.0	40.0	39	1
55.0	4	250149.0	15	10.0	2	10	0	4	1	0.0	0.0	40.0	39	0
62.0	0	221064.0	15	10.0	2	0	0	4	1	0.0	0.0	40.0	39	1
27.0	6	87745.0	8	11.0	2	5	0	4	1	0.0	0.0	70.0	39	1
35.0	4	97136.0	15	10.0	4	8	4	2	0	0.0	0.0	37.0	39	1
18.0	4	632271.0	15	10.0	3	1	2	4	0	0.0	0.0	40.0	29	1
18.0	4	295607.0	0	6.0	4	14	3	4	1	0.0	0.0	40.0	39	1
84.0	0	163443.0	5	4.0	6	0	1	4	1	0.0	0.0	3.0	39	1
78.0	6	213136.0	11	9.0	6	4	1	4	1	0.0	0.0	24.0	39	1
23.0	4	107882.0	9	13.0	4	13	3	4	0	0.0	0.0	50.0	39	1
35.0	4	214378.0	11	9.0	4	1	3	4	0	0.0	0.0	40.0	39	1
24.0	4	236427.0	15	10.0	2	1	0	4	1	0.0	0.0	40.0	39	0
28.0	4	34292.0	11	9.0	4	3	3	4	1	0.0	0.0	40.0	39	1
33.0	4	204780.0	15	10.0	2	1	5	4	0	15024.0	0.0	40.0	39	0
22.0	4	161508.0	15	10.0	4	10	3	4	1	0.0	0.0	40.0	39	1
80.0	4	151959.0	11	9.0	6	8	1	2	1	0.0	0.0	15.0	39	1
41.0	4	196001.0	11	9.0	2	12	5	4	0	0.0	0.0	20.0	39	1
27.0	6	211259.0	12	14.0	4	10	1	4	1	0.0	0.0	40.0	39	0
45.0	4	35136.0	9	13.0	2	13	0	2	1	0.0	0.0	40.0	39	0
52.0	4	288353.0	9	13.0	2	12	0	4	1	99999.0	0.0	48.0	39	0
48.0	2	93449.0	14	15.0	2	10	0	1	1	99999.0	0.0	40.0	30	0
17.0	4	40432.0	0	6.0	4	1	3	4	0	0.0	0.0	4.0	39	1
60.0	4	180632.0	2	8.0	0	5	1	4	1	0.0	0.0	40.0	39	1
76.0	4	204113.0	11	9.0	6	11	1	4	0	7896.0	0.0	18.0	39	1
22.0	4	336101.0	15	10.0	4	8	1	4	0	0.0	0.0	30.0	39	1
34.0	4	235062.0	11	9.0	4	3	1	4	1	0.0	0.0	45.0	39	1
49.0	0	312552.0	11	9.0	2	0	0	4	1	0.0	2002.0	70.0	39	1
39.0	4	226947.0	5	4.0	5	8	2	4	1	0.0	0.0	40.0	8	1
40.0	4	29393.0	11	9.0	4	3	3	4	0	0.0	0.0	40.0	39	1
38.0	0	115376.0	15	10.0	2	0	5	2	0	0.0	0.0	40.0	39	1
52.0	5	146574.0	14	15.0	2	10	0	4	1	0.0	0.0	40.0	39	0
28.0	7	175389.0	7	12.0	4	1	3	4	0	0.0	0.0	40.0	26	1
26.0	5	316688.0	15	10.0	4	12	2	4	1	0.0	0.0	40.0	39	1
63.0	6	187919.0	9	13.0	2	12	0	4	1	0.0	0.0	40.0	39	0
41.0	0	188436.0	11	9.0	2	0	0	4	1	0.0	0.0	20.0	2	1
41.0	4	80666.0	15	10.0	2	10	0	4	1	0.0	0.0	50.0	39	0
59.0	6	381965.0	11	9.0	2	12	0	4	1	0.0	1740.0	80.0	39	1
31.0	4	192039.0	7	12.0	0	10	3	4	0	0.0	0.0	40.0	39	1
34.0	6	181091.0	15	10.0	4	5	3	4	1	0.0	0.0	50.0	39	1
40.0	4	50191.0	6	5.0	0	3	4	4	1	5455.0	0.0	40.0	39	1
29.0	4	155256.0	9	13.0	4	13	1	2	0	0.0	0.0	40.0	39	1
42.0	4	104973.0	11	9.0	2	3	0	4	1	0.0	0.0	40.0	39	1
35.0	4	348771.0	11	9.0	2	5	0	4	1	0.0	0.0	40.0	2	1
55.0	4	96415.0	11	9.0	6	8	4	2	0	0.0	0.0	35.0	39	1
77.0	4	213136.0	10	16.0	6	4	4	4	1	0.0	0.0	40.0	39	1
59.0	5	155259.0	15	10.0	2	4	5	4	0	0.0	0.0	20.0	39	1
47.0	4	95155.0	9	13.0	2	4	0	4	1	0.0	0.0	43.0	39	0
56.0	4	178787.0	11	9.0	2	6	0	4	1	0.0	0.0	40.0	39	1
34.0	4	361497.0	1	7.0	2	14	0	4	1	0.0	0.0	40.0	39	1
61.0	7	254890.0	11	9.0	2	14	0	4	1	0.0	0.0	40.0	39	1
36.0	4	296478.0	11	9.0	2	12	0	4	1	0.0	0.0	40.0	39	0
61.0	4	179791.0	11	9.0	4	12	3	4	0	0.0	0.0	40.0	39	1
25.0	5	110010.0	11	9.0	0	12	3	4	1	0.0	0.0	40.0	39	1
35.0	4	89622.0	11	9.0	2	14	0	4	1	0.0	0.0	40.0	39	1
56.0	7	118614.0	11	9.0	0	1	1	4	0	0.0	0.0	40.0	39	1
30.0	7	35683.0	9	13.0	0	13	1	4	0	0.0	0.0	40.0	39	1
53.0	2	163815.0	1	7.0	2	8	0	4	1	0.0	2179.0	41.0	39	1
49.0	4	175305.0	5	4.0	0	8	4	4	0	0.0	0.0	40.0	39	1
33.0	5	96245.0	11	9.0	2	12	0	4	1	0.0	0.0	99.0	39	1
27.0	4	201017.0	10	16.0	2	10	0	4	1	0.0	0.0	80.0	39	1
48.0	4	95388.0	15	10.0	4	4	1	2	0	0.0	0.0	40.0	39	1
42.0	4	249332.0	11	9.0	2	7	0	4	1	0.0	0.0	40.0	39	0
27.0	4	194759.0	7	12.0	3	3	1	4	1	0.0	0.0	50.0	39	1
61.0	4	260062.0	0	6.0	4	8	3	4	0	4416.0	0.0	38.0	39	1
36.0	6	166213.0	11	9.0	2	14	0	4	1	0.0	0.0	40.0	39	0
42.0	4	46743.0	15	10.0	2	10	5	4	0	0.0	0.0	25.0	0	1
20.0	4	112387.0	0	6.0	4	3	3	4	1	0.0	0.0	40.0	39	1
22.0	4	324685.0	6	5.0	4	12	1	4	0	0.0	0.0	32.0	39	1
34.0	4	87943.0	5	4.0	2	3	5	3	0	0.0	0.0	48.0	0	1
45.0	1	187510.0	12	14.0	2	10	0	4	1	0.0	0.0	40.0	39	0
26.0	4	188703.0	12	14.0	4	10	1	4	0	0.0	0.0	40.0	39	1
38.0	4	127961.0	9	13.0	2	10	0	4	1	7688.0	0.0	40.0	39	0
34.0	4	200117.0	11	9.0	2	3	0	4	1	0.0	0.0	40.0	39	1
40.0	5	142030.0	9	13.0	2	4	5	4	0	0.0	0.0	55.0	39	0
30.0	4	226296.0	12	14.0	2	10	0	4	1	0.0	0.0	40.0	39	0
27.0	4	239130.0	14	15.0	4	10	3	4	1	0.0	0.0	40.0	39	1
24.0	4	165475.0	11	9.0	4	5	1	4	1	0.0	0.0	25.0	39	1
46.0	5	328216.0	14	15.0	2	10	0	4	1	0.0	1902.0	45.0	39	0
21.0	0	118023.0	15	10.0	4	0	3	4	1	0.0	0.0	35.0	39	1
42.0	6	206066.0	12	14.0	4	10	3	4	1	0.0	0.0	45.0	39	1
29.0	2	141005.0	15	10.0	0	8	4	4	0	0.0	0.0	24.0	39	1
28.0	4	104870.0	8	11.0	4	8	1	2	0	0.0	0.0	48.0	39	1
44.0	6	253250.0	12	14.0	2	10	0	4	1	0.0	0.0	54.0	39	1
39.0	4	497788.0	7	12.0	2	12	0	4	1	0.0	0.0	50.0	39	0
42.0	4	128354.0	9	13.0	2	1	5	4	0	0.0	0.0	40.0	39	0
49.0	4	140782.0	0	6.0	0	4	4	4	0	0.0	0.0	40.0	39	1
37.0	4	216129.0	11	9.0	4	3	1	2	0	0.0	0.0	45.0	39	1
65.0	4	65757.0	11	9.0	4	1	4	4	0	0.0	0.0	40.0	39	1
35.0	0	264758.0	15	10.0	2	0	0	2	1	0.0	0.0	40.0	14	1
23.0	4	245361.0	15	10.0	4	5	3	4	1	0.0	0.0	35.0	39	1
48.0	2	216689.0	11	9.0	2	3	0	4	1	0.0	0.0	40.0	39	1
19.0	0	139517.0	1	7.0	4	0	3	4	1	0.0	0.0	25.0	39	1
65.0	2	188903.0	11	9.0	2	6	0	4	1	6418.0	0.0	45.0	39	0
18.0	4	170094.0	11	9.0	4	6	3	4	0	0.0	0.0	20.0	39	1
53.0	4	108836.0	6	5.0	2	14	0	4	1	0.0	0.0	40.0	39	1
27.0	4	189565.0	11	9.0	2	4	3	4	1	0.0	0.0	40.0	39	1
46.0	4	347993.0	3	2.0	0	3	1	4	1	0.0	0.0	40.0	26	1
49.0	4	187308.0	15	10.0	2	8	2	4	1	0.0	0.0	35.0	39	1
27.0	7	136077.0	9	13.0	4	10	1	4	1	0.0	0.0	40.0	39	1
25.0	7	165457.0	9	13.0	4	13	3	1	1	2463.0	0.0	40.0	39	1
49.0	1	175428.0	15	10.0	2	1	0	4	1	0.0	0.0	40.0	39	0
78.0	0	143574.0	15	10.0	6	0	1	4	1	0.0	0.0	5.0	39	1
34.0	4	349148.0	14	15.0	2	10	0	4	1	0.0	0.0	40.0	39	0
72.0	4	103990.0	12	14.0	2	8	0	4	1	0.0	0.0	12.0	39	1
55.0	5	183884.0	11	9.0	2	4	0	4	1	0.0	0.0	50.0	39	0
21.0	4	464484.0	11	9.0	3	1	3	4	0	0.0	0.0	40.0	39	1
41.0	4	190786.0	8	11.0	2	1	0	4	1	7298.0	0.0	40.0	39	0
30.0	4	348592.0	11	9.0	5	8	1	4	1	0.0	0.0	40.0	39	1
25.0	0	177839.0	11	9.0	4	0	3	4	1	0.0	0.0	40.0	39	1
32.0	4	152156.0	11	9.0	5	3	1	4	1	0.0	0.0	53.0	39	1
55.0	4	141807.0	11	9.0	3	3	2	4	1	0.0	0.0	40.0	31	1
47.0	2	188537.0	12	14.0	2	10	5	4	0	0.0	0.0	60.0	39	0
43.0	4	203233.0	11	9.0	2	14	0	4	1	0.0	0.0	50.0	39	0
51.0	4	28978.0	15	10.0	6	8	1	4	0	0.0	0.0	40.0	39	1
53.0	5	116211.0	15	10.0	2	4	0	4	1	0.0	0.0	40.0	39	1
18.0	0	97683.0	11	9.0	4	0	3	4	0	0.0	0.0	15.0	39	1
19.0	4	283945.0	11	9.0	4	8	3	4	1	0.0	0.0	35.0	39	1
43.0	4	115178.0	9	13.0	0	10	4	4	0	0.0	0.0	43.0	39	0
48.0	7	77102.0	10	16.0	2	10	0	4	1	0.0	0.0	45.0	39	0
23.0	4	132220.0	11	9.0	2	6	0	4	1	0.0	0.0	40.0	39	1
53.0	4	129301.0	15	10.0	2	12	0	4	1	0.0	0.0	45.0	39	0
22.0	4	187592.0	15	10.0	4	4	1	4	1	0.0	0.0	30.0	39	1
34.0	4	312667.0	12	14.0	2	10	0	4	1	0.0	0.0	45.0	39	1
36.0	2	206951.0	15	10.0	2	11	0	4	1	0.0	0.0	40.0	39	1
27.0	4	587310.0	7	12.0	2	14	3	4	1	0.0	0.0	40.0	8	1
76.0	4	328227.0	9	13.0	2	1	0	4	1	5556.0	0.0	13.0	39	0
35.0	4	100634.0	15	10.0	0	1	4	4	0	0.0	0.0	40.0	39	1
49.0	4	274200.0	11	9.0	2	4	0	4	1	0.0	0.0	72.0	39	1
18.0	5	29582.0	1	7.0	4	5	3	4	1	0.0	0.0	50.0	39	1
68.0	4	174812.0	11	9.0	4	8	1	4	1	0.0	0.0	15.0	39	1
22.0	7	138513.0	9	13.0	4	10	1	4	1	0.0	0.0	15.0	39	1
37.0	4	219137.0	5	4.0	0	12	4	4	0	0.0	0.0	44.0	39	1
23.0	4	265148.0	9	13.0	4	12	2	4	1	0.0	0.0	55.0	39	1
41.0	4	302606.0	11	9.0	0	4	4	4	0	0.0	0.0	40.0	39	1
18.0	4	197600.0	1	7.0	4	6	3	4	1	0.0	0.0	20.0	39	1
36.0	4	167415.0	11	9.0	0	3	4	4	1	0.0	0.0	40.0	39	1
44.0	4	13769.0	15	10.0	2	4	0	0	1	0.0	0.0	40.0	39	0
26.0	4	109390.0	11	9.0	2	6	0	4	1	0.0	0.0	40.0	39	1
36.0	4	218188.0	11	9.0	0	7	4	4	0	0.0	0.0	32.0	39	1
49.0	4	167159.0	15	10.0	2	7	0	4	1	0.0	0.0	40.0	39	1
72.0	4	128529.0	11	9.0	6	8	4	4	0	0.0	0.0	28.0	39	1
22.0	4	200973.0	7	12.0	4	8	1	4	0	0.0	0.0	12.0	39	1
22.0	4	118235.0	11	9.0	4	12	1	0	1	0.0	0.0	55.0	39	1
23.0	2	250165.0	9	13.0	4	10	3	4	0	594.0	0.0	40.0	39	1
47.0	4	269620.0	15	10.0	2	7	0	4	1	0.0	0.0	40.0	0	1
46.0	4	212162.0	4	3.0	2	8	0	2	1	0.0	0.0	40.0	39	1
25.0	4	147638.0	9	13.0	4	1	3	1	0	0.0	0.0	40.0	19	1
42.0	4	304605.0	15	10.0	2	3	0	4	1	0.0	0.0	40.0	39	1
45.0	6	165267.0	6	5.0	2	14	0	2	1	0.0	0.0	40.0	39	1
28.0	4	122037.0	9	13.0	2	10	0	4	1	0.0	0.0	55.0	39	0
63.0	5	165611.0	9	13.0	2	4	0	4	1	0.0	0.0	35.0	39	1
21.0	4	262634.0	5	4.0	4	5	1	4	1	0.0	0.0	36.0	39	1
46.0	4	280766.0	11	9.0	0	11	1	4	1	0.0	0.0	40.0	5	1
21.0	4	226668.0	8	11.0	4	3	1	3	1	0.0	0.0	40.0	39	1
37.0	4	130200.0	11	9.0	2	4	0	4	1	0.0	0.0	70.0	39	0
17.0	4	98005.0	1	7.0	4	12	3	4	0	0.0	0.0	20.0	39	1
47.0	4	308857.0	9	13.0	0	4	1	4	1	0.0	0.0	50.0	39	1
51.0	4	108914.0	11	9.0	2	6	0	4	1	0.0	0.0	40.0	39	1
64.0	2	210464.0	12	14.0	6	10	4	2	0	0.0	0.0	40.0	39	1
30.0	4	172748.0	11	9.0	2	4	0	4	1	0.0	0.0	40.0	39	1
27.0	4	192140.0	11	9.0	4	1	1	4	0	0.0	0.0	20.0	39	1
21.0	4	126568.0	11	9.0	4	1	2	4	1	0.0	0.0	40.0	39	1
50.0	4	179339.0	11	9.0	0	1	1	4	0	0.0	0.0	45.0	39	1
43.0	2	31621.0	15	10.0	0	1	4	4	0	0.0	0.0	20.0	39	1
39.0	4	365009.0	9	13.0	4	6	3	4	1	0.0	0.0	40.0	39	1
20.0	4	344698.0	15	10.0	4	7	3	4	1	0.0	0.0	30.0	39	1
42.0	4	159911.0	11	9.0	2	8	5	4	0	0.0	0.0	24.0	39	1
25.0	4	389456.0	15	10.0	4	3	3	4	1	0.0	0.0	30.0	39	1
48.0	4	167472.0	15	10.0	0	3	1	4	1	0.0	0.0	40.0	39	1
17.0	4	201412.0	0	6.0	4	5	3	4	1	594.0	0.0	5.0	39	1
26.0	6	331861.0	9	13.0	4	12	1	4	1	0.0	0.0	60.0	39	0
58.0	4	97541.0	12	14.0	2	4	0	4	1	0.0	0.0	46.0	39	0
34.0	4	71865.0	6	5.0	2	7	5	3	0	0.0	0.0	40.0	32	1
29.0	4	196564.0	11	9.0	2	1	0	4	1	0.0	0.0	40.0	39	1
19.0	4	218956.0	15	10.0	4	13	3	4	1	0.0	0.0	20.0	39	1
27.0	4	37359.0	9	13.0	4	10	1	4	1	0.0	0.0	40.0	0	1
41.0	4	184630.0	9	13.0	0	6	1	4	1	4416.0	0.0	40.0	39	1
17.0	2	161955.0	1	7.0	4	1	3	0	0	0.0	0.0	30.0	39	1
24.0	4	200089.0	11	9.0	2	8	0	4	1	0.0	0.0	40.0	13	1
39.0	6	193026.0	10	16.0	2	10	0	4	1	0.0	0.0	55.0	39	0
72.0	6	336423.0	4	3.0	2	5	0	4	1	0.0	0.0	40.0	39	1
52.0	7	184529.0	11	9.0	2	11	0	4	1	0.0	0.0	40.0	39	0
30.0	4	153876.0	7	12.0	4	10	1	4	0	0.0	0.0	53.0	39	1
22.0	4	269687.0	15	10.0	4	12	3	4	1	0.0	0.0	35.0	39	1
27.0	4	153805.0	15	10.0	4	3	4	3	1	0.0	0.0	45.0	7	1
43.0	4	151504.0	11	9.0	2	3	0	4	1	0.0	0.0	40.0	39	1
45.0	4	330087.0	7	12.0	4	5	1	4	1	0.0	0.0	40.0	39	1
59.0	4	164970.0	11	9.0	2	10	0	2	1	0.0	0.0	60.0	39	1
23.0	4	239539.0	15	10.0	4	3	3	1	1	0.0	0.0	40.0	0	0
55.0	6	50215.0	8	11.0	2	8	5	4	0	0.0	0.0	42.0	39	1
51.0	2	80123.0	15	10.0	2	11	0	4	1	0.0	0.0	35.0	39	1
54.0	0	55139.0	9	13.0	2	0	0	4	1	0.0	0.0	43.0	39	1
44.0	0	276096.0	15	10.0	4	0	2	4	1	0.0	0.0	45.0	39	1
41.0	4	222813.0	7	12.0	2	12	0	4	1	0.0	0.0	45.0	39	0
24.0	4	172232.0	11	9.0	2	7	0	4	1	0.0	0.0	42.0	39	1
54.0	6	386773.0	15	10.0	2	4	0	4	1	0.0	0.0	60.0	39	1
38.0	4	87556.0	15	10.0	2	3	0	4	1	0.0	0.0	40.0	39	1
38.0	7	169926.0	9	13.0	2	10	5	4	0	0.0	0.0	21.0	39	0
41.0	4	104196.0	12	14.0	2	4	0	4	1	0.0	0.0	50.0	39	0
34.0	4	320027.0	11	9.0	2	8	0	4	1	0.0	0.0	50.0	39	1
59.0	4	116637.0	11	9.0	2	3	0	4	1	0.0	0.0	40.0	39	1
33.0	4	307640.0	8	11.0	4	4	4	2	0	0.0	0.0	40.0	39	1
69.0	0	138386.0	11	9.0	2	0	0	4	1	1409.0	0.0	35.0	39	1
25.0	4	269015.0	11	9.0	4	8	2	2	0	0.0	0.0	40.0	39	1
30.0	4	90308.0	13	1.0	4	8	4	4	1	0.0	0.0	28.0	8	1
41.0	2	39581.0	11	9.0	5	8	1	2	0	4101.0	0.0	40.0	39	1
49.0	6	241688.0	11	9.0	2	10	0	4	1	0.0	0.0	60.0	5	1
22.0	2	467759.0	11	9.0	0	7	3	4	1	0.0	0.0	48.0	39	1
39.0	4	303677.0	15	10.0	0	4	4	4	0	0.0	0.0	15.0	39	1
56.0	4	47392.0	8	11.0	2	13	0	4	1	0.0	0.0	40.0	39	0
37.0	4	97925.0	11	9.0	0	1	1	4	0	0.0	0.0	40.0	39	1
18.0	2	243240.0	15	10.0	4	8	3	4	1	0.0	0.0	15.0	39	1
