id   ,x1   ,x2   ,x3   ,x4   ,x5   ,y
7539 ,8.63 ,-6.02,-6.17,-3.31,-0.25,34.4545524412543
7540 ,-2.21,9.53 ,1.95 ,-9.23,-2.13,-78.5041149619251
7541 ,2.32 ,-6.13,-2.64,-9.93,2.54 ,-25.0387951664329
7542 ,3.67 ,-2.61,8.99 ,4.83 ,3.73 ,12.8824820918992
7543 ,6.86 ,9.1  ,5.96 ,-5.73,8.6  ,-27.0667933996111
7544 ,-5.88,1.84 ,1.15 ,-1.82,8.27 ,38.1334208747104
7545 ,4.96 ,-1.03,2.46 ,-6.09,4.91 ,24.1615596657962
7546 ,-9.68,5.54 ,4.9  ,-4.77,-8.97,54.7657902480096
7547 ,6    ,3.88 ,3.23 ,-4.33,-2.46,16.120659507601
7548 ,9.14 ,6.23 ,0.93 ,-3.62,-1.82,43.3824486839593
7549 ,9.16 ,5.16 ,-2.3 ,-1.85,-1.96,59.2967658245191
7550 ,5.15 ,-9.44,1.75 ,-0.71,-8.64,-60.6733798842564
7551 ,-9.36,8.77 ,5.48 ,4.27 ,-3.56,10.8624941425219
7552 ,-3.49,-1.66,8.87 ,-3.93,-1.23,16.9311497456282
7553 ,2.98 ,9.23 ,-0.23,-1.24,5.85 ,-79.6586767248809
7554 ,0.63 ,-5.91,1.55 ,9.67 ,2.93 ,-38.463986998339
7555 ,-9.59,5.62 ,4.74 ,0.18 ,4    ,66.7569125563547
7556 ,-0.55,4.06 ,-9.75,7.21 ,-5.44,-24.2429724180385
7557 ,3.4  ,6.73 ,-7.66,9.36 ,2.16 ,-39.6276674417868
7558 ,4.12 ,2.08 ,-0.03,7.85 ,-0.12,18.7209367891327
7559 ,-0.22,-9.82,-7.32,-7.94,-3.76,-103.744445186496
7560 ,-6.18,3.13 ,0.38 ,-6.6 ,3.59 ,23.5031712505892
7561 ,6.99 ,-3.29,5.4  ,-0.49,-3.67,36.5426601168364
7562 ,-5.07,0.7  ,-5.57,1.31 ,3.94 ,26.0499137853995
7563 ,-2.68,1.79 ,-2.61,-9.7 ,-4.95,13.7522696642384
7564 ,-1.66,1.57 ,-1.22,1.32 ,-2.56,-4.59353071336001
7565 ,4.8  ,4.64 ,3.85 ,-1.16,8.97 ,9.47658406660855
7566 ,-7.96,-8.51,9    ,-1.22,0.2  ,-3.72992847832292
7567 ,-7.79,-6.88,0.58 ,-6.02,1.84 ,6.46545540341437
7568 ,2.98 ,-2.28,3.23 ,-4.47,8.2  ,-6.00557809139788
7569 ,2.86 ,-6.02,-9.66,9.64 ,0.4  ,-34.2555199096903
7570 ,-3.01,3.82 ,2.7  ,8.2  ,5.1  ,3.61407699723244
7571 ,6.44 ,-1.35,-1.35,3.49 ,-1.04,35.4954724131212
7572 ,9.12 ,1.38 ,-4.07,-0.7 ,7.12 ,88.1817978122085
7573 ,-0.81,7.58 ,9.92 ,-1.91,5.95 ,-57.0761403448388
7574 ,8.34 ,-9.13,3.74 ,-0.61,-2.11,-16.7537017870426
7575 ,-5.98,-5.45,-4.67,8.2  ,-2.31,0.384614673079553
7576 ,-7.81,2.08 ,-5.84,-5.56,5.21 ,59.5034890375406
7577 ,-3.88,-1.72,-7.85,4.52 ,-4.03,10.464037273176
7578 ,5.18 ,-6.98,-1.91,-4.78,-2.83,-18.4647234610394
7579 ,-5.02,-7.44,9.24 ,-8.11,5.99 ,-21.6226819692522
7580 ,-3.09,-8.38,-5.37,4.06 ,1.03 ,-56.6576904250041
7581 ,3.4  ,4.16 ,-1.51,7.11 ,3.33 ,-12.5934156533092
7582 ,-4.31,3.37 ,5.82 ,-9.45,8.66 ,-1.72554668428302
7583 ,5.21 ,9.39 ,-0.05,1.67 ,-2.55,-51.4906846080646
7584 ,2.96 ,-6.79,-1.76,-2.7 ,-0.12,-32.1940851143748
7585 ,1.13 ,7.33 ,-0.26,-9.1 ,-5.3 ,-58.5558314551115
7586 ,6.81 ,1.64 ,0.51 ,3.51 ,6.71 ,49.8635649300888
7587 ,2.25 ,8.67 ,6.6  ,0.17 ,-1.61,-60.1617254783153
7588 ,5.06 ,-1.45,3.59 ,-1.57,2.41 ,20.3717505279988
7589 ,-5.55,-9.61,-6.29,-6.07,-9.94,-62.8441978762582
7590 ,-1.34,-7.84,6.38 ,3.66 ,-5.32,-69.3945170315728
7591 ,-2.16,5    ,7.96 ,-2.7 ,-1.06,-13.8445011302322
7592 ,-2.86,-7.83,-3.86,-0.61,3.53 ,-59.2303503489524
7593 ,8.03 ,7.78 ,9.98 ,3.86 ,-3.83,1.10127580292521
7594 ,-9.17,-2.61,8.9  ,6.01 ,4.26 ,82.0427396380186
7595 ,-6.68,-5.14,-0.75,-2.95,4.29 ,13.3806777129948
7596 ,-7.22,3.77 ,2.78 ,-9.91,-9.09,39.7420679571778
7597 ,9.76 ,-8.98,1.27 ,-5.62,-2.02,12.3556269423783
7598 ,-3.58,5.99 ,9.83 ,-2.63,1.12 ,-17.8069435164228
7599 ,-7.88,7.9  ,-9.03,7.63 ,0.17 ,-5.76441678186358
7600 ,4.99 ,-5.87,5.56 ,6.34 ,-0.47,-14.6566866558075
7601 ,-2.36,7.7  ,-9.02,0.46 ,3.87 ,-51.1615740992218
7602 ,-0.89,-7.55,4.11 ,-8.11,-0.09,-65.7945018715873
7603 ,-9.63,-0.81,7.05 ,6.19 ,-7.39,101.402204355578
7604 ,6.82 ,-0.12,3.49 ,-2.95,9.81 ,40.0086756258756
7605 ,8.5  ,7.01 ,-1.93,-6.73,-6.56,25.8922080262169
7606 ,4.15 ,-7.39,-6.09,-2.37,0.2  ,-36.3428650494948
7607 ,2.26 ,-6.6 ,-0.68,5.4  ,0.69 ,-33.9349920797884
7608 ,-6.2 ,6.6  ,-5.7 ,-7.11,8.95 ,-6.2964960270375
7609 ,-2.42,5.24 ,3.53 ,-0.65,0.45 ,-20.1960339384049
7610 ,2.44 ,-7.66,8.74 ,-6.05,6.05 ,-44.0604690182284
7611 ,6.18 ,-9.79,9.8  ,-8.7 ,6.05 ,-63.8744706192061
7612 ,5.39 ,0.08 ,6.88 ,3.4  ,-7.32,32.8936441637173
7613 ,0.37 ,3.91 ,1.71 ,-2.46,-3.64,-9.91486981863976
7614 ,2.3  ,-4.69,6.75 ,-2.01,-8.04,-21.724288841641
7615 ,-9.35,1.82 ,-5.51,-9.76,-9.12,87.6550675330892
7616 ,-9.36,6.76 ,-3.55,1.03 ,-7.9 ,45.7547739078179
7617 ,-5.23,9.96 ,9.01 ,-2.16,1.39 ,-71.5334058972344
7618 ,-0.69,-9.14,-1.71,-0.54,-0.05,-83.5530869363099
7619 ,-3.13,6.35 ,1.97 ,3.64 ,-5.95,-38.780248768343
7620 ,8.48 ,1.78 ,9.94 ,-8.58,-6.68,65.6690141189918
7621 ,7.38 ,1.77 ,5.92 ,-3.08,7.36 ,41.5224977337345
7622 ,3.81 ,-4.06,4.91 ,7.54 ,2.74 ,-8.93558550041169
7623 ,2.35 ,6.16 ,-0.23,0.36 ,-3.86,-29.4214490090817
7624 ,6.99 ,0.19 ,1.72 ,9.64 ,5.35 ,38.9365778723508
7625 ,5.05 ,3.4  ,4.35 ,-8   ,3.5  ,17.8497426082566
7626 ,0.48 ,-5.88,-3.61,-3.28,-1.61,-32.910334573552
7627 ,1.23 ,1.01 ,4.23 ,3.37 ,6.04 ,-6.8586278838411
7628 ,6.87 ,-6.29,-9.06,-1.83,-4.72,16.1279919084415
7629 ,9.33 ,-8.91,9.32 ,2.44 ,-3.71,1.40372352236807
7630 ,0.54 ,2.9  ,1.53 ,0.57 ,-3.02,-9.14164693463743
7631 ,-0.79,-2.85,3.4  ,-0.43,6.18 ,-2.27690771509111
7632 ,8.31 ,6.1  ,7.23 ,6.49 ,-0.55,30.7467349258125
7633 ,5.61 ,-0.1 ,5.78 ,-4.14,5.99 ,25.6564421354517
7634 ,-1.86,7.81 ,5.91 ,3.75 ,-4.98,-63.7494721837118
7635 ,-6.5 ,8.5  ,-4.21,5.8  ,-7.83,-30.702433953993
7636 ,5.34 ,6.29 ,-6.28,5.92 ,2.53 ,-10.3619428793564
7637 ,5.97 ,0.93 ,-9.38,-1.5 ,-8.32,39.1383614450917
7638 ,-2.08,-4.6 ,-1.64,8.91 ,4.31 ,-22.5653088451236
7639 ,4.35 ,-5.7 ,-1.76,5.52 ,2.05 ,-16.7784306100756
7640 ,6.63 ,-7.72,-0.28,7.13 ,-7.21,-24.734911732465
7641 ,2.73 ,-5.22,-5.27,-0.89,-5.55,-11.4390078857467
7642 ,-0.75,0.92 ,1.95 ,7.21 ,3.92 ,8.1519329186216
7643 ,9.22 ,7.09 ,-1.96,-2.09,5.84 ,37.7899658524499
7644 ,-7.2 ,2.22 ,2.27 ,2.42 ,-8.3 ,48.2838926937044
7645 ,9.16 ,3.44 ,2.84 ,7.12 ,4.58 ,78.2489915139303
7646 ,-9.9 ,-0.59,9.8  ,8.41 ,-3.27,91.9843966106936
7647 ,-8.4 ,-9.21,-7   ,9.97 ,6.26 ,-20.9218252978459
7648 ,7.57 ,2.88 ,2.71 ,7.39 ,5.11 ,43.1508890354559
7649 ,3.33 ,-7.45,-9.91,-5.55,4.38 ,-45.7436941558555
7650 ,2.2  ,1.62 ,3.34 ,0.59 ,1.81 ,8.63660273165852
7651 ,1.21 ,2.69 ,-7.39,0.98 ,-5.98,-9.52951920975745
7652 ,2.14 ,9.21 ,9.42 ,-8.85,-6.64,-89.4893611883447
7653 ,-7.4 ,6.86 ,9.59 ,0.65 ,-6.36,-2.10106136600524
7654 ,6.7  ,2.09 ,-4.2 ,-0.61,-9.04,32.4718613158405
7655 ,-6.69,-3.1 ,6.04 ,-9.07,0.31 ,36.5330388541207
7656 ,6.49 ,-2.68,-7.41,-0.02,2.54 ,30.0737504655167
7657 ,6.95 ,6.4  ,3.69 ,0.41 ,-5.16,1.35345451787114
7658 ,4.21 ,3.45 ,-4.72,-7.79,2.29 ,14.5276168385506
7659 ,0.79 ,7.26 ,3.98 ,7.43 ,1.2  ,-42.4599434158802
7660 ,-8.84,1.36 ,3.92 ,7.64 ,4.34 ,78.1444702799469
7661 ,3.86 ,8.33 ,-7.71,-9.1 ,-4.5 ,-44.7892446447939
7662 ,-4.64,-7.03,6.92 ,-5.72,-8.93,-37.3064624245569
7663 ,3.06 ,-2.15,7.56 ,-8.19,-6.28,-2.04694366849363
7664 ,-4.19,-2.1 ,4.68 ,-7.19,8.27 ,14.6901826769918
7665 ,8.3  ,-0.77,-3.66,3.33 ,7.96 ,75.6818239743918
7666 ,-1.04,9.17 ,-0.15,-7.34,-7.65,-86.3202191910848
7667 ,-4.77,-8.27,-5.94,6.34 ,-9.68,-54.7100884349644
7668 ,-2.15,3.38 ,5.29 ,-9.24,-2.78,1.00482975350171
7669 ,6.7  ,-3.89,8.01 ,1.39 ,-4.92,27.9557297745809
7670 ,8.12 ,2.07 ,6.51 ,9.58 ,5.84 ,61.4045896927714
7671 ,-4.62,-0.11,5.15 ,-6.51,3.67 ,23.8454895113736
7672 ,2.07 ,8.28 ,4.01 ,-7.92,3.39 ,-54.833559719719
7673 ,-8.85,3.64 ,3.09 ,-3.89,-4.78,56.8463270822257
7674 ,-0.96,4.81 ,1.39 ,-8.83,-7.07,-21.9074826680571
7675 ,2.41 ,-8.66,-5.95,-0.08,-8.22,-79.0359417470172
7676 ,4.84 ,4.62 ,-6.59,-4.85,-7.83,-1.60491994199455
7677 ,0.08 ,-2.26,-9.12,-4.64,-5.76,-3.08803099448681
7678 ,8.63 ,1.95 ,8.07 ,-6.12,-2.62,73.1047364846855
7679 ,-3.77,-9.27,6.44 ,-7.39,-3.5 ,-62.1216546765342
7680 ,-9.63,5.1  ,-4   ,-5.9 ,5.3  ,59.5947308939561
7681 ,-1.83,2.65 ,-4.39,-4.44,-8.05,-5.98049654126763
7682 ,-4.22,-5.85,-5.81,-1.86,1.85 ,-15.1541138098747
7683 ,8.22 ,4.1  ,-7.95,9.29 ,-6.23,42.6393143314138
7684 ,-5.95,6.99 ,-8.44,-8.11,-0.2 ,-22.1278955840155
7685 ,0.14 ,-3.15,-6.33,0.46 ,9.77 ,-14.2969139142796
7686 ,0.47 ,-4.87,8.63 ,2.53 ,5.04 ,-17.1198468810916
7687 ,8.68 ,9.74 ,-9.73,6.19 ,-6.48,-24.5613704640091
7688 ,-7.56,-8   ,0.15 ,-7   ,-4.1 ,-4.65739122483284
7689 ,-1.71,-5.58,0.11 ,-3.1 ,-4.85,-37.3652977368191
7690 ,2.77 ,-8.72,-5.37,-7.8 ,4.55 ,-63.2446628098115
7691 ,-2.5 ,-7.37,1.49 ,0.69 ,6.15 ,-38.5657627275452
7692 ,-8.82,-3.51,-8.25,9.45 ,3.49 ,61.7354886685267
7693 ,6.82 ,9.41 ,-2.7 ,-2.74,-0.54,-47.5313683143973
7694 ,-2.09,-9.98,5.02 ,-8.15,-3.71,-99.5458159974918
7695 ,-5.72,-4.22,2.19 ,-5.2 ,-6.52,14.363381667845
7696 ,4.9  ,0.28 ,-6.35,-2.04,6.67 ,16.1143918849885
7697 ,-3.43,-2.79,3.81 ,-2.38,7.74 ,11.8719978658289
7698 ,-7.31,-3.27,-5.51,9.2  ,-5.55,46.2215704997972
7699 ,7.29 ,-9.91,8.42 ,-3.16,9.73 ,-45.6004759592339
7700 ,2.08 ,4.97 ,0.89 ,1.56 ,2.4  ,-21.56712652006
7701 ,8.89 ,-7.14,-2.57,8.78 ,-6.82,22.3594582106546
7702 ,7.97 ,-3.97,-5.76,5.39 ,-2.78,54.9338709323108
7703 ,7.26 ,0.64 ,8.33 ,0.32 ,-9.98,44.0910981842801
7704 ,6.65 ,3.84 ,5.09 ,-0.48,-0.49,29.0761165943608
7705 ,4.15 ,-7.83,-7.25,4.59 ,-7.37,-50.6237977366835
7706 ,-8.63,4.12 ,7.17 ,-2.39,8.4  ,47.8922680481896
7707 ,5.47 ,9.26 ,-1.32,-3.1 ,7.44 ,-64.2866479986355
7708 ,6.52 ,-9.99,-4.94,1.45 ,9.7  ,-52.9355820076659
7709 ,-1.43,9.76 ,-7.63,8.39 ,-9.95,-99.9475561203107
7710 ,-0.3 ,8.48 ,-8.76,-6.5 ,-5.46,-74.4727534255102
7711 ,-1.27,9.44 ,-6.31,6.32 ,6.16 ,-78.1352990346745
7712 ,-8.22,-4.73,-7.4 ,9.43 ,-9.73,43.1915259795189
7713 ,-1.17,2.82 ,8.49 ,6.49 ,-8.38,-14.9900273916349
7714 ,2.3  ,-4.95,4.58 ,8.78 ,1.58 ,-28.5426865784451
7715 ,-4.01,2    ,-8.9 ,-1.02,-3.42,8.09414082495719
7716 ,-1.52,6.52 ,4.68 ,9.73 ,-4.33,-32.8844436861575
7717 ,-6.48,6.83 ,-7.39,-0.05,-3.39,1.91918343109638
7718 ,-7.81,-3.27,-7.37,5.34 ,5.11 ,42.7147250073373
7719 ,-6.72,6.86 ,6.47 ,-3.2 ,-0.78,-4.1812431540236
7720 ,1.63 ,-7.48,1.04 ,-6.81,4.99 ,-51.9302712309584
7721 ,4.12 ,-5.5 ,3.06 ,1.07 ,2.82 ,-16.7505053744599
7722 ,0.93 ,5.83 ,6.88 ,-3.86,-9.3 ,-31.4576084987968
7723 ,-5.61,5.98 ,-7.89,-8.76,9.76 ,-11.7856997706547
7724 ,-7.73,9.9  ,-4.48,2.23 ,1.24 ,-29.8511260933712
7725 ,-4.86,-10  ,7.8  ,1.91 ,-2.72,-78.9836051630318
7726 ,-3.22,-4.38,-9.14,5.89 ,-6.7 ,-6.40968177037686
7727 ,4.48 ,7.64 ,1.59 ,8.26 ,-9.51,-45.8397434519052
7728 ,9.57 ,8.13 ,3.67 ,-7.3 ,-1.47,29.8315724219307
7729 ,8.16 ,-1.58,-9.65,6.86 ,-8.45,69.2944608551458
7730 ,8    ,-3.36,3.28 ,6.18 ,-9.01,50.7656798556164
7731 ,5.44 ,4.41 ,8.04 ,0.33 ,-7.25,11.613749168247
7732 ,-9.84,3.05 ,9.53 ,-8.07,8.24 ,96.1762263403594
7733 ,4.31 ,-6.23,4.66 ,-7.62,-9.05,-27.5059369755194
7734 ,-2.79,1.79 ,4.58 ,-4.12,8.4  ,4.30872633021325
7735 ,1.27 ,-7.31,-3.55,-5.45,1.66 ,-55.5167978988185
7736 ,2.72 ,-2.27,6.87 ,2.11 ,0.29 ,3.61323483362049
7737 ,-6.09,8.03 ,-7   ,7.56 ,-8.28,-17.8298007291436
7738 ,-6.06,-1.15,-0.43,-4.18,-0.06,38.8381319638401
7739 ,7.32 ,1.18 ,-5.3 ,2.12 ,7.37 ,60.4015516159684
7740 ,-8.43,4.87 ,1.76 ,7.89 ,-4.74,43.4974922684506
7741 ,-9.24,-5.55,7.75 ,9.15 ,2.11 ,46.664408956638
7742 ,5.52 ,-2.55,-0.57,8.27 ,-3.58,22.8293823576063
7743 ,-9.52,3.01 ,5.61 ,0.78 ,-3.72,75.4415832191959
7744 ,-3.56,6.52 ,-8.29,2.41 ,1.52 ,-20.0247772217944
7745 ,7.69 ,0.45 ,4.87 ,-5.93,8.82 ,65.6676114153922
7746 ,-0.24,0.73 ,0.43 ,5.61 ,-3.14,1.78535763738006
7747 ,-5.15,-6.95,-9.96,5.83 ,-3.82,-14.0637300272658
7748 ,7.83 ,-5.07,-8.57,-9.07,-6.33,32.2687903854027
7749 ,7.84 ,8.25 ,-2.39,-9.87,-5.62,2.99877252080887
7750 ,5.8  ,5.82 ,-8.4 ,-3.87,-5.97,-6.45605766670555
7751 ,-8.1 ,-4.27,9.43 ,-6.51,-7.06,54.4178215319574
7752 ,5.68 ,8.65 ,7.48 ,-9.9 ,-1.62,-46.1961059771687
7753 ,-6.48,-0.97,5.77 ,-6.32,0.89 ,41.2998696968779
7754 ,9.64 ,-2.65,5.77 ,-1.46,-4.28,82.3149608341515
7755 ,3.27 ,1.98 ,-5.12,-1.31,9.88 ,4.65075237959623
7756 ,-4.62,-0.27,1.39 ,3.24 ,-3.24,16.7115843940675
7757 ,-1.03,-1.01,-4.02,4.48 ,-5.67,-4.01555278206319
7758 ,2.88 ,-3.47,-5.86,-9.68,0.47 ,3.67660490459204
7759 ,3.07 ,-5.99,4.77 ,1.71 ,0.86 ,-21.0218418457404
7760 ,7.21 ,-9.86,-6.8 ,-5.35,8.59 ,-45.3494172166586
7761 ,1.98 ,2.4  ,-9.34,-3.71,6.51 ,6.8815698340252
7762 ,-6.67,6.83 ,-7.37,-5.64,-0.07,2.27346189334988
7763 ,2.8  ,9.7  ,4.12 ,4.81 ,-4.83,-95.7353792944923
7764 ,-5.33,-5.42,-8.64,0.73 ,-3.08,6.62734919253737
7765 ,7.4  ,-2.87,-5.72,2.17 ,-9.94,46.8553703298181
7766 ,-5.42,-2.28,-3.04,9.09 ,-2.14,24.6232191619202
7767 ,-6.35,7.24 ,-3.46,4.39 ,3.47 ,-2.38308577841372
7768 ,-6.81,-9.61,7.48 ,-6.82,-2.74,-50.417543421708
7769 ,-4.02,-3.24,-3.6 ,-3.78,-4.08,-0.301687595483665
7770 ,9.18 ,7.05 ,-3.13,2.3  ,-4.55,30.8223427566677
7771 ,-4.9 ,8.92 ,7.34 ,-9.14,-1.45,-63.1152724343106
7772 ,1.31 ,-5.17,-8.46,6.91 ,-0.66,-31.0608198869482
7773 ,-6.12,-4.84,0.16 ,6.78 ,-1.87,17.1973287877917
7774 ,-3.16,-6.32,-2.86,-7.8 ,2.5  ,-32.5901575043827
7775 ,-6.9 ,1.24 ,5.74 ,-6.7 ,6.07 ,44.4374053525344
7776 ,2.28 ,-5.9 ,-4.3 ,3.11 ,6.82 ,-24.8220784036055
7777 ,-8.17,1.26 ,-8.77,2.46 ,4.55 ,60.4619082773209
7778 ,1.5  ,0.39 ,-5.66,8.87 ,0.6  ,1.65235292405784
7779 ,3.49 ,1.69 ,-1.74,4.23 ,-5.1 ,11.3314849296361
7780 ,5.75 ,0.63 ,5.99 ,-8.12,-4.23,31.9994563619181
7781 ,-4.91,-3.93,-6.52,9.71 ,-2.55,13.6018013206095
7782 ,4.18 ,0.36 ,8.98 ,-3.18,5.01 ,12.0898702650025
7783 ,5.05 ,-7.55,9.1  ,8.01 ,-2.13,-22.7924190564081
7784 ,-3.7 ,3.47 ,3.74 ,5.44 ,0.43 ,-0.170791668856144
7785 ,1.11 ,0.6  ,0.26 ,-0.63,2.02 ,-7.44091774363965
7786 ,-3.44,3.9  ,4.39 ,5.66 ,-0.16,-3.26951384502798
7787 ,-3.54,-2.61,-3.31,9.91 ,-0.83,5.29815829113871
7788 ,-2.57,-8.79,-6.91,-0.92,8.5  ,-66.0964561117634
7789 ,6.51 ,-4.56,1.18 ,-9.84,-3.37,18.0399871652722
7790 ,-3.64,-3.88,4.87 ,-4.05,3.02 ,5.22565539092273
7791 ,5.7  ,6.35 ,-5.69,-8.36,-3.96,-9.61453204646706
7792 ,-5.29,-5.45,-8.07,1.45 ,-5.69,2.63079736348092
7793 ,-9.56,-4.81,1.37 ,3.09 ,-5.81,64.1583007915691
7794 ,-1.18,6.08 ,1.14 ,-4.3 ,-2.18,-44.4668654510528
7795 ,8.59 ,0.63 ,6.33 ,3.54 ,-2.07,78.4611687795714
7796 ,-1.5 ,7.93 ,8.71 ,6.76 ,-8.23,-65.134476902017
7797 ,-0.64,7.56 ,5.22 ,-6.17,6.45 ,-53.0047609573752
7798 ,-7.23,-0.05,0.15 ,9.85 ,-6.16,48.522423736015
7799 ,-9.21,7.56 ,-4.78,-8.68,3.68 ,28.8016787832529
7800 ,4.98 ,6.49 ,0.77 ,3.86 ,-7.48,-17.2936740556106
7801 ,8.93 ,5.97 ,6.09 ,-1.82,-2.81,43.2164739916995
7802 ,1.26 ,1.89 ,8.89 ,-8.79,2.96 ,-1.79933412440866
7803 ,-1.96,-7.59,3.08 ,-3.33,4.43 ,-53.0389266229197
7804 ,-2   ,2.69 ,5.99 ,0.98 ,-2.1 ,-4.45612286370844
7805 ,9.28 ,3.55 ,9.57 ,-2.15,-9.31,73.2227150574341
7806 ,-8.68,-7.11,8.02 ,6.13 ,-9.38,15.0255538239211
7807 ,1.97 ,-5.76,-6.13,-2.29,-4.81,-28.4799499112934
7808 ,2.38 ,8.59 ,-5.61,-8.36,-9.63,-61.1550811684027
7809 ,5.95 ,7.11 ,-0.99,5.58 ,-3.26,-18.4015303821027
7810 ,-4.02,-4.92,-9.62,7.76 ,-3.56,-14.5712726245672
7811 ,6.43 ,3.72 ,-5.47,-8.93,4.94 ,21.3774553843364
7812 ,0.7  ,-8.78,-0.49,1.15 ,-8.82,-68.0735412393525
7813 ,5.89 ,-5.98,9.45 ,7.54 ,9.49 ,-5.72791574111135
7814 ,7.05 ,-5.17,-5.33,7.96 ,-5.74,24.7129756099045
7815 ,-1.13,-7.09,-0.11,0.59 ,-2.09,-50.8053229404136
7816 ,-3.1 ,3.12 ,9.79 ,8.83 ,-5.48,2.67619805605561
7817 ,-6.01,-3.96,-3.09,-9.41,-9.72,23.3650050590038
7818 ,0.56 ,-5.23,-3.69,-1.72,-2.33,-24.1491657883704
7819 ,0.21 ,5.21 ,-0.01,-7.15,7.81 ,-19.5274222878739
7820 ,-3.6 ,-1.59,8.42 ,6.76 ,6.73 ,9.51282581201345
7821 ,-2.77,7.37 ,4.44 ,9.72 ,7.95 ,-48.7204525979757
7822 ,-2.63,7.06 ,-9.61,-6.21,3.26 ,-46.7168773909107
7823 ,1.27 ,-0.18,-5.13,-1.22,0.56 ,10.9846202683002
7824 ,0.24 ,0.96 ,2.31 ,-9.54,6.01 ,3.69943496683985
7825 ,0.05 ,-9.01,-2.92,-7.54,5.93 ,-81.0207567568332
7826 ,6.96 ,7.16 ,-1.1 ,0.84 ,-6.82,0.26643282177299
7827 ,4.46 ,3.51 ,-2.12,-2.76,-9.24,14.5565977417082
7828 ,-9.39,-2.06,3.01 ,-4.45,-2.37,90.6304406240434
7829 ,8.23 ,-4.17,6.11 ,5.65 ,-0.59,58.8279933365584
7830 ,-7.95,-5.83,7.83 ,7.74 ,-7.67,31.7305651582837
7831 ,1.75 ,-8.07,-6.15,-6.34,6.34 ,-53.4463489128441
7832 ,8.59 ,-3.72,7.39 ,6.25 ,3.95 ,53.365689279747
7833 ,4.34 ,5.57 ,2.99 ,6.65 ,-9.91,-17.4687771501794
7834 ,-2.71,5.42 ,6.67 ,1.78 ,0.2  ,-15.634959534663
7835 ,-2.1 ,9.36 ,-4.85,0.76 ,9.7  ,-80.6107613165587
7836 ,2.36 ,8.97 ,6.67 ,-8.26,-1.8 ,-76.913873100403
7837 ,7.19 ,5.64 ,-6.09,-2.39,-9.05,13.8891972768828
7838 ,-0.81,4.79 ,-5.88,-1.04,-7.76,-30.9971428833082
7839 ,-7.21,-1.92,-6.59,3.96 ,-9.23,41.4542263262018
7840 ,-8.42,-5.52,5.82 ,1.36 ,5.52 ,31.6624993430674
7841 ,-8.67,-0.28,-2.8 ,6.28 ,2.18 ,74.7267274698913
7842 ,-8.18,-7.85,2.54 ,5.93 ,1.94 ,-1.91156096777171
7843 ,9.28 ,-8.87,-4.47,2.34 ,-7.33,16.3545276627839
7844 ,-0.21,9.38 ,-3.71,5.29 ,9.49 ,-84.7709580930948
7845 ,2.01 ,0.26 ,-4.71,-3.89,4.92 ,9.26211310628801
7846 ,-9.43,9.65 ,2    ,-0.12,9.75 ,-10.2933345878706
7847 ,1.21 ,-3.69,0.42 ,6.32 ,1.89 ,-6.94080442678928
7848 ,1.74 ,8.18 ,-0.13,-7.93,-5.31,-59.5303010827631
7849 ,6.53 ,-2.18,7.38 ,6.31 ,8.15 ,31.1234711516872
7850 ,7.07 ,4.55 ,-6.87,1.52 ,3.05 ,36.3974067076087
7851 ,9.58 ,-0.14,-9.89,8.03 ,-6.08,99.4107462059736
7852 ,-2.77,-6.76,1.25 ,-6.46,0.22 ,-38.0449577514574
7853 ,-6.7 ,-9.8 ,4.45 ,-3.22,-1.16,-51.3846698753536
7854 ,-9.02,-0.03,-2.64,9.26 ,-2.48,89.0079800036997
7855 ,-4.01,-2.99,2.96 ,0.42 ,-7.33,13.041517928578
7856 ,-5.48,-5.98,8.59 ,2.66 ,-1.34,-8.78781699717045
7857 ,8.24 ,-5.85,-5.66,1.32 ,-3.6 ,24.1515574812725
7858 ,7.41 ,5.13 ,-6.87,2.49 ,-0.66,19.8709180749476
7859 ,7.84 ,6.48 ,-6.32,7.01 ,-1.26,25.093493993175
7860 ,-7.26,-9.12,1.51 ,6.82 ,2.59 ,-30.0767849138409
7861 ,3.57 ,-9.18,-1.02,0.93 ,5.82 ,-77.1854956179485
7862 ,-2.17,-3.11,-8.35,-10  ,-5.64,1.51090719655454
7863 ,8.63 ,-2.95,-8.9 ,1.96 ,-9.41,60.1305732722446
7864 ,6.98 ,-5.35,7.89 ,4.12 ,-1.11,24.9291270781025
7865 ,6.85 ,-4.33,-6.28,0.24 ,2.56 ,19.0836152738392
7866 ,-9.49,7.03 ,7.08 ,-6.22,8.46 ,37.0760349686265
7867 ,4.36 ,0.1  ,-1.58,4.92 ,-1   ,28.9410302222431
7868 ,5.63 ,1.87 ,-0.58,2.54 ,-7.34,22.500539791584
7869 ,-3.1 ,2.82 ,-0.62,-0.48,0.67 ,-4.28120471773445
7870 ,3.89 ,-5.47,-5.96,2.09 ,4.23 ,-16.4410446414456
7871 ,-0.5 ,1.01 ,6.39 ,-9.68,-5.34,-0.720873515738547
7872 ,-3.7 ,4    ,-2.91,1.8  ,-4.32,2.05274938751012
7873 ,0.73 ,1.33 ,-4.37,9.07 ,5.65 ,-10.4702579457909
7874 ,-7.04,9.57 ,-2.93,-8.41,-5.73,-36.8351638433516
7875 ,2.81 ,3.28 ,-8.81,0.13 ,-4.01,-5.97836216244399
