date,stage_max_amplitude,stage_max_mean,snow_coverage_station_amplitude,snow_height_mean,snow_height_amplitude,water_hazard_sum,1_day,2_day,3_day,4_day,5_day,6_day,7_day
2006-10-06,10.0,69.8,10.0,0.5,7.5,3,78.0,83.0,80.0,74.0,66.0,60.0,51.0
2006-10-07,15.0,72.0,10.0,1.375,14.0,3,83.0,80.0,74.0,66.0,60.0,51.0,49.0
2006-10-08,18.0,75.0,10.0,2.25,14.0,3,80.0,74.0,66.0,60.0,51.0,49.0,45.0
2006-10-09,16.0,77.0,10.0,2.96875,14.0,3,74.0,66.0,60.0,51.0,49.0,45.0,45.0
2006-10-10,15.0,77.4,10.0,3.65625,14.0,3,66.0,60.0,51.0,49.0,45.0,45.0,45.0
2006-10-11,17.0,76.2,10.0,4.3125,14.0,3,60.0,51.0,49.0,45.0,45.0,45.0,43.0
2006-10-12,23.0,72.6,10.0,5.1875,14.0,3,51.0,49.0,45.0,45.0,45.0,43.0,41.0
2006-10-13,32.0,66.2,10.0,5.9375,14.0,3,49.0,45.0,45.0,45.0,43.0,41.0,33.0
2006-10-14,34.0,60.0,10.0,6.59375,14.0,2,45.0,45.0,45.0,43.0,41.0,33.0,28.0
2006-10-15,38.0,54.2,10.0,7.1875,14.0,1,45.0,45.0,43.0,41.0,33.0,28.0,20.0
2006-10-16,35.0,50.0,10.0,7.78125,14.0,0,45.0,43.0,41.0,33.0,28.0,20.0,20.0
2006-10-17,29.0,47.0,10.0,8.375,14.0,0,43.0,41.0,33.0,28.0,20.0,20.0,18.0
2006-10-18,23.0,45.4,10.0,9.03125,14.0,0,41.0,33.0,28.0,20.0,20.0,18.0,0.0
2006-10-19,19.0,43.8,10.0,9.65625,14.0,0,33.0,28.0,20.0,20.0,18.0,0.0,0.0
2006-10-20,18.0,41.4,10.0,10.25,14.0,0,28.0,20.0,20.0,18.0,0.0,0.0,-34.0
2006-10-21,21.0,38.0,10.0,10.875,14.0,0,20.0,20.0,18.0,0.0,0.0,-34.0,-39.0
2006-10-22,25.0,33.0,10.0,11.03125,14.0,0,20.0,18.0,0.0,0.0,-34.0,-39.0,-38.0
2006-10-23,25.0,28.4,10.0,10.75,14.0,0,18.0,0.0,0.0,-34.0,-39.0,-38.0,-35.0
2006-10-24,27.0,23.8,10.0,10.46875,14.0,0,0.0,0.0,-34.0,-39.0,-38.0,-35.0,-37.0
2006-10-25,43.0,17.2,10.0,10.34375,14.0,0,0.0,-34.0,-39.0,-38.0,-35.0,-37.0,-23.0
2006-10-26,41.0,11.6,10.0,10.4375,6.5,0,-34.0,-39.0,-38.0,-35.0,-37.0,-23.0,-13.0
2006-10-27,67.0,0.8,10.0,10.53125,4.5,0,-39.0,-38.0,-35.0,-37.0,-23.0,-13.0,-9.0
2006-10-28,67.0,-11.0,10.0,10.4375,4.5,0,-38.0,-35.0,-37.0,-23.0,-13.0,-9.0,-7.0
2006-10-29,59.0,-22.2,10.0,10.46875,4.5,0,-35.0,-37.0,-23.0,-13.0,-9.0,-7.0,-4.0
2006-10-30,59.0,-29.2,10.0,10.6875,4.5,0,-37.0,-23.0,-13.0,-9.0,-7.0,-4.0,-3.0
2006-10-31,57.0,-36.6,10.0,11.0,5.0,0,-23.0,-13.0,-9.0,-7.0,-4.0,-3.0,-7.0
2006-11-01,39.0,-34.4,10.0,10.9375,6.0,0,-13.0,-9.0,-7.0,-4.0,-3.0,-7.0,-17.0
2006-11-02,39.0,-29.2,10.0,10.75,8.0,0,-9.0,-7.0,-4.0,-3.0,-7.0,-17.0,-25.0
2006-11-03,30.0,-23.4,5.0,10.5625,8.0,0,-7.0,-4.0,-3.0,-7.0,-17.0,-25.0,-25.0
2006-11-04,32.0,-17.8,5.0,10.40625,8.0,0,-4.0,-3.0,-7.0,-17.0,-25.0,-25.0,-29.0
2006-11-05,34.0,-11.2,0.0,10.25,8.0,0,-3.0,-7.0,-17.0,-25.0,-25.0,-29.0,-31.0
2006-11-06,34.0,-7.2,0.0,10.5625,8.5,0,-7.0,-17.0,-25.0,-25.0,-29.0,-31.0,-33.0
2006-11-07,34.0,-6.0,0.0,11.25,14.5,0,-17.0,-25.0,-25.0,-29.0,-31.0,-33.0,-33.0
2006-11-08,20.0,-7.6,0.0,11.9375,14.5,0,-25.0,-25.0,-29.0,-31.0,-33.0,-33.0,-35.0
2006-11-09,22.0,-11.2,0.0,12.625,14.5,0,-25.0,-29.0,-31.0,-33.0,-33.0,-35.0,-35.0
2006-11-10,22.0,-15.4,0.0,13.28125,14.5,0,-29.0,-31.0,-33.0,-33.0,-35.0,-35.0,-37.0
2006-11-11,26.0,-20.6,0.0,13.8125,14.5,0,-31.0,-33.0,-33.0,-35.0,-35.0,-37.0,-37.0
2006-11-12,28.0,-25.4,0.0,14.6875,19.5,0,-33.0,-33.0,-35.0,-35.0,-37.0,-37.0,-37.0
2006-11-13,30.0,-28.6,0.0,15.46875,19.5,0,-33.0,-35.0,-35.0,-37.0,-37.0,-37.0,-37.0
2006-11-14,26.0,-30.2,0.0,16.28125,19.5,0,-35.0,-35.0,-37.0,-37.0,-37.0,-37.0,-16.0
2006-11-15,18.0,-32.2,0.0,17.09375,20.5,0,-35.0,-37.0,-37.0,-37.0,-37.0,-16.0,-8.0
2006-11-16,10.0,-33.4,0.0,18.21875,26.0,0,-37.0,-37.0,-37.0,-37.0,-16.0,-8.0,2.0
2006-11-17,12.0,-34.6,0.0,19.59375,26.0,0,-37.0,-37.0,-37.0,-16.0,-8.0,2.0,17.0
2006-11-18,8.0,-35.4,0.0,21.0625,26.0,0,-37.0,-37.0,-16.0,-8.0,2.0,17.0,31.0
2006-11-19,6.0,-36.2,0.0,22.34375,26.0,0,-37.0,-16.0,-8.0,2.0,17.0,31.0,45.0
2006-11-20,4.0,-36.6,0.0,23.625,26.0,0,-16.0,-8.0,2.0,17.0,31.0,45.0,56.0
2006-11-21,21.0,-32.8,0.0,24.90625,26.0,0,-8.0,2.0,17.0,31.0,45.0,56.0,65.0
2006-11-22,29.0,-27.0,0.0,25.71875,26.0,0,2.0,17.0,31.0,45.0,56.0,65.0,68.0
2006-11-23,39.0,-19.2,0.0,26.21875,25.0,0,17.0,31.0,45.0,56.0,65.0,68.0,68.0
2006-11-24,54.0,-8.4,0.0,26.71875,25.0,0,31.0,45.0,56.0,65.0,68.0,68.0,78.0
2006-11-25,68.0,5.2,0.0,27.21875,25.0,0,45.0,56.0,65.0,68.0,68.0,78.0,82.0
2006-11-26,82.0,17.4,0.0,27.75,17.5,0,56.0,65.0,68.0,68.0,78.0,82.0,84.0
2006-11-27,93.0,30.2,0.0,28.21875,12.5,0,65.0,68.0,68.0,78.0,82.0,84.0,86.0
2006-11-28,81.0,42.8,0.0,28.46875,12.5,0,68.0,68.0,78.0,82.0,84.0,86.0,88.0
2006-11-29,76.0,53.0,0.0,28.78125,12.5,0,68.0,78.0,82.0,84.0,86.0,88.0,90.0
2006-11-30,66.0,60.4,0.0,29.1875,12.5,0,78.0,82.0,84.0,86.0,88.0,90.0,93.0
2006-12-01,61.0,67.0,0.0,29.53125,11.5,2,82.0,84.0,86.0,88.0,90.0,93.0,95.0
2006-12-02,51.0,72.2,0.0,29.59375,8.5,4,84.0,86.0,88.0,90.0,93.0,95.0,95.0
2006-12-03,39.0,76.0,0.0,29.75,8.5,6,86.0,88.0,90.0,93.0,95.0,95.0,96.0
2006-12-04,30.0,79.6,0.0,30.03125,9.0,6,88.0,90.0,93.0,95.0,95.0,96.0,96.0
2006-12-05,23.0,83.6,0.0,30.59375,10.0,6,90.0,93.0,95.0,95.0,96.0,96.0,96.0
2006-12-06,22.0,86.0,0.0,31.1875,9.5,6,93.0,95.0,95.0,96.0,96.0,96.0,96.0
2006-12-07,25.0,88.2,0.0,31.78125,9.5,6,95.0,95.0,96.0,96.0,96.0,96.0,96.0
2006-12-08,17.0,90.4,0.0,32.40625,10.0,6,95.0,96.0,96.0,96.0,96.0,96.0,96.0
2006-12-09,13.0,92.2,0.0,33.125,12.5,6,96.0,96.0,96.0,96.0,96.0,96.0,96.0
2006-12-10,12.0,93.8,0.0,33.90625,13.0,6,96.0,96.0,96.0,96.0,96.0,96.0,96.0
2006-12-11,10.0,95.0,0.0,34.6875,13.0,6,96.0,96.0,96.0,96.0,96.0,96.0,96.0
2006-12-12,8.0,95.6,0.0,35.46875,13.0,6,96.0,96.0,96.0,96.0,96.0,96.0,96.0
2006-12-13,6.0,95.8,0.0,36.25,12.5,6,96.0,96.0,96.0,96.0,96.0,96.0,96.0
2006-12-14,3.0,96.0,0.0,36.90625,12.5,6,96.0,96.0,96.0,96.0,96.0,96.0,94.0
2006-12-15,1.0,96.0,0.0,37.5625,12.5,6,96.0,96.0,96.0,96.0,96.0,94.0,94.0
2006-12-16,1.0,96.0,0.0,38.375,16.5,6,96.0,96.0,96.0,96.0,94.0,94.0,94.0
2006-12-17,0.0,96.0,0.0,39.53125,22.5,6,96.0,96.0,96.0,94.0,94.0,94.0,94.0
2006-12-18,0.0,96.0,0.0,40.5,21.0,6,96.0,96.0,94.0,94.0,94.0,94.0,94.0
2006-12-19,0.0,96.0,0.0,41.8125,24.0,6,96.0,94.0,94.0,94.0,94.0,94.0,94.0
2006-12-20,0.0,96.0,0.0,42.71875,22.0,6,94.0,94.0,94.0,94.0,94.0,94.0,94.0
2006-12-21,2.0,95.6,0.0,43.5,21.5,4,94.0,94.0,94.0,94.0,94.0,94.0,94.0
2006-12-22,2.0,95.2,0.0,44.25,21.0,2,94.0,94.0,94.0,94.0,94.0,94.0,94.0
2006-12-23,2.0,94.8,0.0,45.03125,21.0,0,94.0,94.0,94.0,94.0,94.0,94.0,94.0
2006-12-24,2.0,94.4,0.0,46.0,19.5,0,94.0,94.0,94.0,94.0,94.0,94.0,94.0
2006-12-25,2.0,94.0,0.0,46.78125,17.0,0,94.0,94.0,94.0,94.0,94.0,94.0,94.0
2006-12-26,2.0,94.0,0.0,47.5,16.5,0,94.0,94.0,94.0,94.0,94.0,94.0,94.0
2006-12-27,2.0,94.0,0.0,48.09375,16.5,0,94.0,94.0,94.0,94.0,94.0,94.0,94.0
2006-12-28,0.0,94.0,0.0,48.6875,16.0,0,94.0,94.0,94.0,94.0,94.0,94.0,94.0
2006-12-29,0.0,94.0,0.0,49.25,13.5,0,94.0,94.0,94.0,94.0,94.0,94.0,94.0
2006-12-30,0.0,94.0,0.0,49.84375,13.5,0,94.0,94.0,94.0,94.0,94.0,94.0,94.0
2006-12-31,0.0,94.0,0.0,50.5,13.5,0,94.0,94.0,94.0,94.0,94.0,94.0,94.0
2007-01-01,0.0,94.0,0.0,50.9375,13.5,0,94.0,94.0,94.0,94.0,94.0,94.0,94.0
2007-01-02,0.0,94.0,0.0,51.0625,13.5,0,94.0,94.0,94.0,94.0,94.0,94.0,94.0
2007-01-03,0.0,94.0,0.0,51.25,13.5,0,94.0,94.0,94.0,94.0,94.0,94.0,94.0
2007-01-04,0.0,94.0,0.0,51.125,13.5,0,94.0,94.0,94.0,94.0,94.0,94.0,92.0
2007-01-05,0.0,94.0,0.0,51.28125,9.0,0,94.0,94.0,94.0,94.0,94.0,92.0,91.0
2007-01-06,0.0,94.0,0.0,51.28125,5.0,0,94.0,94.0,94.0,94.0,92.0,91.0,89.0
2007-01-07,0.0,94.0,0.0,51.40625,5.0,0,94.0,94.0,94.0,92.0,91.0,89.0,87.0
2007-01-08,0.0,94.0,0.0,51.625,5.0,0,94.0,94.0,92.0,91.0,89.0,87.0,85.0
2007-01-09,0.0,94.0,0.0,51.625,4.5,0,94.0,92.0,91.0,89.0,87.0,85.0,83.0
2007-01-10,0.0,94.0,0.0,51.65625,4.0,0,92.0,91.0,89.0,87.0,85.0,83.0,81.0
2007-01-11,2.0,93.6,0.0,51.71875,4.0,0,91.0,89.0,87.0,85.0,83.0,81.0,81.0
2007-01-12,3.0,93.0,0.0,52.0625,6.5,0,89.0,87.0,85.0,83.0,81.0,81.0,80.0
2007-01-13,5.0,92.0,0.0,52.65625,10.5,0,87.0,85.0,83.0,81.0,81.0,80.0,80.0
2007-01-14,7.0,90.6,0.0,53.3125,11.0,0,85.0,83.0,81.0,81.0,80.0,80.0,80.0
2007-01-15,9.0,88.8,0.0,53.96875,11.0,0,83.0,81.0,81.0,80.0,80.0,80.0,80.0
2007-01-16,11.0,87.0,0.0,54.71875,13.5,0,81.0,81.0,80.0,80.0,80.0,80.0,80.0
2007-01-17,13.0,85.0,0.0,55.375,13.5,0,81.0,80.0,80.0,80.0,80.0,80.0,80.0
2007-01-18,11.0,83.4,0.0,55.9375,13.5,0,80.0,80.0,80.0,80.0,80.0,80.0,80.0
2007-01-19,11.0,82.0,0.0,56.5625,13.5,0,80.0,80.0,80.0,80.0,80.0,80.0,80.0
2007-01-20,9.0,81.0,0.0,57.1875,13.5,0,80.0,80.0,80.0,80.0,80.0,80.0,80.0
2007-01-21,7.0,80.4,0.0,58.09375,16.5,0,80.0,80.0,80.0,80.0,80.0,80.0,80.0
2007-01-22,5.0,80.2,0.0,59.15625,17.0,0,80.0,80.0,80.0,80.0,80.0,80.0,80.0
2007-01-23,3.0,80.0,0.0,60.0625,17.0,0,80.0,80.0,80.0,80.0,80.0,80.0,77.0
2007-01-24,1.0,80.0,0.0,60.71875,17.0,0,80.0,80.0,80.0,80.0,80.0,77.0,77.0
2007-01-25,1.0,80.0,0.0,61.28125,17.0,0,80.0,80.0,80.0,80.0,77.0,77.0,77.0
2007-01-26,0.0,80.0,0.0,61.96875,17.0,0,80.0,80.0,80.0,77.0,77.0,77.0,77.0
2007-01-27,0.0,80.0,0.0,62.625,15.0,0,80.0,80.0,77.0,77.0,77.0,77.0,76.0
2007-01-28,0.0,80.0,0.0,63.0625,13.0,0,80.0,77.0,77.0,77.0,77.0,76.0,76.0
2007-01-29,0.0,80.0,0.0,63.1875,13.0,0,77.0,77.0,77.0,77.0,76.0,76.0,76.0
2007-01-30,3.0,79.4,0.0,63.21875,13.0,0,77.0,77.0,77.0,76.0,76.0,76.0,75.0
2007-01-31,3.0,78.8,0.0,63.21875,13.0,0,77.0,77.0,76.0,76.0,76.0,75.0,75.0
2007-02-01,3.0,78.2,0.0,63.09375,10.5,0,77.0,76.0,76.0,76.0,75.0,75.0,74.0
2007-02-02,3.0,77.6,0.0,62.90625,7.0,0,76.0,76.0,76.0,75.0,75.0,74.0,74.0
2007-02-03,4.0,76.8,0.0,62.71875,7.5,0,76.0,76.0,75.0,75.0,74.0,74.0,73.0
2007-02-04,4.0,76.6,0.0,62.59375,7.5,0,76.0,75.0,75.0,74.0,74.0,73.0,70.0
2007-02-05,4.0,76.4,0.0,62.5,7.5,0,75.0,75.0,74.0,74.0,73.0,70.0,67.0
2007-02-06,2.0,76.0,0.0,62.25,7.5,0,75.0,74.0,74.0,73.0,70.0,67.0,66.0
2007-02-07,2.0,75.6,0.0,61.9375,7.5,0,74.0,74.0,73.0,70.0,67.0,66.0,65.0
2007-02-08,3.0,75.2,0.0,61.75,7.5,0,74.0,73.0,70.0,67.0,66.0,65.0,65.0
2007-02-09,3.0,74.8,0.0,61.71875,7.5,0,73.0,70.0,67.0,66.0,65.0,65.0,64.0
2007-02-10,3.0,74.2,0.0,61.84375,7.5,0,70.0,67.0,66.0,65.0,65.0,64.0,64.0
2007-02-11,6.0,73.2,0.0,61.875,7.5,0,67.0,66.0,65.0,65.0,64.0,64.0,64.0
2007-02-12,9.0,71.6,0.0,61.875,7.0,0,66.0,65.0,65.0,64.0,64.0,64.0,62.0
2007-02-13,9.0,70.0,0.0,61.90625,6.0,0,65.0,65.0,64.0,64.0,64.0,62.0,62.0
2007-02-14,10.0,68.2,0.0,62.15625,7.0,0,65.0,64.0,64.0,64.0,62.0,62.0,62.0
2007-02-15,9.0,66.6,0.0,62.59375,9.0,0,64.0,64.0,64.0,62.0,62.0,62.0,62.0
2007-02-16,10.0,65.4,0.0,62.96875,9.0,0,64.0,64.0,62.0,62.0,62.0,62.0,61.0
2007-02-17,9.0,64.8,0.0,63.25,9.0,0,64.0,62.0,62.0,62.0,62.0,61.0,60.0
2007-02-18,6.0,64.4,0.0,63.65625,9.0,0,62.0,62.0,62.0,62.0,61.0,60.0,59.0
2007-02-19,5.0,63.8,0.0,64.09375,9.0,0,62.0,62.0,62.0,61.0,60.0,59.0,58.0
2007-02-20,4.0,63.2,0.0,64.46875,9.0,0,62.0,62.0,61.0,60.0,59.0,58.0,57.0
2007-02-21,3.0,62.8,0.0,64.84375,9.0,0,62.0,61.0,60.0,59.0,58.0,57.0,56.0
2007-02-22,3.0,62.4,0.0,65.09375,9.0,0,61.0,60.0,59.0,58.0,57.0,56.0,55.0
2007-02-23,3.0,61.8,0.0,65.375,9.0,0,60.0,59.0,58.0,57.0,56.0,55.0,55.0
2007-02-24,4.0,61.4,0.0,65.5625,8.0,0,59.0,58.0,57.0,56.0,55.0,55.0,54.0
2007-02-25,5.0,60.8,0.0,65.78125,7.5,0,58.0,57.0,56.0,55.0,55.0,54.0,54.0
2007-02-26,4.0,60.0,0.0,65.90625,6.5,0,57.0,56.0,55.0,55.0,54.0,54.0,53.0
2007-02-27,5.0,59.0,0.0,66.03125,6.5,0,56.0,55.0,55.0,54.0,54.0,53.0,53.0
2007-02-28,6.0,58.0,0.0,66.03125,5.0,0,55.0,55.0,54.0,54.0,53.0,53.0,52.0
2007-03-01,7.0,57.0,0.0,66.03125,4.5,0,55.0,54.0,54.0,53.0,53.0,52.0,52.0
2007-03-02,6.0,56.2,0.0,65.90625,4.5,0,54.0,54.0,53.0,53.0,52.0,52.0,51.0
2007-03-03,6.0,55.4,0.0,65.625,4.5,0,54.0,53.0,53.0,52.0,52.0,51.0,51.0
2007-03-04,5.0,54.8,0.0,65.4375,4.5,0,53.0,53.0,52.0,52.0,51.0,51.0,50.0
2007-03-05,5.0,54.2,0.0,65.3125,4.5,0,53.0,52.0,52.0,51.0,51.0,50.0,48.0
2007-03-06,4.0,53.8,0.0,65.125,5.0,0,52.0,52.0,51.0,51.0,50.0,48.0,47.0
2007-03-07,4.0,53.2,0.0,64.96875,5.0,0,52.0,51.0,51.0,50.0,48.0,47.0,46.0
2007-03-08,3.0,52.8,0.0,64.875,4.0,0,51.0,51.0,50.0,48.0,47.0,46.0,45.0
2007-03-09,4.0,52.2,0.0,64.75,4.0,0,51.0,50.0,48.0,47.0,46.0,45.0,44.0
2007-03-10,3.0,51.8,0.0,64.65625,4.0,0,50.0,48.0,47.0,46.0,45.0,44.0,43.0
2007-03-11,4.0,51.2,0.0,64.5625,4.0,0,48.0,47.0,46.0,45.0,44.0,43.0,42.0
2007-03-12,5.0,50.4,0.0,64.59375,4.0,0,47.0,46.0,45.0,44.0,43.0,42.0,41.0
2007-03-13,6.0,49.4,0.0,64.53125,4.0,0,46.0,45.0,44.0,43.0,42.0,41.0,40.0
2007-03-14,6.0,48.4,0.0,64.5,4.0,0,45.0,44.0,43.0,42.0,41.0,40.0,39.0
2007-03-15,7.0,47.2,0.0,64.40625,4.0,0,44.0,43.0,42.0,41.0,40.0,39.0,37.0
2007-03-16,7.0,46.0,0.0,64.6875,5.5,0,43.0,42.0,41.0,40.0,39.0,37.0,36.0
2007-03-17,8.0,45.0,0.0,64.9375,5.5,0,42.0,41.0,40.0,39.0,37.0,36.0,36.0
2007-03-18,8.0,44.0,0.0,65.125,5.5,0,41.0,40.0,39.0,37.0,36.0,36.0,36.0
2007-03-19,7.0,43.0,0.0,65.3125,5.5,0,40.0,39.0,37.0,36.0,36.0,36.0,35.0
2007-03-20,7.0,42.0,0.0,65.4375,5.5,0,39.0,37.0,36.0,36.0,36.0,35.0,34.0
2007-03-21,7.0,41.0,0.0,65.6875,5.5,0,37.0,36.0,36.0,36.0,35.0,34.0,32.0
2007-03-22,8.0,39.8,0.0,66.0,5.5,0,36.0,36.0,36.0,35.0,34.0,32.0,32.0
2007-03-23,8.0,38.6,0.0,66.25,5.5,0,36.0,36.0,35.0,34.0,32.0,32.0,32.0
2007-03-24,7.0,37.6,0.0,66.78125,10.0,0,36.0,35.0,34.0,32.0,32.0,32.0,31.0
2007-03-25,6.0,36.8,0.0,67.1875,10.0,0,35.0,34.0,32.0,32.0,32.0,31.0,31.0
2007-03-26,6.0,36.0,0.0,67.59375,10.0,0,34.0,32.0,32.0,32.0,31.0,31.0,31.0
2007-03-27,6.0,35.4,0.0,67.96875,9.5,0,32.0,32.0,32.0,31.0,31.0,31.0,29.0
2007-03-28,7.0,34.6,0.0,68.15625,8.5,0,32.0,32.0,31.0,31.0,31.0,29.0,29.0
2007-03-29,5.0,33.8,0.0,68.34375,8.5,0,32.0,31.0,31.0,31.0,29.0,29.0,30.0
2007-03-30,4.0,33.0,0.0,68.625,8.5,0,31.0,31.0,31.0,29.0,29.0,30.0,30.0
2007-03-31,5.0,32.2,0.0,68.90625,8.5,0,31.0,31.0,29.0,29.0,30.0,30.0,30.0
2007-04-01,5.0,31.6,0.0,69.0625,7.5,0,31.0,29.0,29.0,30.0,30.0,30.0,30.0
2007-04-02,4.0,31.4,0.0,69.21875,7.5,0,29.0,29.0,30.0,30.0,30.0,30.0,30.0
2007-04-03,5.0,30.8,0.0,69.21875,7.5,0,29.0,30.0,30.0,30.0,30.0,30.0,30.0
2007-04-04,3.0,30.2,0.0,68.78125,13.5,0,30.0,30.0,30.0,30.0,30.0,30.0,31.0
2007-04-05,3.0,30.0,0.0,68.25,16.0,0,30.0,30.0,30.0,30.0,30.0,31.0,31.0
2007-04-06,3.0,29.8,0.0,67.1875,22.5,0,30.0,30.0,30.0,30.0,31.0,31.0,33.0
2007-04-07,2.0,29.6,0.0,65.8125,27.0,0,30.0,30.0,30.0,31.0,31.0,33.0,34.0
2007-04-08,2.0,29.8,0.0,64.4375,27.5,0,30.0,30.0,31.0,31.0,33.0,34.0,34.0
2007-04-09,2.0,30.0,0.0,62.59375,29.5,0,30.0,31.0,31.0,33.0,34.0,34.0,37.0
2007-04-10,1.0,30.0,0.0,60.5625,34.5,0,31.0,31.0,33.0,34.0,34.0,37.0,40.0
2007-04-11,2.0,30.2,0.0,58.40625,36.5,0,31.0,33.0,34.0,34.0,37.0,40.0,42.0
2007-04-12,1.0,30.4,0.0,56.0625,40.0,0,33.0,34.0,34.0,37.0,40.0,42.0,42.0
2007-04-13,3.0,31.0,0.0,53.65625,42.0,0,34.0,34.0,37.0,40.0,42.0,42.0,45.0
2007-04-14,4.0,31.8,0.0,51.0625,43.5,0,34.0,37.0,40.0,42.0,42.0,45.0,49.0
2007-04-15,4.0,32.6,0.5,48.28125,45.0,0,37.0,40.0,42.0,42.0,45.0,49.0,52.0
2007-04-16,7.0,33.8,0.5,45.4375,46.5,0,40.0,42.0,42.0,45.0,49.0,52.0,54.0
2007-04-17,10.0,35.6,1.0,42.375,49.0,0,42.0,42.0,45.0,49.0,52.0,54.0,54.0
2007-04-18,11.0,37.4,1.0,39.1875,52.0,1,42.0,45.0,49.0,52.0,54.0,54.0,56.0
2007-04-19,11.0,39.0,1.0,36.03125,54.5,2,45.0,49.0,52.0,54.0,54.0,56.0,62.0
2007-04-20,12.0,41.2,1.0,33.34375,54.5,3,49.0,52.0,54.0,54.0,56.0,62.0,80.0
2007-04-21,15.0,43.6,1.5,30.65625,57.0,3,52.0,54.0,54.0,56.0,62.0,80.0,118.0
2007-04-22,18.0,46.0,2.0,28.21875,58.5,3,54.0,54.0,56.0,62.0,80.0,118.0,198.0
2007-04-23,17.0,48.4,4.0,25.78125,60.0,3,54.0,56.0,62.0,80.0,118.0,198.0,307.0
2007-04-24,14.0,50.8,5.5,23.09375,57.0,3,56.0,62.0,80.0,118.0,198.0,307.0,322.0
2007-04-25,14.0,53.0,8.0,20.46875,55.5,4,62.0,80.0,118.0,198.0,307.0,322.0,360.0
2007-04-26,20.0,55.6,8.0,18.0625,50.5,4,80.0,118.0,198.0,307.0,322.0,360.0,397.0
2007-04-27,35.0,61.2,8.0,15.78125,46.0,4,118.0,198.0,307.0,322.0,360.0,397.0,424.0
2007-04-28,69.0,74.0,8.0,13.71875,45.5,3,198.0,307.0,322.0,360.0,397.0,424.0,424.0
2007-04-29,146.0,102.8,8.0,11.78125,43.5,6,307.0,322.0,360.0,397.0,424.0,424.0,410.0
2007-04-30,253.0,153.0,8.0,10.0625,38.5,9,322.0,360.0,397.0,424.0,424.0,410.0,435.0
2007-05-01,268.0,205.0,8.0,8.4375,36.5,12,360.0,397.0,424.0,424.0,410.0,435.0,438.0
2007-05-02,304.0,261.0,8.5,6.90625,33.0,10,397.0,424.0,424.0,410.0,435.0,438.0,416.0
2007-05-03,335.0,316.8,10.0,5.53125,31.0,7,424.0,424.0,410.0,435.0,438.0,416.0,376.0
2007-05-04,344.0,362.0,10.0,4.34375,27.5,4,424.0,410.0,435.0,438.0,416.0,376.0,345.0
2007-05-05,306.0,385.4,10.0,3.3125,26.0,3,410.0,435.0,438.0,416.0,376.0,345.0,335.0
2007-05-06,226.0,403.0,10.0,2.28125,24.5,3,435.0,438.0,416.0,376.0,345.0,335.0,318.0
2007-05-07,128.0,418.0,10.0,1.40625,22.0,3,438.0,416.0,376.0,345.0,335.0,318.0,300.0
2007-05-08,116.0,426.2,10.0,0.6875,19.0,3,416.0,376.0,345.0,335.0,318.0,300.0,314.0
2007-05-09,78.0,424.6,10.0,0.25,16.5,3,376.0,345.0,335.0,318.0,300.0,314.0,336.0
2007-05-10,62.0,415.0,10.0,0.09375,16.5,3,345.0,335.0,318.0,300.0,314.0,336.0,341.0
2007-05-11,93.0,402.0,10.0,0.0,14.0,3,335.0,318.0,300.0,314.0,336.0,341.0,329.0
2007-05-12,103.0,382.0,10.0,0.0,11.5,3,318.0,300.0,314.0,336.0,341.0,329.0,314.0
2007-05-13,120.0,358.0,10.0,0.0,7.0,3,300.0,314.0,336.0,341.0,329.0,314.0,324.0
2007-05-14,138.0,334.8,10.0,0.0,2.5,3,314.0,336.0,341.0,329.0,314.0,324.0,330.0
2007-05-15,138.0,322.4,9.5,0.0,1.5,3,336.0,341.0,329.0,314.0,324.0,330.0,335.0
2007-05-16,116.0,320.6,9.5,0.0,0.0,3,341.0,329.0,314.0,324.0,330.0,335.0,337.0
2007-05-17,76.0,321.8,9.0,0.0,0.0,3,329.0,314.0,324.0,330.0,335.0,337.0,332.0
2007-05-18,45.0,324.0,9.0,0.0,0.0,3,314.0,324.0,330.0,335.0,337.0,332.0,317.0
2007-05-19,41.0,326.8,9.0,0.0,0.0,3,324.0,330.0,335.0,337.0,332.0,317.0,300.0
2007-05-20,41.0,328.8,9.0,0.0,0.0,3,330.0,335.0,337.0,332.0,317.0,300.0,291.0
2007-05-21,41.0,327.6,8.5,0.0,0.0,3,335.0,337.0,332.0,317.0,300.0,291.0,286.0
2007-05-22,27.0,326.4,8.0,0.0,0.0,3,337.0,332.0,317.0,300.0,291.0,286.0,299.0
2007-05-23,27.0,328.0,6.0,0.0,0.0,3,332.0,317.0,300.0,291.0,286.0,299.0,314.0
2007-05-24,27.0,331.6,5.5,0.0,0.0,3,317.0,300.0,291.0,286.0,299.0,314.0,320.0
2007-05-25,23.0,330.2,5.5,0.0,0.0,3,300.0,291.0,286.0,299.0,314.0,320.0,324.0
2007-05-26,37.0,324.2,5.5,0.0,0.0,3,291.0,286.0,299.0,314.0,320.0,324.0,327.0
2007-05-27,46.0,315.4,5.0,0.0,0.0,3,286.0,299.0,314.0,320.0,324.0,327.0,310.0
2007-05-28,51.0,305.2,4.5,0.0,0.0,3,299.0,314.0,320.0,324.0,327.0,310.0,284.0
2007-05-29,51.0,298.6,4.5,0.0,0.0,3,314.0,320.0,324.0,327.0,310.0,284.0,256.0
2007-05-30,51.0,298.0,4.0,0.0,0.0,3,320.0,324.0,327.0,310.0,284.0,256.0,260.0
